"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.5405,208.5,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.5605,209.7,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.5805,210.9,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.6005,212.2,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.6205,213.4,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.6405,214.5,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.6605,215.6,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.6805,216.7,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.7005,217.6,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.7205,218.6,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.7405,219.5,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.7605,220.4,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.7805,221.1,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.8005,222,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.8205,222.8,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.8405,223.5,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.8605,224.3,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.8805,225.1,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.9005,225.8,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.9205,226.4,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.9405,227.1,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.9605,227.7,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
1.9805,228.3,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.0005,228.9,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.0205,229.6,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.0405,230.2,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.0605,230.7,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.0805,231.3,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.1005,231.8,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.1205,232.4,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.1405,232.9,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.1605,233.4,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.1805,233.9,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.2005,234.3,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.2205,234.9,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.2405,235.4,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
2.2605,235.9,17.5,"P-0078-2",54.193,30.2,14,7.4,7,207.565,236.16
