"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.757,208.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.777,209.6,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.797,210.8,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.817,212.1,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.837,213.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.857,214.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.877,215.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.897,216.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.917,217.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.937,218.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.957,219.2,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.977,219.9,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
1.997,220.8,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.017,221.7,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.037,222.5,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.057,223.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.077,224,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.097,224.7,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.117,225.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.137,226.1,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.157,226.7,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.177,227.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.197,227.9,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.217,228.6,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.237,229.2,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.257,229.7,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.277,230.3,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.297,230.9,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.317,231.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.337,231.9,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.357,232.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.377,232.9,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.397,233.5,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.417,234,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.437,234.5,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.457,234.9,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.477,235.4,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
2.497,235.8,17.5,"SAC-1",51.515,30,17,7.4,7,207.565,236.16
