"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.5085,208.7,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.5285,209.9,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.5485,211.2,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.5685,212.4,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.5885,213.7,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.6085,214.9,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.6285,216,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.6485,217,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.6685,218.1,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.6885,219,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.7085,219.9,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.7285,220.8,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.7485,221.6,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.7685,222.4,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.7885,223.2,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.8085,224,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.8285,224.7,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.8485,225.5,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.8685,226.2,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.8885,226.9,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.9085,227.6,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.9285,228.1,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.9485,228.8,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.9685,229.4,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
1.9885,230,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.0085,230.6,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.0285,231.2,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.0485,231.7,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.0685,232.3,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.0885,232.9,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.1085,233.4,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.1285,233.8,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.1485,234.3,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.1685,234.8,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.1885,235.3,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
2.2085,235.8,17.7,"P-0078-4",52.95,30.2,14,7.4,7,207.565,236.16
