"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.571,208.2,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.591,209.4,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.611,210.6,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.631,211.8,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.651,213.1,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.671,214.2,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.691,215.3,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.711,216.3,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.731,217.3,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.751,218.2,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.771,219.2,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.791,220,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.811,220.8,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.831,221.6,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.851,222.4,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.871,223.2,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.891,223.9,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.911,224.7,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.931,225.4,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.951,226.1,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.971,226.7,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
1.991,227.4,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.011,228,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.031,228.6,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.051,229.2,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.071,229.7,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.091,230.4,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.111,230.9,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.131,231.5,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.151,232.1,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.171,232.5,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.191,233.1,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.211,233.5,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.231,234,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.251,234.5,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.271,235,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.291,235.5,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
2.311,236,17.6,"P-0078-3",55.293,30.2,14,7.4,7,207.565,236.16
