"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.5275,208.6,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.5475,209.8,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.5675,211.1,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.5875,212.3,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.6075,213.5,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.6275,214.7,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.6475,215.8,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.6675,216.9,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.6875,217.9,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.7075,218.8,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.7275,219.7,17.8,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.7475,220.5,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.7675,221.3,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.7875,222.2,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.8075,223,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.8275,223.7,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.8475,224.5,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.8675,225.3,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.8875,226.1,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.9075,226.8,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.9275,227.3,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.9475,228,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.9675,228.6,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
1.9875,229.2,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.0075,229.8,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.0275,230.4,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.0475,231,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.0675,231.6,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.0875,232.2,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.1075,232.7,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.1275,233.2,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.1475,233.7,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.1675,234.2,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.1875,234.7,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.2075,235.2,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
2.2275,235.7,17.9,"P-0078-7",53.729,30.2,14,7.4,7,207.565,236.16
