"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.538,208.5,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.558,209.7,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.578,210.9,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.598,212.2,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.618,213.4,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.638,214.5,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.658,215.6,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.678,216.7,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.698,217.7,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.718,218.7,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.738,219.6,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.758,220.5,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.778,221.2,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.798,222.1,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.818,222.9,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.838,223.6,17.7,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.858,224.4,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.878,225.1,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.898,225.9,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.918,226.6,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.938,227.3,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.958,227.8,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.978,228.4,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
1.998,229.1,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.018,229.7,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.038,230.3,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.058,230.9,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.078,231.4,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.098,232,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.118,232.5,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.138,233.1,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.158,233.6,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.178,234,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.198,234.5,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.218,235.1,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.238,235.5,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
2.258,235.9,17.8,"P-0078-5",54.037,30.2,14,7.4,7,207.565,236.16
