SATFHR,APP-VERSION,SeaFET v3.8.0
SATFHR,SERIAL-NUMBER,0341
SATFHR,CAL_PHINT_OFFSET_COEFF,-1.079574e+00
SATFHR,CAL_PHINT_SLOPE_COEFF,-1.101000e-03
SATFHR,CAL_PHEXT_OFFSET_COEFF,-1.085770e+00
SATFHR,CAL_PHEXT_SLOPE_COEFF,-1.048000e-03
SATFHR,ONBOARD_SALINITY_PSU,35.000
SATFHR,SAMPLES_AVERAGED,1
SATPHA0341,2020187,5.3341579,8.23419,8.24410,19.1464,nan,nan,nan,nan,-0.92382580,-0.87800353,0.89415997,12.755,18,12.3,4.898,12.620,6.127,6.228,0,555,0.00000000,0x0000,230
SATPHA0341,2020187,5.3344354,8.23197,8.24520,19.1472,nan,nan,nan,nan,-0.92395424,-0.87793886,0.89413702,12.755,18,12.3,4.898,12.620,6.127,6.228,0,555,0.00000000,0x0000,227
SATPHA0341,2020187,5.3347134,8.23265,8.24474,19.1476,nan,nan,nan,nan,-0.92391490,-0.87796479,0.89412689,12.755,18,12.3,4.898,12.620,6.127,6.228,0,555,0.00000000,0x0000,207
SATPHA0341,2020187,5.3349909,8.23444,8.24228,19.1480,nan,nan,nan,nan,-0.92381089,-0.87810754,0.89411735,12.755,18,12.3,4.898,12.620,6.127,6.228,0,555,0.00000000,0x0000,227
SATPHA0341,2020187,5.3352689,8.23473,8.24776,19.1481,nan,nan,nan,nan,-0.92379361,-0.87778955,0.89411407,12.755,18,12.3,4.898,12.620,6.127,6.228,0,555,0.00000000,0x0000,205
SATPHA0341,2020187,5.3355469,8.23337,8.24575,19.1494,nan,nan,nan,nan,-0.92387199,-0.87790459,0.89408010,12.755,18,12.3,4.898,12.620,6.127,6.228,0,555,0.00000000,0x0000,209
SATPHA0341,2020187,5.3358244,8.23500,8.24476,19.1488,nan,nan,nan,nan,-0.92377781,-0.87796300,0.89409500,12.739,20,12.3,4.914,12.611,6.124,6.222,0,455,0.00000000,0x0000,254
SATPHA0341,2020187,5.3361024,8.23219,8.24411,19.1490,nan,nan,nan,nan,-0.92394083,-0.87800025,0.89409112,12.739,20,12.3,4.914,12.611,6.124,6.222,0,455,0.00000000,0x0000,36
SATPHA0341,2020187,5.3363804,8.23404,8.24554,19.1495,nan,nan,nan,nan,-0.92383325,-0.87791711,0.89407622,12.739,20,12.3,4.914,12.611,6.124,6.222,0,455,0.00000000,0x0000,7
SATPHA0341,2020187,5.3366580,8.23481,8.24561,19.1498,nan,nan,nan,nan,-0.92378824,-0.87791234,0.89406996,12.739,20,12.3,4.914,12.611,6.124,6.222,0,455,0.00000000,0x0000,232
