"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"Y/M/D","HH:MM:SS","C","uS","uS","Ohm*cm","g/L","ppt","psir","meters","","mV","ug/L","RFU","NTU","%","mg/L","volts"
"2020/12/19","18:13:14",11.32,44951,33205,30.1158,29.21,28.99,2.400,1.654,7.81,-58.6,16.15,3.71,841.6,88.7,8.08,12.4
"2020/12/19","18:19:14",11.34,45071,33308,30.0231,29.29,29.07,2.411,1.662,7.81,-58.6,0.73,0.17,4.5,88.4,8.05,12.5
"2020/12/19","18:25:13",11.36,45146,33383,29.9555,29.34,29.13,2.415,1.664,7.81,-58.5,2.16,0.50,5.4,88.4,8.04,12.5
"2020/12/19","18:31:14",11.36,45106,33354,29.9818,29.31,29.10,2.428,1.674,7.81,-58.6,1.41,0.32,5.4,88.5,8.05,12.5
"2020/12/19","18:37:14",11.36,45137,33381,29.9572,29.33,29.12,2.440,1.682,7.81,-58.6,1.60,0.37,5.1,88.4,8.04,12.4
"2020/12/19","18:43:14",11.36,44966,33254,30.0716,29.22,29.00,2.457,1.693,7.82,-58.9,1.71,0.39,5.9,89.3,8.13,12.5
"2020/12/19","18:49:14",11.36,44983,33265,30.0619,29.23,29.01,2.464,1.698,7.82,-58.8,1.83,0.42,4.4,88.7,8.07,12.5
"2020/12/19","18:55:13",11.36,44958,33241,30.0831,29.22,28.99,2.474,1.705,7.81,-58.7,0.82,0.19,4.3,88.6,8.07,12.4
"2020/12/19","19:01:14",11.36,44844,33159,30.1575,29.14,28.91,2.501,1.724,7.81,-58.7,1.87,0.43,4.3,89.0,8.11,12.5
"2020/12/19","19:07:14",11.36,44874,33183,30.1362,29.16,28.93,2.504,1.726,7.82,-58.8,2.75,0.63,4.8,89.0,8.11,12.5
"2020/12/19","19:13:14",11.36,44808,33133,30.1815,29.12,28.88,2.535,1.747,7.82,-59.1,2.71,0.62,3.9,90.1,8.21,12.5
"2020/12/19","19:19:14",11.35,44805,33127,30.1869,29.12,28.88,2.567,1.770,7.82,-59.0,2.33,0.53,4.6,89.7,8.17,12.5
"2020/12/19","19:25:14",11.36,44845,33161,30.1557,29.14,28.91,2.596,1.789,7.82,-59.1,2.30,0.53,5.2,90.2,8.21,12.5
"2020/12/19","19:31:14",11.37,44844,33166,30.1513,29.14,28.91,2.634,1.815,7.82,-59.2,1.57,0.36,4.1,90.2,8.22,12.5
"2020/12/19","19:37:14",11.37,44912,33224,30.0990,29.19,28.96,2.664,1.836,7.82,-59.1,1.80,0.41,4.3,90.1,8.20,12.5
"2020/12/19","19:43:14",11.37,44965,33261,30.0654,29.22,29.00,2.694,1.857,7.82,-59.1,1.44,0.33,5.0,90.0,8.19,12.5
"2020/12/19","19:49:13",11.41,44949,33279,30.0487,29.21,28.99,2.728,1.880,7.83,-59.4,2.07,0.48,4.8,90.8,8.26,12.4
"2020/12/19","19:55:13",11.41,44962,33288,30.0407,29.22,29.00,2.769,1.909,7.82,-59.2,2.03,0.47,4.2,90.4,8.22,12.4
"2020/12/19","20:01:14",11.40,44965,33287,30.0416,29.22,29.00,2.789,1.922,7.82,-59.1,1.35,0.31,4.1,90.2,8.20,12.4
"2020/12/19","20:07:14",11.41,44979,33302,30.0284,29.23,29.01,2.824,1.946,7.82,-59.1,2.01,0.46,3.5,90.1,8.19,12.5
"2020/12/19","20:13:14",11.39,45116,33388,29.9511,29.32,29.11,2.855,1.968,7.81,-58.7,1.18,0.27,5.7,89.0,8.10,12.5
"2020/12/19","20:19:14",11.40,45177,33443,29.9013,29.36,29.15,2.878,1.983,7.82,-58.8,1.10,0.25,5.0,89.2,8.11,12.5
"2020/12/19","20:25:14",11.41,45219,33478,29.8707,29.39,29.18,2.910,2.005,7.82,-59.0,2.02,0.46,5.2,89.5,8.14,12.5
"2020/12/19","20:31:13",11.42,45207,33479,29.8699,29.38,29.17,2.940,2.026,7.82,-59.1,1.86,0.43,4.6,89.7,8.15,12.5
"2020/12/19","20:37:13",11.43,45180,33467,29.8803,29.36,29.15,2.964,2.043,7.82,-59.0,1.81,0.42,4.4,89.9,8.16,12.4
"2020/12/19","20:43:14",11.42,45152,33444,29.9004,29.34,29.13,2.983,2.056,7.82,-59.1,1.97,0.45,4.3,89.7,8.15,12.3
"2020/12/19","20:49:14",11.43,45112,33421,29.9214,29.32,29.11,3.005,2.071,7.82,-59.1,1.98,0.45,3.2,90.1,8.19,12.5
"2020/12/19","20:55:14",11.43,45122,33430,29.9135,29.32,29.11,3.034,2.091,7.82,-59.2,2.02,0.46,3.6,90.2,8.19,12.3
"2020/12/19","21:01:14",11.43,45197,33483,29.8655,29.37,29.17,3.055,2.105,7.82,-59.1,3.10,0.71,4.3,89.9,8.17,12.5
"2020/12/19","21:07:14",11.43,45445,33665,29.7044,29.53,29.34,3.086,2.126,7.82,-58.8,2.23,0.51,3.8,89.4,8.11,12.5
"2020/12/19","21:13:14",11.44,45480,33702,29.6717,29.56,29.37,3.113,2.145,7.82,-59.1,1.62,0.37,4.4,90.0,8.16,12.4
"2020/12/19","21:19:14",11.45,45276,33562,29.7960,29.42,29.22,3.132,2.158,7.83,-59.4,2.54,0.58,4.8,90.6,8.22,12.4
"2020/12/19","21:25:15",11.46,45427,33677,29.6940,29.52,29.33,3.150,2.170,7.82,-59.1,1.21,0.28,96.7,90.2,8.18,12.5
"2020/12/19","21:31:14",11.45,45562,33774,29.6082,29.61,29.43,3.169,2.183,7.82,-59.0,0.92,0.21,112.3,89.9,8.15,12.4
"2020/12/19","21:37:14",11.46,45704,33885,29.5117,29.70,29.53,3.187,2.196,7.82,-59.0,2.27,0.52,125.9,90.0,8.15,12.4
"2020/12/19","21:43:14",11.49,45657,33874,29.5211,29.67,29.50,3.219,2.218,7.82,-59.3,2.06,0.47,96.3,90.8,8.22,12.5
"2020/12/19","21:49:14",11.49,45697,33903,29.4956,29.70,29.53,3.238,2.231,7.82,-59.1,1.63,0.37,95.2,90.4,8.19,12.4
"2020/12/19","21:55:14",11.46,46705,34623,28.8825,30.35,30.25,3.260,2.244,7.81,-58.8,2.07,0.48,112.0,89.1,8.03,12.5
"2020/12/19","22:01:14",11.46,46799,34698,28.8199,30.41,30.32,3.271,2.252,7.82,-59.0,2.27,0.52,123.8,89.8,8.09,12.5
"2020/12/19","22:07:14",11.48,46868,34763,28.7664,30.46,30.37,3.279,2.258,7.82,-59.0,1.91,0.44,109.0,89.9,8.09,12.5
"2020/12/19","22:13:14",11.47,47141,34955,28.6081,30.64,30.56,3.284,2.261,7.81,-58.7,1.53,0.35,108.2,88.6,7.97,12.3
"2020/12/19","22:19:14",11.47,47388,35138,28.4594,30.80,30.74,3.296,2.269,7.81,-58.5,1.71,0.39,103.3,88.1,7.92,12.7
"2020/12/19","22:25:14",11.47,47555,35269,28.3538,30.91,30.86,3.300,2.271,7.81,-58.6,2.09,0.48,109.1,88.4,7.93,12.5
"2020/12/19","22:31:14",11.49,47548,35277,28.3468,30.90,30.86,3.307,2.276,7.81,-58.8,1.50,0.34,150.2,88.7,7.96,12.4
"2020/12/19","22:37:14",11.49,47736,35423,28.2303,31.02,30.99,3.307,2.276,7.81,-58.7,2.12,0.48,5.1,88.4,7.92,12.5
"2020/12/19","22:43:14",11.50,47718,35412,28.2389,31.01,30.98,3.298,2.270,7.81,-58.7,2.42,0.55,14.0,88.3,7.92,12.5
"2020/12/19","22:49:14",11.50,47787,35461,28.2000,31.06,31.03,3.296,2.268,7.81,-58.5,1.06,0.24,20.2,87.8,7.87,12.5
"2020/12/19","22:55:14",11.50,47840,35501,28.1682,31.09,31.07,3.298,2.269,7.81,-58.5,0.77,0.17,44.6,87.7,7.86,12.4
"2020/12/19","23:01:15",11.50,47823,35489,28.1775,31.08,31.05,3.310,2.277,7.81,-58.5,1.91,0.44,3.0,87.7,7.86,12.5
"2020/12/19","23:07:14",11.50,47848,35510,28.1612,31.10,31.07,3.309,2.277,7.81,-58.7,1.14,0.26,24.7,87.9,7.88,12.5
"2020/12/19","23:13:14",11.50,47874,35526,28.1481,31.11,31.09,3.299,2.270,7.81,-58.7,1.29,0.29,30.8,88.0,7.89,12.4
"2020/12/19","23:19:14",11.49,48027,35637,28.0609,31.21,31.20,3.296,2.268,7.81,-58.7,2.02,0.46,3.4,87.6,7.84,12.4
"2020/12/19","23:25:13",11.49,48240,35790,27.9407,31.35,31.35,3.279,2.256,7.81,-58.5,2.28,0.52,69.9,87.3,7.81,12.5
"2020/12/19","23:31:14",11.49,48196,35758,27.9659,31.32,31.32,3.258,2.241,7.81,-58.5,1.33,0.30,3.1,87.3,7.81,12.5
"2020/12/19","23:37:14",11.48,48455,35945,27.8200,31.49,31.51,3.241,2.229,7.81,-58.4,1.70,0.39,4.2,87.1,7.78,12.5
"2020/12/19","23:43:13",11.48,48518,35991,27.7845,31.53,31.56,3.224,2.218,7.81,-58.5,2.26,0.52,4.7,86.9,7.77,12.4
"2020/12/19","23:49:14",11.48,48486,35968,27.8026,31.51,31.53,3.194,2.197,7.81,-58.3,2.10,0.48,4.4,86.8,7.76,12.5
"2020/12/19","23:55:13",11.48,48526,35996,27.7807,31.54,31.56,3.162,2.175,7.81,-58.3,2.92,0.67,3.2,86.6,7.74,12.5
"2020/12/20","00:01:14",11.48,48545,36010,27.7702,31.55,31.57,3.146,2.164,7.81,-58.3,1.32,0.30,2.9,86.5,7.72,12.5
"2020/12/20","00:07:14",11.48,48509,35984,27.7898,31.53,31.55,3.103,2.135,7.81,-58.4,1.42,0.33,2.7,86.5,7.73,12.5
"2020/12/20","00:13:14",11.49,48325,35854,27.8905,31.41,31.42,3.068,2.111,7.81,-58.4,1.71,0.39,5.3,86.9,7.77,12.5
"2020/12/20","00:19:14",11.48,48466,35952,27.8147,31.50,31.52,3.030,2.084,7.81,-58.3,1.29,0.30,3.1,86.6,7.74,12.4
"2020/12/20","00:25:13",11.48,48454,35945,27.8200,31.49,31.51,3.004,2.067,7.81,-58.4,1.75,0.40,3.2,86.7,7.75,12.4
"2020/12/20","00:31:14",11.48,48459,35946,27.8192,31.49,31.51,2.959,2.036,7.81,-58.4,1.76,0.40,3.0,86.6,7.74,12.5
"2020/12/20","00:37:14",11.48,48409,35907,27.8495,31.46,31.48,2.935,2.019,7.81,-58.4,2.47,0.57,3.6,86.8,7.76,12.5
"2020/12/20","00:43:14",11.48,48412,35911,27.8465,31.46,31.48,2.899,1.994,7.81,-58.4,1.49,0.34,4.3,86.7,7.75,12.5
"2020/12/20","00:49:14",11.48,48454,35943,27.8215,31.49,31.51,2.836,1.951,7.81,-58.3,2.43,0.56,5.5,86.6,7.74,12.5
"2020/12/20","00:55:14",11.48,48359,35874,27.8753,31.43,31.44,2.802,1.928,7.81,-58.3,1.62,0.37,4.7,86.7,7.75,12.5
"2020/12/20","01:01:14",11.48,48391,35897,27.8571,31.45,31.46,2.747,1.890,7.81,-58.4,1.33,0.30,4.1,86.6,7.74,12.4
"2020/12/20","01:07:14",11.48,48299,35829,27.9102,31.39,31.40,2.712,1.866,7.81,-58.3,1.58,0.36,5.6,86.7,7.75,12.5
"2020/12/20","01:13:14",11.49,48222,35777,27.9506,31.34,31.34,2.655,1.827,7.81,-58.3,1.18,0.27,6.5,86.6,7.75,12.5
"2020/12/20","01:19:14",11.50,47891,35538,28.1388,31.12,31.10,2.609,1.796,7.81,-58.5,1.65,0.38,5.8,87.0,7.79,12.4
"2020/12/20","01:25:14",11.50,47694,35394,28.2537,31.00,30.96,2.546,1.752,7.81,-58.5,2.49,0.57,5.3,87.0,7.80,12.7
"2020/12/20","01:31:13",11.50,47492,35243,28.3743,30.87,30.82,2.495,1.717,7.81,-58.6,2.72,0.62,5.2,87.4,7.84,12.4
"2020/12/20","01:37:14",11.50,47289,35094,28.4951,30.73,30.67,2.440,1.680,7.81,-58.7,2.12,0.49,6.3,87.7,7.88,12.5
"2020/12/20","01:43:14",11.50,46781,34717,28.8045,30.40,30.30,2.372,1.633,7.82,-59.0,2.14,0.49,6.8,88.5,7.97,12.6
"2020/12/20","01:49:14",11.50,45650,33875,29.5203,29.67,29.49,2.302,1.586,7.83,-59.9,2.15,0.49,8.1,90.6,8.20,12.7
"2020/12/20","01:55:14",11.50,45076,33456,29.8899,29.30,29.08,2.242,1.545,7.84,-60.4,2.56,0.59,7.8,92.5,8.39,12.5
"2020/12/20","02:01:14",11.48,44697,33158,30.1584,29.05,28.81,2.186,1.507,7.85,-60.5,2.29,0.53,13.3,92.9,8.44,12.5
"2020/12/20","02:07:14",11.49,44510,33021,30.2842,28.93,28.68,2.132,1.470,7.84,-60.4,2.45,0.56,10.9,92.9,8.45,12.5
"2020/12/20","02:13:13",11.49,44546,33050,30.2573,28.95,28.70,2.084,1.437,7.84,-60.4,1.91,0.44,10.6,92.8,8.44,12.4
"2020/12/20","02:19:14",11.49,44419,32958,30.3416,28.87,28.61,2.037,1.404,7.84,-60.3,2.15,0.49,7.9,92.9,8.45,12.5
"2020/12/20","02:25:14",11.50,44524,33044,30.2627,28.94,28.69,1.979,1.364,7.84,-60.2,2.46,0.56,7.0,92.6,8.42,12.5
"2020/12/20","02:31:14",11.50,44364,32924,30.3731,28.83,28.57,1.917,1.322,7.84,-60.4,2.44,0.56,7.2,92.9,8.46,12.4
"2020/12/20","02:37:14",11.51,44405,32960,30.3398,28.86,28.60,1.872,1.291,7.84,-60.2,3.29,0.75,7.5,92.6,8.43,12.5
"2020/12/20","02:43:13",11.50,44291,32870,30.4227,28.78,28.52,1.823,1.257,7.84,-60.2,3.12,0.72,6.4,92.7,8.44,12.4
"2020/12/20","02:49:14",11.50,44354,32917,30.3794,28.83,28.57,1.764,1.216,7.84,-60.2,3.27,0.75,7.0,92.7,8.44,12.5
"2020/12/20","02:55:14",11.50,44501,33026,30.2788,28.92,28.67,1.722,1.187,7.84,-60.1,3.18,0.73,7.1,92.5,8.41,12.5
"2020/12/20","03:01:14",11.51,44409,32966,30.3344,28.86,28.61,1.692,1.167,7.83,-59.9,2.36,0.54,6.4,92.1,8.38,12.5
"2020/12/20","03:07:14",11.52,44365,32940,30.3578,28.83,28.58,1.651,1.138,7.83,-59.8,2.85,0.66,8.7,92.0,8.37,12.5
"2020/12/20","03:13:14",11.52,44347,32934,30.3641,28.82,28.56,1.599,1.102,7.84,-60.0,2.09,0.48,7.7,92.4,8.41,12.5
"2020/12/20","03:19:14",11.52,44397,32967,30.3335,28.85,28.60,1.552,1.070,7.84,-60.0,2.28,0.52,6.7,92.5,8.41,12.5
"2020/12/20","03:25:14",11.52,44370,32947,30.3515,28.84,28.58,1.499,1.034,7.84,-60.4,3.17,0.73,6.1,93.0,8.46,12.5
"2020/12/20","03:31:14",11.51,44486,33024,30.2806,28.91,28.66,1.455,1.003,7.84,-60.2,2.09,0.48,6.9,92.9,8.45,12.5
"2020/12/20","03:37:14",11.50,44577,33086,30.2243,28.97,28.73,1.410,0.972,7.84,-60.2,1.55,0.36,6.3,92.6,8.42,12.4
"2020/12/20","03:43:14",11.51,44527,33051,30.2564,28.94,28.69,1.366,0.942,7.84,-60.2,2.48,0.57,6.4,92.5,8.41,12.3
"2020/12/20","03:49:14",11.51,44456,32998,30.3048,28.89,28.64,1.314,0.906,7.84,-60.2,1.97,0.45,7.0,92.8,8.44,12.5
"2020/12/20","03:55:14",11.51,44387,32951,30.3479,28.85,28.59,1.278,0.881,7.84,-60.3,2.00,0.46,7.0,93.0,8.46,12.5
"2020/12/20","04:01:14",11.51,44289,32879,30.4146,28.78,28.52,1.247,0.860,7.84,-60.4,2.84,0.65,7.1,93.1,8.47,12.5
"2020/12/20","04:07:14",11.51,44265,32860,30.4318,28.77,28.51,1.216,0.839,7.84,-60.3,2.50,0.58,7.0,93.0,8.46,12.5
"2020/12/20","04:13:14",11.51,44320,32899,30.3956,28.80,28.54,1.190,0.820,7.84,-60.2,2.99,0.69,7.0,92.7,8.44,12.4
"2020/12/20","04:19:14",11.50,44350,32918,30.3785,28.82,28.57,1.147,0.791,7.84,-60.1,3.02,0.69,7.2,92.4,8.41,12.4
"2020/12/20","04:25:14",11.51,44371,32936,30.3623,28.84,28.58,1.125,0.776,7.83,-59.9,2.54,0.58,7.5,92.2,8.39,12.5
"2020/12/20","04:31:14",11.50,44184,32789,30.4979,28.72,28.45,1.100,0.759,7.84,-60.3,3.30,0.76,7.2,92.9,8.46,12.4
"2020/12/20","04:37:14",11.49,44019,32656,30.6220,28.61,28.33,1.077,0.743,7.85,-60.6,2.54,0.58,8.1,93.6,8.53,12.3
"2020/12/20","04:43:14",11.48,43989,32627,30.6495,28.59,28.31,1.058,0.730,7.85,-60.6,3.32,0.76,7.3,93.7,8.55,12.5
"2020/12/20","04:49:14",11.47,43917,32566,30.7064,28.54,28.26,1.046,0.722,7.85,-60.7,2.31,0.53,7.7,93.8,8.56,12.5
"2020/12/20","04:55:14",11.46,43931,32570,30.7028,28.55,28.26,1.025,0.707,7.85,-60.7,3.24,0.74,7.3,93.8,8.56,12.4
"2020/12/20","05:01:14",11.45,43945,32573,30.7000,28.56,28.27,1.014,0.699,7.85,-60.6,3.54,0.81,7.6,93.5,8.53,12.5
"2020/12/20","05:07:14",11.45,43992,32605,30.6697,28.59,28.31,0.989,0.682,7.84,-60.4,1.81,0.42,7.5,93.3,8.52,12.5
"2020/12/20","05:13:14",11.44,43990,32593,30.6816,28.59,28.31,0.972,0.670,7.84,-60.4,1.83,0.42,7.6,93.2,8.51,12.4
"2020/12/20","05:19:14",11.44,43446,32194,31.0613,28.24,27.92,0.943,0.650,7.83,-59.9,3.51,0.80,10.9,92.3,8.44,12.5
"2020/12/20","05:25:14",11.46,43339,32128,31.1255,28.17,27.84,0.923,0.637,7.83,-59.5,3.01,0.69,10.6,91.3,8.35,12.5
"2020/12/20","05:31:14",11.45,43257,32060,31.1919,28.11,27.78,0.916,0.632,7.83,-59.7,3.05,0.70,8.6,91.5,8.38,12.5
"2020/12/20","05:37:14",11.44,43274,32063,31.1890,28.12,27.80,0.912,0.629,7.83,-59.7,2.07,0.47,8.6,91.7,8.40,12.5
"2020/12/20","05:43:13",11.42,42964,31822,31.4245,27.92,27.58,0.911,0.629,7.83,-59.8,3.09,0.71,9.0,91.7,8.42,12.4
"2020/12/20","05:49:14",11.42,42395,31400,31.8472,27.55,27.17,0.928,0.641,7.83,-59.6,2.80,0.64,9.2,91.4,8.40,12.4
"2020/12/20","05:55:14",11.43,42064,31160,32.0922,27.34,26.94,0.925,0.639,7.83,-59.4,3.06,0.70,9.0,91.3,8.41,12.5
"2020/12/20","06:01:14",11.43,41902,31042,32.2149,27.23,26.82,0.929,0.641,7.82,-59.3,3.47,0.80,8.7,91.2,8.41,12.4
"2020/12/20","06:07:14",11.42,41720,30900,32.3625,27.11,26.69,0.943,0.651,7.83,-59.3,2.43,0.56,7.8,91.2,8.42,12.5
"2020/12/20","06:13:14",11.43,41772,30944,32.3160,27.15,26.73,0.971,0.670,7.82,-59.3,2.58,0.59,9.4,91.3,8.42,12.5
"2020/12/20","06:19:14",11.42,41720,30897,32.3651,27.11,26.69,0.975,0.673,7.82,-59.3,2.49,0.57,8.5,91.2,8.42,12.5
"2020/12/20","06:25:14",11.42,41660,30851,32.4137,27.07,26.65,0.998,0.689,7.82,-59.3,2.50,0.58,7.6,91.1,8.41,12.5
"2020/12/20","06:31:14",11.41,41453,30692,32.5813,26.94,26.51,1.009,0.697,7.82,-59.3,2.59,0.59,7.7,91.2,8.43,12.3
"2020/12/20","06:37:14",11.41,41306,30581,32.6999,26.84,26.40,1.034,0.714,7.82,-59.3,2.59,0.59,7.5,91.1,8.43,12.5
"2020/12/20","06:43:14",11.41,41183,30492,32.7958,26.76,26.32,1.055,0.728,7.82,-59.2,1.72,0.40,7.2,91.1,8.43,12.5
"2020/12/20","06:49:14",11.41,41065,30402,32.8927,26.69,26.23,1.085,0.749,7.82,-59.2,2.57,0.59,6.8,91.3,8.45,12.3
"2020/12/20","06:55:14",11.41,41041,30384,32.9122,26.67,26.21,1.122,0.775,7.82,-59.1,2.43,0.56,7.0,91.0,8.42,12.5
"2020/12/20","07:01:14",11.40,40978,30336,32.9636,26.63,26.17,1.157,0.799,7.82,-59.1,2.92,0.67,7.2,91.0,8.42,12.5
"2020/12/20","07:07:14",11.40,40926,30295,33.0083,26.60,26.13,1.177,0.813,7.82,-59.2,2.44,0.56,6.7,90.9,8.42,12.5
"2020/12/20","07:13:14",11.39,40852,30236,33.0733,26.55,26.08,1.194,0.825,7.82,-59.1,1.18,0.27,6.4,90.9,8.42,12.4
"2020/12/20","07:19:14",11.39,40779,30180,33.1343,26.50,26.03,1.237,0.855,7.82,-59.1,2.40,0.55,5.7,90.9,8.43,12.5
"2020/12/20","07:25:14",11.39,40703,30120,33.2004,26.45,25.98,1.273,0.879,7.82,-59.1,2.21,0.51,5.7,90.8,8.42,12.5
"2020/12/20","07:31:14",11.38,40579,30025,33.3051,26.37,25.89,1.302,0.900,7.82,-59.2,2.42,0.56,5.9,90.8,8.43,12.5
"2020/12/20","07:37:14",11.38,40539,29996,33.3376,26.35,25.86,1.343,0.928,7.82,-59.0,1.90,0.43,5.7,90.7,8.42,12.5
"2020/12/20","07:43:14",11.38,40507,29972,33.3642,26.32,25.84,1.391,0.961,7.82,-59.0,2.43,0.56,5.4,90.6,8.41,12.5
"2020/12/20","07:49:14",11.38,40466,29941,33.3991,26.30,25.81,1.435,0.992,7.82,-58.9,2.13,0.49,4.5,90.5,8.40,12.5
"2020/12/20","07:55:14",11.38,40436,29917,33.4258,26.28,25.79,1.474,1.018,7.81,-58.7,2.02,0.46,4.7,90.2,8.38,12.5
"2020/12/20","08:01:13",11.38,40433,29914,33.4290,26.28,25.79,1.521,1.051,7.81,-58.4,1.88,0.43,5.4,89.8,8.34,12.5
"2020/12/20","08:07:14",11.38,40436,29915,33.4280,26.28,25.79,1.566,1.082,7.81,-58.5,2.26,0.52,4.8,89.9,8.35,12.4
"2020/12/20","08:13:13",11.37,40414,29894,33.4514,26.26,25.77,1.618,1.118,7.81,-58.7,2.52,0.58,4.3,90.1,8.37,12.4
"2020/12/20","08:19:14",11.38,40423,29904,33.4405,26.27,25.78,1.672,1.155,7.81,-58.6,2.21,0.51,3.7,89.8,8.34,12.5
"2020/12/20","08:25:14",11.38,40425,29906,33.4383,26.27,25.78,1.734,1.198,7.81,-58.4,1.81,0.42,4.0,89.6,8.32,12.5
"2020/12/20","08:31:14",11.39,40454,29935,33.4061,26.29,25.80,1.781,1.230,7.82,-58.8,3.06,0.70,4.6,90.2,8.37,12.5
"2020/12/20","08:37:14",11.39,40489,29961,33.3767,26.31,25.83,1.829,1.263,7.81,-58.7,2.04,0.47,4.7,90.1,8.37,12.5
"2020/12/20","08:43:14",11.38,40651,30075,33.2505,26.42,25.94,1.883,1.301,7.82,-59.0,2.96,0.68,5.6,90.9,8.43,12.5
"2020/12/20","08:49:14",11.38,40618,30051,33.2770,26.40,25.92,1.927,1.331,7.82,-58.9,1.60,0.37,4.7,90.3,8.38,12.5
"2020/12/20","08:55:14",11.38,40673,30093,33.2300,26.43,25.95,1.968,1.360,7.82,-58.9,1.55,0.35,4.6,90.4,8.38,12.5
"2020/12/20","09:01:14",11.37,40636,30061,33.2661,26.41,25.93,2.022,1.397,7.81,-58.7,2.39,0.55,4.2,90.1,8.36,12.3
"2020/12/20","09:07:14",11.36,40623,30043,33.2856,26.40,25.92,2.063,1.425,7.81,-58.7,1.86,0.43,3.7,90.1,8.37,12.5
"2020/12/20","09:13:14",11.36,40613,30031,33.2986,26.39,25.91,2.113,1.460,7.82,-58.8,1.29,0.29,4.2,90.3,8.38,12.5
"2020/12/20","09:19:14",11.36,40613,30029,33.3008,26.39,25.91,2.170,1.499,7.82,-58.8,1.13,0.26,4.0,90.4,8.39,12.5
"2020/12/20","09:25:14",11.35,40614,30027,33.3035,26.39,25.91,2.214,1.530,7.81,-58.7,2.11,0.48,4.1,90.1,8.37,12.5
"2020/12/20","09:31:14",11.36,40676,30079,33.2456,26.43,25.96,2.262,1.562,7.82,-58.8,2.39,0.55,4.7,90.3,8.38,12.5
"2020/12/20","09:37:14",11.38,40716,30121,33.1993,26.46,25.98,2.306,1.593,7.82,-59.1,2.47,0.57,5.7,90.6,8.41,12.5
"2020/12/20","09:43:14",11.37,40739,30137,33.1815,26.48,26.00,2.346,1.621,7.81,-58.7,2.38,0.55,5.4,90.4,8.38,12.5
"2020/12/20","09:49:14",11.38,40762,30155,33.1622,26.49,26.02,2.383,1.646,7.81,-58.5,2.17,0.50,3.9,89.6,8.31,12.5
"2020/12/20","09:55:14",11.41,42139,31204,32.0470,27.39,26.99,2.422,1.672,7.81,-58.5,1.88,0.43,7.0,90.1,8.30,12.7
"2020/12/20","10:01:14",11.40,42056,31129,32.1244,27.33,26.93,2.463,1.700,7.81,-58.4,1.76,0.40,4.7,89.1,8.21,12.5
"2020/12/20","10:07:14",11.39,41688,30851,32.4137,27.09,26.67,2.515,1.736,7.81,-58.6,1.75,0.40,4.1,89.9,8.30,12.5
"2020/12/20","10:13:14",11.43,43473,32205,31.0510,28.25,27.94,2.558,1.764,7.81,-58.7,3.01,0.69,4.7,90.1,8.24,12.5
"2020/12/20","10:19:14",11.44,44583,33039,30.2672,28.97,28.73,2.597,1.790,7.81,-58.5,1.89,0.43,4.3,88.9,8.10,12.5
"2020/12/20","10:25:14",11.45,44913,33287,30.0416,29.19,28.96,2.638,1.818,7.81,-58.3,2.16,0.50,4.0,88.3,8.03,12.5
"2020/12/20","10:31:14",11.45,45197,33498,29.8524,29.37,29.17,2.672,1.841,7.80,-58.1,2.12,0.49,3.6,88.0,7.99,12.5
"2020/12/20","10:37:14",11.45,45463,33695,29.6777,29.55,29.36,2.708,1.866,7.81,-58.5,2.21,0.51,5.3,88.7,8.04,12.5
"2020/12/20","10:43:14",11.46,45816,33966,29.4413,29.78,29.61,2.740,1.888,7.81,-58.5,2.84,0.65,5.4,88.5,8.01,12.4
"2020/12/20","10:49:14",11.46,46128,34202,29.2379,29.98,29.83,2.771,1.909,7.81,-58.5,1.89,0.43,5.2,88.2,7.97,12.5
"2020/12/20","10:55:14",11.46,45894,34023,29.3915,29.83,29.67,2.810,1.936,7.81,-58.7,1.96,0.45,4.4,88.7,8.03,12.5
"2020/12/20","11:01:14",11.45,45724,33894,29.5041,29.72,29.54,2.847,1.962,7.81,-58.7,2.08,0.48,5.0,88.6,8.02,12.5
"2020/12/20","11:07:14",11.47,46075,34164,29.2705,29.94,29.80,2.870,1.977,7.81,-58.6,1.73,0.40,4.8,88.6,8.01,12.5
"2020/12/20","11:13:14",11.46,45948,34067,29.3535,29.86,29.70,2.905,2.001,7.81,-58.7,1.83,0.42,4.5,88.8,8.03,12.4
"2020/12/20","11:19:13",11.46,45803,33954,29.4515,29.77,29.60,2.934,2.021,7.81,-58.7,2.34,0.54,3.9,88.9,8.05,12.4
"2020/12/20","11:25:14",11.47,46122,34199,29.2404,29.97,29.83,2.955,2.035,7.81,-58.7,2.26,0.52,4.8,88.9,8.03,12.4
"2020/12/20","11:31:14",11.47,46369,34391,29.0776,30.14,30.01,2.992,2.060,7.81,-58.5,3.02,0.69,3.6,88.4,7.98,12.3
"2020/12/20","11:37:14",11.50,47153,34995,28.5754,30.65,30.57,3.029,2.085,7.81,-58.3,1.71,0.39,4.5,87.9,7.90,12.3
"2020/12/20","11:43:14",11.49,46882,34783,28.7495,30.47,30.38,3.048,2.098,7.81,-58.5,2.28,0.52,4.2,88.1,7.93,12.4
"2020/12/20","11:49:14",11.46,46352,34366,29.0983,30.12,29.99,3.076,2.118,7.81,-58.6,2.35,0.54,3.6,88.2,7.96,12.5
