"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"2021/01/31","11:13:14",10.67,48129,34.95,28.6073,31.28,31.23,3.285,2.260,7.84,-62.2,8.2,1.39,0.32,91.9,8.37,12.5
"2021/01/31","11:19:14",10.66,48371,35.12,28.4697,31.44,31.41,3.268,2.248,7.84,-62.2,6.8,1.08,0.25,91.6,8.34,12.5
"2021/01/31","11:25:14",10.66,48484,35.20,28.4057,31.51,31.49,3.253,2.237,7.84,-62.2,5.7,1.71,0.39,91.6,8.34,12.4
"2021/01/31","11:31:14",10.66,48560,35.25,28.3632,31.56,31.54,3.231,2.222,7.84,-62.2,5.1,2.07,0.47,91.5,8.32,12.4
"2021/01/31","11:37:14",10.66,48612,35.29,28.3334,31.59,31.58,3.186,2.191,7.84,-62.2,4.6,1.26,0.29,91.2,8.30,12.5
"2021/01/31","11:43:14",10.66,48629,35.30,28.3240,31.60,31.59,3.152,2.168,7.84,-62.3,5.0,1.95,0.45,91.4,8.31,12.4
"2021/01/31","11:49:14",10.66,48612,35.29,28.3326,31.59,31.58,3.113,2.141,7.84,-62.3,5.7,1.87,0.43,91.3,8.31,12.5
"2021/01/31","11:55:14",10.66,48538,35.24,28.3750,31.55,31.53,3.071,2.112,7.84,-62.3,4.7,1.68,0.38,91.0,8.28,12.4
"2021/01/31","12:01:14",10.66,48561,35.25,28.3625,31.56,31.54,3.029,2.083,7.84,-62.3,5.7,1.87,0.43,91.4,8.32,12.3
"2021/01/31","12:07:14",10.66,48556,35.25,28.3648,31.56,31.54,2.984,2.053,7.84,-62.3,7.3,1.85,0.42,91.4,8.31,12.7
"2021/01/31","12:13:14",10.66,48567,35.26,28.3593,31.56,31.55,2.936,2.019,7.84,-62.3,6.4,1.99,0.46,91.3,8.31,12.5
"2021/01/31","12:19:14",10.65,48410,35.14,28.4531,31.46,31.43,2.889,1.987,7.84,-62.2,7.7,1.55,0.36,91.1,8.29,12.5
"2021/01/31","12:25:14",10.65,48471,35.18,28.4191,31.50,31.48,2.854,1.963,7.84,-62.3,5.4,1.65,0.38,91.4,8.32,12.4
"2021/01/31","12:31:14",10.65,48524,35.22,28.3868,31.54,31.52,2.818,1.938,7.84,-62.3,6.1,1.43,0.33,91.5,8.32,12.5
"2021/01/31","12:37:14",10.65,48349,35.09,28.4927,31.42,31.39,2.778,1.911,7.84,-62.3,6.8,1.62,0.37,91.1,8.30,12.4
"2021/01/31","12:43:14",10.66,48374,35.12,28.4721,31.44,31.41,2.745,1.888,7.84,-62.3,8.6,2.23,0.51,91.3,8.31,12.4
"2021/01/31","12:49:14",10.66,48457,35.18,28.4223,31.49,31.47,2.700,1.857,7.84,-62.2,6.7,2.44,0.56,91.5,8.32,12.4
"2021/01/31","12:55:14",10.66,48355,35.11,28.4816,31.43,31.39,2.659,1.829,7.84,-62.2,9.7,1.79,0.41,90.9,8.27,12.5
"2021/01/31","13:01:14",10.66,48172,34.97,28.5889,31.31,31.26,2.604,1.792,7.84,-62.1,11.1,1.45,0.33,90.8,8.27,12.5
"2021/01/31","13:07:14",10.67,47947,34.82,28.7172,31.16,31.10,2.567,1.766,7.84,-62.1,11.8,1.28,0.29,90.9,8.29,12.5
"2021/01/31","13:13:14",10.66,47610,34.57,28.9232,30.94,30.86,2.535,1.744,7.84,-62.1,14.1,1.42,0.32,90.7,8.28,12.5
"2021/01/31","13:19:13",10.66,47539,34.51,28.9732,30.90,30.81,2.481,1.707,7.84,-62.0,20.6,2.96,0.68,90.9,8.31,12.5
"2021/01/31","13:25:14",10.65,47530,34.50,28.9797,30.89,30.80,2.444,1.682,7.84,-62.1,22.7,2.02,0.46,91.0,8.32,12.5
"2021/01/31","13:31:14",10.65,47494,34.47,29.0043,30.87,30.77,2.397,1.650,7.84,-62.1,25.0,2.34,0.54,91.2,8.34,12.5
"2021/01/31","13:37:14",10.64,47190,34.25,29.1962,30.67,30.55,2.353,1.619,7.83,-62.0,23.7,2.06,0.47,91.1,8.34,12.7
"2021/01/31","13:43:14",10.65,47181,34.24,29.1987,30.66,30.55,2.307,1.588,7.84,-62.1,24.1,2.54,0.58,91.1,8.34,12.5
"2021/01/31","13:49:14",10.65,47063,34.16,29.2722,30.59,30.46,2.272,1.564,7.84,-62.1,23.9,2.93,0.67,91.1,8.35,12.4
"2021/01/31","13:55:14",10.64,46766,33.93,29.4642,30.39,30.25,2.236,1.539,7.84,-62.1,23.0,3.51,0.80,91.4,8.39,12.5
"2021/01/31","14:01:14",10.61,46036,33.38,29.9572,29.92,29.73,2.209,1.522,7.84,-62.1,22.4,2.71,0.62,91.6,8.44,12.5
"2021/01/31","14:07:14",10.59,45190,32.75,30.5316,29.37,29.12,2.180,1.502,7.84,-62.2,18.9,2.63,0.60,91.8,8.49,12.5
"2021/01/31","14:13:13",10.59,44797,32.46,30.8016,29.11,28.84,2.146,1.479,7.84,-62.2,16.7,2.88,0.66,91.8,8.50,12.4
"2021/01/31","14:19:14",10.58,44292,32.09,31.1606,28.79,28.48,2.125,1.465,7.84,-62.3,14.8,1.66,0.38,91.9,8.54,12.5
"2021/01/31","14:25:14",10.57,43975,31.85,31.3917,28.58,28.25,2.103,1.450,7.84,-62.2,17.6,2.66,0.61,91.9,8.55,12.5
"2021/01/31","14:31:14",10.56,43322,31.37,31.8744,28.15,27.79,2.101,1.449,7.84,-62.3,16.9,1.63,0.37,91.9,8.58,12.5
"2021/01/31","14:37:14",10.56,43291,31.35,31.8928,28.13,27.77,2.082,1.436,7.84,-62.2,12.7,2.38,0.55,92.0,8.59,12.3
"2021/01/31","14:43:14",10.57,43356,31.40,31.8427,28.18,27.81,2.070,1.428,7.84,-62.2,11.9,2.54,0.58,91.8,8.57,12.5
"2021/01/31","14:49:14",10.58,43674,31.64,31.6029,28.38,28.04,2.049,1.413,7.84,-62.1,12.8,1.68,0.38,91.6,8.54,12.3
"2021/01/31","14:55:14",10.59,43896,31.81,31.4351,28.53,28.20,2.037,1.405,7.84,-62.1,13.9,2.05,0.47,91.7,8.53,12.5
"2021/01/31","15:01:14",10.57,43622,31.60,31.6454,28.35,28.00,2.042,1.408,7.84,-62.1,13.2,1.93,0.44,91.5,8.53,12.5
"2021/01/31","15:07:14",10.58,43892,31.80,31.4395,28.53,28.20,2.042,1.408,7.84,-62.0,14.5,2.26,0.52,91.7,8.53,12.5
"2021/01/31","15:13:14",10.57,43746,31.69,31.5528,28.43,28.09,2.060,1.421,7.84,-62.0,13.0,1.51,0.35,91.6,8.53,12.5
"2021/01/31","15:19:14",10.56,43468,31.47,31.7672,28.25,27.89,2.065,1.424,7.84,-62.0,11.2,1.24,0.29,91.5,8.54,12.4
"2021/01/31","15:25:14",10.56,43492,31.49,31.7470,28.27,27.91,2.062,1.422,7.84,-62.0,10.8,1.82,0.42,91.2,8.51,12.5
"2021/01/31","15:31:14",10.56,43332,31.38,31.8665,28.16,27.80,2.052,1.416,7.84,-62.1,9.8,1.55,0.35,91.4,8.53,12.5
"2021/01/31","15:37:14",10.55,43183,31.26,31.9840,28.06,27.69,2.052,1.415,7.84,-62.0,9.2,1.34,0.31,91.5,8.54,12.3
"2021/01/31","15:43:14",10.55,43209,31.28,31.9620,28.08,27.71,2.061,1.421,7.84,-62.1,9.6,2.18,0.50,91.5,8.54,12.5
"2021/01/31","15:49:14",10.56,43254,31.32,31.9216,28.11,27.74,2.076,1.432,7.84,-62.1,43.8,2.23,0.51,91.6,8.55,12.5
"2021/01/31","15:55:13",10.57,43206,31.29,31.9545,28.08,27.71,2.097,1.446,7.84,-62.1,9.4,1.01,0.23,92.0,8.59,12.4
"2021/01/31","16:01:14",10.57,43199,31.29,31.9555,28.07,27.70,2.131,1.470,7.84,-62.0,9.2,1.32,0.30,91.9,8.59,12.5
"2021/01/31","16:07:14",10.57,43165,31.26,31.9835,28.05,27.68,2.122,1.464,7.84,-62.1,9.2,1.06,0.24,91.8,8.58,12.3
"2021/01/31","16:13:14",10.58,43207,31.30,31.9436,28.08,27.71,2.158,1.488,7.84,-62.1,7.7,1.63,0.37,91.9,8.58,12.3
"2021/01/31","16:19:14",10.58,43230,31.32,31.9216,28.10,27.73,2.168,1.495,7.84,-62.1,8.9,1.52,0.35,91.9,8.57,12.4
"2021/01/31","16:25:14",10.59,43251,31.34,31.9037,28.11,27.74,2.184,1.506,7.84,-62.1,7.9,1.54,0.35,92.0,8.59,12.5
"2021/01/31","16:31:14",10.59,43251,31.34,31.9037,28.11,27.74,2.212,1.526,7.84,-62.2,7.5,1.23,0.28,92.0,8.58,12.5
"2021/01/31","16:37:14",10.59,43270,31.35,31.8883,28.12,27.75,2.248,1.550,7.84,-62.1,7.5,1.28,0.29,91.8,8.57,12.5
"2021/01/31","16:43:14",10.59,43316,31.39,31.8546,28.15,27.79,2.281,1.573,7.84,-62.0,7.7,2.12,0.49,91.8,8.57,12.5
"2021/01/31","16:49:14",10.59,43294,31.37,31.8685,28.14,27.77,2.306,1.591,7.83,-62.0,11.8,1.31,0.30,91.9,8.58,12.4
"2021/01/31","16:55:14",10.60,43288,31.37,31.8685,28.13,27.77,2.341,1.615,7.83,-62.0,28.5,1.46,0.33,91.7,8.56,12.4
"2021/01/31","17:01:14",10.61,43159,31.29,31.9560,28.05,27.68,2.381,1.642,7.83,-62.0,7.3,1.99,0.46,91.9,8.57,12.4
"2021/01/31","17:07:14",10.61,43073,31.23,32.0150,27.99,27.62,2.407,1.661,7.84,-62.1,7.3,1.61,0.37,91.6,8.55,12.4
"2021/01/31","17:13:14",10.62,43164,31.30,31.9426,28.05,27.68,2.456,1.694,7.84,-62.0,7.3,2.10,0.48,92.0,8.58,12.3
"2021/01/31","17:19:14",10.63,43131,31.29,31.9590,28.03,27.66,2.503,1.727,7.84,-62.1,6.5,1.60,0.37,91.9,8.57,12.5
"2021/01/31","17:25:14",10.63,43016,31.21,32.0390,27.96,27.58,2.544,1.755,7.84,-62.1,6.5,1.13,0.26,91.7,8.56,12.4
"2021/01/31","17:31:15",10.64,43005,31.20,32.0415,27.95,27.57,2.585,1.783,7.84,-62.1,6.7,1.34,0.31,91.4,8.53,12.5
"2021/01/31","17:37:14",10.64,43030,31.22,32.0220,27.97,27.59,2.626,1.812,7.84,-62.1,7.4,2.47,0.57,92.0,8.59,12.5
"2021/01/31","17:43:14",10.64,42989,31.20,32.0495,27.94,27.56,2.672,1.843,7.84,-62.1,6.2,0.99,0.23,91.9,8.57,12.4
"2021/01/31","17:49:14",10.65,43057,31.25,31.9975,27.98,27.61,2.712,1.871,7.83,-62.0,38.1,2.80,0.64,91.3,8.52,12.3
"2021/01/31","17:55:14",10.65,43118,31.29,31.9530,28.02,27.65,2.757,1.902,7.84,-62.1,6.4,1.92,0.44,91.7,8.55,12.3
"2021/01/31","18:01:14",10.64,43206,31.35,31.8948,28.08,27.71,2.807,1.936,7.84,-62.1,5.9,0.65,0.15,91.7,8.55,12.5
"2021/01/31","18:07:14",10.64,43213,31.35,31.8888,28.08,27.72,2.859,1.972,7.84,-62.1,5.6,1.77,0.41,91.6,8.54,12.5
"2021/01/31","18:13:14",10.65,43207,31.36,31.8854,28.08,27.71,2.900,2.001,7.84,-62.1,5.4,1.75,0.40,91.5,8.53,12.5
"2021/01/31","18:19:14",10.65,43218,31.37,31.8730,28.09,27.72,2.946,2.032,7.84,-62.1,4.8,1.35,0.31,91.3,8.51,12.5
"2021/01/31","18:25:14",10.66,43248,31.39,31.8482,28.11,27.74,2.992,2.064,7.84,-62.1,5.7,0.97,0.22,91.5,8.53,12.4
"2021/01/31","18:31:14",10.67,43242,31.40,31.8393,28.10,27.74,3.035,2.093,7.84,-62.1,5.5,1.76,0.40,91.8,8.55,12.4
"2021/01/31","18:37:14",10.68,43250,31.41,31.8274,28.11,27.74,3.071,2.118,7.84,-62.2,4.9,1.64,0.37,91.8,8.55,12.4
"2021/01/31","18:43:14",10.69,43247,31.42,31.8185,28.11,27.74,3.115,2.149,7.84,-62.1,5.6,1.50,0.34,91.8,8.55,12.5
"2021/01/31","18:49:14",10.70,43267,31.44,31.8002,28.12,27.76,3.155,2.176,7.84,-62.1,4.5,1.53,0.35,91.7,8.53,12.5
"2021/01/31","18:55:14",10.71,43262,31.45,31.7913,28.12,27.75,3.190,2.201,7.84,-62.1,5.5,1.56,0.36,92.0,8.56,12.5
"2021/01/31","19:01:14",10.66,44547,32.34,30.9197,28.95,28.67,3.229,2.226,7.83,-61.6,9.2,1.34,0.31,91.4,8.47,12.5
"2021/01/31","19:07:14",10.67,44530,32.34,30.9188,28.94,28.65,3.269,2.253,7.84,-62.1,5.8,1.34,0.31,91.6,8.48,12.5
"2021/01/31","19:13:14",10.65,45214,32.82,30.4644,29.38,29.14,3.303,2.276,7.84,-62.0,5.4,2.24,0.51,91.2,8.43,12.3
