"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","ODOsat","ODO","Battery"
"2021/03/26","03:55:08",12.89,40884,31.43,31.8155,26.57,26.15,2.472,1.708,7.92,-69.0,3.0,-27.96,-6.42,94.7,8.49,12.3
"2021/03/26","04:01:08",12.75,41847,32.05,31.1938,27.20,26.83,2.514,1.736,7.91,-68.7,4.2,-27.98,-6.43,94.0,8.43,12.3
"2021/03/26","04:07:08",12.73,42096,32.22,31.0293,27.36,27.01,2.553,1.763,7.91,-68.6,5.0,-27.98,-6.43,93.8,8.40,12.3
"2021/03/26","04:13:08",12.37,44438,33.71,29.6588,28.88,28.66,2.602,1.794,7.90,-67.9,3.3,-28.02,-6.44,92.3,8.24,12.3
"2021/03/26","04:19:08",12.38,44434,33.72,29.6545,28.88,28.66,2.654,1.830,7.90,-67.9,3.1,-28.04,-6.44,92.0,8.22,12.3
"2021/03/26","04:25:08",12.40,44269,33.61,29.7518,28.77,28.54,2.691,1.856,7.90,-67.9,3.5,-28.05,-6.44,92.0,8.22,12.3
"2021/03/26","04:31:08",12.30,44688,33.85,29.5424,29.04,28.84,2.721,1.876,7.90,-67.7,3.8,-28.06,-6.45,91.8,8.20,12.4
"2021/03/26","04:37:08",12.10,45654,34.40,29.0686,29.67,29.52,2.759,1.901,7.89,-67.3,5.1,-28.08,-6.45,90.9,8.12,12.3
"2021/03/26","04:43:08",12.05,46124,34.71,28.8085,29.98,29.86,2.785,1.919,7.89,-67.1,7.1,-28.09,-6.46,91.0,8.12,12.3
"2021/03/26","04:49:08",12.00,46385,34.86,28.6826,30.15,30.04,2.814,1.938,7.88,-66.9,7.3,-28.10,-6.46,90.6,8.09,12.3
"2021/03/26","04:55:08",11.98,46414,34.87,28.6754,30.16,30.06,2.850,1.963,7.88,-66.8,7.4,-28.12,-6.46,90.5,8.08,12.3
"2021/03/26","05:01:08",12.05,46066,34.67,28.8410,29.94,29.82,2.874,1.980,7.89,-67.3,6.9,-28.10,-6.46,91.1,8.13,12.3
"2021/03/26","05:07:08",12.14,45484,34.31,29.1405,29.56,29.40,2.916,2.009,7.90,-67.5,4.0,-28.12,-6.46,91.5,8.17,12.3
"2021/03/26","05:13:08",12.08,45809,34.50,28.9781,29.77,29.63,2.948,2.031,7.89,-67.3,4.3,-28.11,-6.46,90.8,8.11,12.3
"2021/03/26","05:19:08",12.09,45706,34.43,29.0381,29.70,29.56,2.979,2.052,7.89,-67.3,5.0,-28.13,-6.46,90.9,8.12,12.3
"2021/03/26","05:25:08",12.10,45741,34.46,29.0134,29.73,29.58,3.012,2.075,7.89,-67.4,5.0,-28.11,-6.46,91.1,8.14,12.3
"2021/03/26","05:31:08",12.12,45504,34.31,29.1430,29.57,29.41,3.031,2.089,7.89,-67.4,3.9,-28.12,-6.46,90.9,8.13,12.3
"2021/03/26","05:37:08",12.09,45647,34.39,29.0743,29.67,29.52,3.055,2.105,7.89,-67.3,3.8,-28.12,-6.46,90.6,8.10,12.3
"2021/03/26","05:43:08",12.07,45850,34.52,28.9625,29.80,29.66,3.073,2.117,7.89,-67.1,4.3,-28.11,-6.46,90.3,8.06,12.3
"2021/03/26","05:49:07",12.09,45697,34.43,29.0438,29.70,29.55,3.098,2.135,7.89,-67.3,3.9,-28.11,-6.46,90.7,8.10,12.3
"2021/03/26","05:55:08",11.98,46340,34.81,28.7245,30.12,30.01,3.113,2.144,7.88,-66.9,6.1,-28.13,-6.46,89.9,8.03,12.3
"2021/03/26","06:01:08",12.06,45988,34.62,28.8841,29.89,29.76,3.130,2.156,7.89,-67.1,4.2,-28.14,-6.47,90.2,8.05,12.3
"2021/03/26","06:07:08",12.06,45978,34.61,28.8906,29.88,29.75,3.149,2.169,7.89,-67.3,4.8,-28.15,-6.47,90.7,8.10,12.3
"2021/03/26","06:13:08",12.05,45940,34.57,28.9200,29.86,29.72,3.155,2.174,7.89,-67.1,3.4,-28.14,-6.47,90.2,8.05,12.3
"2021/03/26","06:19:08",11.98,46343,34.82,28.7180,30.12,30.01,3.160,2.176,7.88,-66.7,3.6,-28.14,-6.46,89.2,7.97,12.3
"2021/03/26","06:25:08",11.97,46485,34.91,28.6401,30.21,30.11,3.165,2.180,7.88,-66.7,6.8,-28.15,-6.47,89.0,7.95,12.3
"2021/03/26","06:31:08",11.82,46970,35.14,28.4507,30.53,30.46,3.175,2.186,7.87,-66.3,3.5,-28.17,-6.47,88.7,7.93,12.3
"2021/03/26","06:37:08",11.86,46954,35.16,28.4349,30.52,30.44,3.186,2.193,7.88,-66.4,5.6,-28.18,-6.47,88.9,7.94,12.3
"2021/03/26","06:43:08",12.06,45795,34.47,29.0052,29.76,29.62,3.181,2.192,7.89,-67.3,5.3,-28.21,-6.48,90.1,8.05,12.3
"2021/03/26","06:49:08",12.00,46165,34.69,28.8190,30.00,29.88,3.172,2.185,7.89,-67.0,4.3,-28.20,-6.48,90.0,8.04,12.3
"2021/03/26","06:55:08",11.86,46784,35.03,28.5395,30.40,30.32,3.158,2.175,7.87,-66.3,3.6,-28.20,-6.48,88.7,7.93,12.3
"2021/03/26","07:01:08",11.71,47270,35.26,28.3546,30.72,30.67,3.151,2.169,7.87,-66.0,6.8,-28.21,-6.48,87.9,7.86,12.3
"2021/03/26","07:07:08",11.65,47481,35.37,28.2654,30.86,30.82,3.148,2.167,7.87,-65.7,4.7,-28.20,-6.48,87.5,7.82,12.3
"2021/03/26","07:13:08",11.61,47668,35.47,28.1884,30.98,30.95,3.143,2.163,7.86,-65.6,3.0,-28.21,-6.48,87.5,7.83,12.3
"2021/03/26","07:19:08",11.55,47909,35.59,28.0909,31.14,31.12,3.127,2.152,7.86,-65.4,6.5,-28.20,-6.48,87.1,7.80,12.3
"2021/03/26","07:25:08",11.58,47846,35.57,28.1063,31.10,31.07,3.103,2.136,7.86,-65.3,3.4,-28.21,-6.48,87.0,7.78,12.3
"2021/03/26","07:31:08",11.58,47820,35.55,28.1226,31.08,31.06,3.083,2.122,7.86,-65.3,6.3,-28.21,-6.48,87.3,7.81,12.3
"2021/03/26","07:37:08",11.52,48036,35.66,28.0386,31.22,31.21,3.045,2.095,7.86,-65.1,4.3,-28.21,-6.48,86.8,7.77,12.3
"2021/03/26","07:43:08",11.64,47542,35.41,28.2389,30.90,30.86,3.033,2.087,7.86,-65.6,18.7,-28.21,-6.48,87.7,7.84,12.3
"2021/03/26","07:49:08",11.75,47198,35.25,28.3672,30.67,30.62,3.023,2.081,7.87,-66.1,3.6,-28.23,-6.49,88.3,7.90,12.3
"2021/03/26","07:55:08",11.74,47300,35.32,28.3115,30.74,30.69,3.004,2.068,7.87,-66.0,3.2,-28.22,-6.49,88.3,7.89,12.4
"2021/03/26","08:01:08",11.71,47392,35.36,28.2787,30.80,30.75,2.963,2.039,7.87,-65.9,2.9,-28.21,-6.48,87.8,7.85,12.3
"2021/03/26","08:07:08",11.68,47500,35.41,28.2350,30.87,30.83,2.924,2.013,7.87,-65.7,3.6,-28.21,-6.48,87.6,7.83,12.4
"2021/03/26","08:13:08",11.66,47582,35.46,28.2000,30.92,30.89,2.883,1.984,7.87,-65.7,4.0,-28.22,-6.49,87.4,7.81,12.3
"2021/03/26","08:19:08",11.66,47597,35.46,28.1946,30.93,30.90,2.847,1.960,7.86,-65.6,4.3,-28.23,-6.49,87.3,7.81,12.3
"2021/03/26","08:25:08",11.61,47749,35.53,28.1403,31.03,31.01,2.814,1.937,7.86,-65.4,3.6,-28.23,-6.49,86.8,7.76,12.3
"2021/03/26","08:31:08",11.55,47930,35.61,28.0755,31.15,31.13,2.784,1.916,7.86,-65.2,4.3,-28.21,-6.48,86.2,7.71,12.3
"2021/03/26","08:37:08",11.50,48103,35.70,28.0079,31.26,31.26,2.744,1.888,7.86,-65.1,3.7,-28.24,-6.49,86.4,7.73,12.3
"2021/03/26","08:43:07",11.51,48105,35.71,27.9995,31.26,31.26,2.697,1.856,7.86,-65.2,2.8,-28.22,-6.49,86.4,7.73,12.3
"2021/03/26","08:49:08",11.50,48121,35.71,27.9980,31.27,31.27,2.653,1.826,7.86,-65.1,3.4,-28.24,-6.49,86.4,7.73,12.3
"2021/03/26","08:55:08",11.47,48218,35.76,27.9643,31.34,31.34,2.604,1.792,7.85,-65.0,3.9,-28.22,-6.49,86.0,7.70,12.3
"2021/03/26","09:01:08",11.47,48222,35.75,27.9651,31.34,31.34,2.568,1.767,7.85,-65.1,3.6,-28.22,-6.49,86.7,7.76,12.3
"2021/03/26","09:07:08",11.49,48171,35.73,27.9812,31.31,31.30,2.525,1.737,7.86,-65.1,6.7,-28.25,-6.49,87.0,7.78,12.3
"2021/03/26","09:13:08",11.50,48134,35.71,27.9965,31.28,31.28,2.501,1.721,7.86,-65.1,3.7,-28.22,-6.49,86.8,7.77,12.3
"2021/03/26","09:19:08",11.52,47986,35.63,28.0632,31.19,31.17,2.459,1.692,7.86,-65.2,4.2,-28.23,-6.49,86.8,7.77,12.3
"2021/03/26","09:25:08",11.56,47819,35.54,28.1365,31.08,31.05,2.407,1.656,7.86,-65.4,5.2,-28.25,-6.49,86.9,7.77,12.3
"2021/03/26","09:31:08",11.62,47614,35.44,28.2132,30.94,30.91,2.357,1.622,7.86,-65.6,8.1,-28.24,-6.49,87.2,7.80,12.3
"2021/03/26","09:37:08",11.69,47340,35.30,28.3264,30.77,30.72,2.306,1.587,7.87,-65.9,9.7,-28.22,-6.49,87.3,7.81,12.3
"2021/03/26","09:43:08",11.75,46997,35.10,28.4895,30.54,30.47,2.273,1.565,7.88,-66.3,12.0,-28.23,-6.49,87.9,7.87,12.3
"2021/03/26","09:49:08",11.74,47148,35.20,28.4057,30.64,30.58,2.235,1.538,7.87,-66.2,12.2,-28.24,-6.49,87.8,7.86,12.3
"2021/03/26","09:55:07",11.76,46957,35.08,28.5014,30.52,30.44,2.202,1.516,7.88,-66.3,13.6,-28.25,-6.49,87.9,7.86,12.3
"2021/03/26","10:01:07",11.80,46829,35.02,28.5547,30.43,30.35,2.158,1.486,7.88,-66.5,14.2,-28.25,-6.49,88.1,7.88,12.3
"2021/03/26","10:07:08",11.85,46599,34.89,28.6561,30.28,30.19,2.108,1.452,7.89,-66.9,18.1,-28.23,-6.49,88.6,7.93,12.3
"2021/03/26","10:13:07",11.87,46537,34.87,28.6778,30.24,30.15,2.075,1.429,7.88,-66.8,16.4,-28.24,-6.49,88.6,7.92,12.3
"2021/03/26","10:19:08",11.98,45969,34.54,28.9510,29.88,29.74,2.035,1.402,7.90,-67.6,12.3,-28.25,-6.49,89.3,7.98,12.3
"2021/03/26","10:25:08",12.06,45279,34.09,29.3342,29.43,29.25,2.009,1.385,7.91,-68.3,9.8,-28.23,-6.49,90.1,8.07,12.3
"2021/03/26","10:31:07",12.22,43593,32.95,30.3461,28.33,28.05,1.983,1.368,7.93,-69.4,9.4,-28.26,-6.49,92.7,8.33,12.3
"2021/03/26","10:37:07",12.21,43281,32.71,30.5717,28.13,27.83,1.962,1.354,7.92,-68.9,10.1,-28.26,-6.49,92.3,8.31,12.4
"2021/03/26","10:43:07",12.26,43132,32.63,30.6403,28.03,27.73,1.937,1.337,7.92,-68.8,8.7,-28.26,-6.49,92.1,8.29,12.3
"2021/03/26","10:49:08",12.32,42612,32.29,30.9655,27.69,27.36,1.914,1.321,7.92,-68.9,6.7,-28.27,-6.49,92.1,8.30,12.3
"2021/03/26","10:55:08",12.38,42406,32.18,31.0717,27.56,27.22,1.890,1.305,7.92,-69.0,5.4,-28.26,-6.49,92.3,8.32,12.3
"2021/03/26","11:01:08",12.41,42408,32.20,31.0472,27.56,27.22,1.889,1.304,7.92,-68.9,7.2,-28.30,-6.50,92.3,8.31,12.3
"2021/03/26","11:07:07",12.39,42803,32.49,30.7775,27.82,27.50,1.872,1.292,7.92,-68.8,5.8,-28.29,-6.50,91.8,8.25,12.3
"2021/03/26","11:13:07",12.37,42960,32.59,30.6788,27.92,27.61,1.867,1.288,7.92,-68.7,6.2,-28.30,-6.50,92.1,8.28,12.3
"2021/03/26","11:19:07",12.34,43129,32.70,30.5799,28.03,27.73,1.866,1.288,7.92,-68.8,6.8,-28.28,-6.50,92.0,8.27,12.3
"2021/03/26","11:25:07",12.32,43189,32.72,30.5553,28.07,27.77,1.866,1.287,7.92,-68.8,5.7,-28.29,-6.50,91.7,8.25,12.3
"2021/03/26","11:31:08",12.31,42994,32.57,30.7000,27.94,27.63,1.848,1.275,7.92,-69.0,6.0,-28.31,-6.50,92.3,8.30,12.3
"2021/03/26","11:37:08",12.33,42750,32.40,30.8563,27.78,27.46,1.846,1.274,7.92,-69.1,5.1,-28.31,-6.50,92.5,8.33,12.3
"2021/03/26","11:43:08",12.34,42599,32.29,30.9627,27.69,27.35,1.851,1.278,7.92,-69.2,4.6,-28.31,-6.50,92.4,8.33,12.3
"2021/03/26","11:49:07",12.36,42465,32.21,31.0453,27.60,27.26,1.856,1.281,7.93,-69.6,4.1,-28.31,-6.50,92.9,8.37,12.3
"2021/03/26","11:55:08",12.36,42711,32.39,30.8656,27.76,27.43,1.864,1.287,7.93,-69.6,4.9,-28.34,-6.51,92.9,8.36,12.3
"2021/03/26","12:01:07",12.33,42594,32.28,30.9749,27.68,27.35,1.886,1.302,7.93,-69.3,4.3,-28.33,-6.51,92.7,8.35,12.3
"2021/03/26","12:07:07",12.34,42578,32.28,30.9739,27.67,27.34,1.875,1.294,7.92,-69.3,3.8,-28.34,-6.51,93.1,8.39,12.2
"2021/03/26","12:13:07",12.34,42653,32.34,30.9188,27.72,27.39,1.877,1.296,7.93,-69.4,3.9,-28.34,-6.51,92.5,8.33,12.3
"2021/03/26","12:19:07",12.38,42682,32.39,30.8703,27.74,27.41,1.889,1.303,7.94,-70.2,3.7,-28.33,-6.51,93.9,8.45,12.3
"2021/03/26","12:25:08",12.36,42713,32.39,30.8647,27.76,27.43,1.902,1.313,7.94,-70.1,3.5,-28.36,-6.52,93.5,8.42,12.3
"2021/03/26","12:31:07",12.37,42598,32.32,30.9393,27.68,27.35,1.917,1.323,7.93,-69.7,3.6,-28.35,-6.51,93.7,8.43,12.4
"2021/03/26","12:37:07",12.36,42543,32.27,30.9880,27.65,27.31,1.948,1.344,7.93,-69.6,3.7,-28.36,-6.52,93.5,8.42,12.3
"2021/03/26","12:43:08",12.37,42565,32.29,30.9646,27.66,27.33,1.985,1.370,7.93,-69.8,3.9,-28.36,-6.52,93.5,8.42,12.3
"2021/03/26","12:49:07",12.36,42525,32.25,31.0021,27.64,27.30,1.999,1.379,7.93,-69.7,2.9,-28.36,-6.52,93.3,8.40,12.3
"2021/03/26","12:55:07",12.35,42511,32.24,31.0152,27.63,27.29,2.013,1.389,7.93,-69.6,3.3,-28.36,-6.52,93.0,8.38,12.3
"2021/03/26","13:01:07",12.35,42518,32.24,31.0133,27.63,27.29,2.030,1.401,7.93,-69.5,3.1,-28.36,-6.52,92.6,8.35,12.3
"2021/03/26","13:07:08",12.35,42563,32.27,30.9796,27.66,27.33,2.058,1.421,7.92,-69.3,3.3,-28.40,-6.52,92.2,8.31,12.3
"2021/03/26","13:13:08",12.35,42610,32.31,30.9431,27.69,27.36,2.099,1.449,7.92,-69.2,3.9,-28.38,-6.52,92.7,8.34,12.3
"2021/03/26","13:19:07",12.37,42600,32.32,30.9346,27.69,27.35,2.137,1.475,7.93,-69.3,5.9,-28.41,-6.53,93.2,8.39,12.3
"2021/03/26","13:25:07",12.37,42583,32.31,30.9468,27.67,27.34,2.170,1.498,7.92,-69.2,3.3,-28.40,-6.52,92.6,8.34,12.3
"2021/03/26","13:31:07",12.37,42532,32.27,30.9871,27.64,27.30,2.208,1.524,7.92,-69.2,2.8,-28.41,-6.53,92.5,8.33,12.4
"2021/03/26","13:37:08",12.37,42531,32.27,30.9871,27.64,27.30,2.236,1.543,7.92,-69.2,3.6,-28.41,-6.53,92.3,8.31,12.3
"2021/03/26","13:43:08",12.37,42538,32.27,30.9833,27.64,27.31,2.273,1.569,7.92,-69.2,3.1,-28.43,-6.53,92.6,8.34,12.3
"2021/03/26","13:49:07",12.33,42522,32.22,31.0274,27.63,27.30,2.320,1.601,7.93,-69.3,2.9,-28.41,-6.53,92.6,8.35,12.3
"2021/03/26","13:55:08",12.34,42517,32.23,31.0209,27.63,27.29,2.328,1.607,7.93,-69.3,3.7,-28.42,-6.53,93.0,8.38,12.3
"2021/03/26","14:01:08",12.30,42546,32.22,31.0303,27.65,27.31,2.398,1.655,7.93,-69.3,4.5,-28.42,-6.53,92.8,8.37,12.3
"2021/03/26","14:07:07",12.31,42593,32.27,30.9871,27.68,27.35,2.449,1.690,7.92,-69.2,4.0,-28.42,-6.53,92.5,8.34,12.3
"2021/03/26","14:13:07",12.33,42585,32.27,30.9824,27.68,27.34,2.496,1.723,7.92,-69.2,4.2,-28.43,-6.53,92.6,8.34,12.3
"2021/03/26","14:19:08",12.33,42640,32.31,30.9431,27.71,27.38,2.543,1.755,7.92,-69.2,5.3,-28.43,-6.53,92.7,8.35,12.3
"2021/03/26","14:25:08",12.32,42662,32.32,30.9318,27.73,27.40,2.577,1.779,7.92,-69.2,3.6,-28.45,-6.54,92.5,8.34,12.3
"2021/03/26","14:31:08",12.31,42681,32.33,30.9225,27.74,27.41,2.630,1.815,7.92,-69.1,4.3,-28.45,-6.54,92.6,8.34,12.3
"2021/03/26","14:37:07",12.31,42674,32.33,30.9309,27.73,27.40,2.671,1.843,7.92,-69.1,4.0,-28.45,-6.54,92.4,8.33,12.3
"2021/03/26","14:43:07",12.30,42595,32.26,30.9927,27.68,27.35,2.710,1.871,7.92,-69.2,4.5,-28.47,-6.54,92.8,8.37,12.3
"2021/03/26","14:49:07",12.32,42580,32.27,30.9880,27.67,27.34,2.777,1.916,7.92,-69.2,3.4,-28.48,-6.54,92.8,8.37,12.3
"2021/03/26","14:55:07",12.32,42548,32.24,31.0105,27.65,27.31,2.819,1.945,7.92,-69.2,3.1,-28.47,-6.54,93.0,8.38,12.3
"2021/03/26","15:01:08",12.33,42557,32.25,31.0021,27.66,27.32,2.873,1.983,7.92,-69.2,3.4,-28.48,-6.54,92.9,8.37,12.3
"2021/03/26","15:07:08",12.33,42546,32.24,31.0115,27.65,27.31,2.914,2.011,7.92,-69.2,3.2,-28.52,-6.55,92.8,8.37,12.3
"2021/03/26","15:13:07",12.31,42530,32.22,31.0321,27.64,27.30,2.945,2.033,7.92,-69.2,2.9,-28.48,-6.54,92.5,8.34,12.3
"2021/03/26","15:19:07",12.32,42512,32.21,31.0425,27.63,27.29,2.986,2.061,7.92,-69.0,2.9,-28.50,-6.55,92.4,8.33,12.3
"2021/03/26","15:25:07",12.31,42475,32.18,31.0726,27.60,27.26,3.032,2.093,7.92,-69.2,2.6,-28.50,-6.55,93.0,8.39,12.4
"2021/03/26","15:31:07",12.30,42634,32.28,30.9702,27.71,27.37,3.074,2.121,7.92,-68.8,3.1,-28.49,-6.55,92.5,8.34,12.3
"2021/03/26","15:37:07",12.29,42740,32.36,30.8992,27.78,27.45,3.097,2.138,7.92,-68.8,3.1,-28.49,-6.55,92.4,8.33,12.4
"2021/03/26","15:43:07",11.97,44850,33.69,29.6820,29.15,28.94,3.144,2.167,7.89,-67.2,3.1,-28.50,-6.55,90.2,8.11,12.3
"2021/03/26","15:49:08",12.00,44877,33.73,29.6450,29.17,28.96,3.175,2.189,7.89,-67.4,2.3,-28.48,-6.54,90.2,8.10,12.3
"2021/03/26","15:55:07",11.97,44907,33.73,29.6459,29.18,28.98,3.202,2.207,7.89,-67.3,2.3,-28.48,-6.54,89.9,8.08,12.3
"2021/03/26","16:01:08",11.88,45497,34.09,29.3317,29.57,29.40,3.231,2.226,7.88,-66.8,2.5,-28.48,-6.54,88.9,7.99,12.3
"2021/03/26","16:07:08",11.83,45817,34.29,29.1580,29.78,29.63,3.252,2.240,7.88,-66.7,3.5,-28.48,-6.54,89.4,8.02,12.3
"2021/03/26","16:13:08",11.73,46482,34.70,28.8150,30.21,30.10,3.294,2.268,7.87,-66.2,3.2,-28.48,-6.54,88.6,7.95,12.3
"2021/03/26","16:19:08",11.66,46947,34.98,28.5810,30.51,30.43,3.328,2.291,7.87,-66.0,3.4,-28.47,-6.54,88.0,7.89,12.3
"2021/03/26","16:25:08",11.64,47143,35.11,28.4816,30.64,30.57,3.347,2.304,7.87,-65.8,4.4,-28.47,-6.54,87.9,7.88,12.3
"2021/03/26","16:31:08",11.62,47263,35.18,28.4191,30.72,30.66,3.380,2.327,7.87,-65.8,4.5,-28.45,-6.54,87.5,7.84,12.3
"2021/03/26","16:37:08",11.61,47303,35.20,28.4018,30.74,30.69,3.400,2.340,7.87,-65.8,4.8,-28.46,-6.54,87.9,7.87,12.3
"2021/03/26","16:43:07",11.59,47397,35.26,28.3609,30.80,30.75,3.443,2.370,7.86,-65.7,4.4,-28.45,-6.54,87.5,7.84,12.4
"2021/03/26","16:49:08",11.67,46999,35.03,28.5451,30.54,30.47,3.451,2.376,7.87,-66.1,5.1,-28.45,-6.54,87.8,7.87,12.3
"2021/03/26","16:55:08",11.68,46884,34.96,28.6041,30.47,30.39,3.529,2.430,7.87,-66.2,3.7,-28.44,-6.53,88.3,7.92,12.3
"2021/03/26","17:01:08",11.74,46572,34.78,28.7519,30.27,30.17,3.544,2.441,7.88,-66.5,3.4,-28.44,-6.54,89.1,7.98,12.3
"2021/03/26","17:07:08",11.74,46676,34.85,28.6931,30.34,30.24,3.569,2.458,7.88,-66.4,4.2,-28.43,-6.53,88.9,7.97,12.3
"2021/03/26","17:13:08",11.82,46329,34.66,28.8499,30.11,29.99,3.564,2.455,7.88,-66.8,3.6,-28.44,-6.54,89.6,8.03,12.3
"2021/03/26","17:19:08",11.78,46507,34.76,28.7656,30.23,30.12,3.605,2.483,7.88,-66.6,3.4,-28.46,-6.54,89.4,8.01,12.3
"2021/03/26","17:25:08",11.79,46506,34.77,28.7600,30.22,30.12,3.602,2.481,7.88,-66.6,3.2,-28.44,-6.54,89.3,8.00,12.3
"2021/03/26","17:31:07",11.77,46563,34.79,28.7414,30.26,30.16,3.612,2.488,7.88,-66.5,3.4,-28.45,-6.54,89.2,7.99,12.3
"2021/03/26","17:37:07",11.70,46845,34.94,28.6153,30.44,30.36,3.608,2.484,7.87,-66.2,3.6,-28.44,-6.54,88.5,7.93,12.3
"2021/03/26","17:43:08",11.66,47083,35.08,28.5022,30.60,30.53,3.613,2.487,7.87,-66.0,5.2,-28.45,-6.54,88.4,7.92,12.3
"2021/03/26","17:49:08",11.62,47296,35.20,28.4042,30.74,30.68,3.622,2.493,7.87,-65.9,4.6,-28.44,-6.53,88.0,7.88,12.3
"2021/03/26","17:55:08",11.62,47232,35.16,28.4365,30.70,30.63,3.605,2.482,7.87,-65.8,3.2,-28.44,-6.54,88.1,7.89,12.3
"2021/03/26","18:01:08",11.57,47496,35.31,28.3185,30.87,30.82,3.599,2.477,7.86,-65.4,4.7,-28.45,-6.54,87.1,7.80,12.3
"2021/03/26","18:07:07",11.56,47555,35.34,28.2919,30.91,30.86,3.596,2.475,7.86,-65.4,3.9,-28.45,-6.54,87.3,7.82,12.3
"2021/03/26","18:13:08",11.52,47697,35.42,28.2327,31.00,30.96,3.584,2.466,7.86,-65.3,3.9,-28.43,-6.53,87.1,7.80,12.3
"2021/03/26","18:19:08",11.52,47701,35.42,28.2311,31.00,30.97,3.557,2.448,7.86,-65.2,4.4,-28.44,-6.54,86.7,7.77,12.3
"2021/03/26","18:25:07",11.48,47843,35.49,28.1767,31.09,31.07,3.537,2.434,7.85,-65.1,3.9,-28.43,-6.53,86.3,7.73,12.3
"2021/03/26","18:31:08",11.44,47992,35.56,28.1179,31.19,31.17,3.516,2.420,7.85,-64.8,4.7,-28.44,-6.54,85.6,7.68,12.3
"2021/03/26","18:37:08",11.42,48098,35.61,28.0747,31.26,31.25,3.499,2.407,7.85,-64.5,4.7,-28.42,-6.53,85.2,7.63,12.3
"2021/03/26","18:43:08",11.42,48118,35.63,28.0640,31.27,31.26,3.469,2.387,7.85,-64.5,4.5,-28.42,-6.53,85.1,7.63,12.3
