"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.3105,196.9,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.3305,199.4,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.3505,201.5,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.3705,203.5,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.3905,205.4,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.4105,207.2,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.4305,208.9,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.4505,210.5,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.4705,212.1,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.4905,213.5,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.5105,214.9,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.5305,216.1,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.5505,217.2,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.5705,218.2,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.5905,219.3,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.6105,220.4,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.6305,221.4,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.6505,222.4,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.6705,223.3,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
1.6905,224.3,20.2,"SAC-1",51.024,27.5,25,-5.9,7,196.12,224.98
