"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.394,196.7,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.414,199.2,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.434,201.5,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.454,203.5,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.474,205.2,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.494,206.9,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.514,208.6,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.534,210.2,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.554,211.7,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.574,213.1,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.594,214.4,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.614,215.7,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.634,216.9,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.654,218,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.674,219.1,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.694,220.1,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.714,221.1,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.734,222.1,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.754,223,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
1.774,223.9,22.3,"BAYSTD2-3",55.693,30.34,14.11,-5.3,7,195.635,224.34
