"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.628,195.9,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.648,198.1,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.668,200.3,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.688,202.3,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.708,204.1,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.728,206,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.748,207.6,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.768,209.2,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.788,210.6,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.808,212,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.828,213.2,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.848,214.3,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.868,215.5,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.888,216.6,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.908,217.7,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.928,218.8,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.948,219.8,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.968,220.8,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
1.988,221.7,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
2.008,222.6,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
2.028,223.4,19.2,"SAC-1",51.308,27.5,25,-5.4,7,195.465,224.16
