"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.285,196.9,21.2,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.305,199.5,21.2,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.325,202,21.2,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.345,204.2,21.2,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.365,206.1,21.2,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.385,207.9,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.405,209.6,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.425,211.2,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.445,212.8,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.465,214.2,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.485,215.6,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.505,217,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.525,218.2,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.545,219.4,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.565,220.5,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.585,221.5,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.605,222.5,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
1.625,223.5,21.3,"H2-719-2",50.263,27.32,15.94,-5.4,7,195.465,224.16
