"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.316,196.5,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.336,199.2,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.356,201.6,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.376,203.8,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.396,205.6,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.416,207.4,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.436,209.1,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.456,210.8,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.476,212.3,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.496,213.8,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.516,215.1,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.536,216.5,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.556,217.7,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.576,218.8,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.596,219.9,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.616,220.9,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.636,221.9,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.656,222.9,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
1.676,223.9,20.7,"H3-702-2",51.295,26.87,17.49,-5.4,7,195.465,224.16
