"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.291,196.9,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.311,199.5,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.331,202,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.351,204.1,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.371,206.1,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.391,207.8,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.411,209.5,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.431,211.2,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.451,212.7,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.471,214.2,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.491,215.5,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.511,216.9,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.531,218.1,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.551,219.3,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.571,220.3,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.591,221.3,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.611,222.3,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
1.631,223.3,21,"H2-719-1",50.526,27.33,15.94,-5.4,7,195.465,224.16
