"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.275,196.6,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.295,199.3,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.315,201.7,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.335,203.9,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.355,205.8,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.375,207.5,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.395,209.3,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.415,210.9,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.435,212.4,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.455,213.9,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.475,215.3,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.495,216.6,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.515,217.9,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.535,219,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.555,220.1,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.575,221.1,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.595,222.1,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.615,223.1,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
1.635,224,20,"H2-702-2",50.667,26.41,18.31,-5.4,7,195.465,224.16
