"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.3085,196.8,20.8,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.3285,199.4,20.8,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.3485,201.9,20.8,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.3685,204,20.8,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.3885,205.9,20.8,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.4085,207.6,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.4285,209.4,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.4485,211,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.4685,212.5,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.4885,214,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.5085,215.4,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.5285,216.1,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.5485,217.3,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.5685,218.5,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.5885,219.6,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.6085,220.6,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.6285,221.6,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.6485,222.7,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
1.6685,223.6,20.9,"H3-702-3",50.822,26.87,17.5,-5.4,7,195.465,224.16
