"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.315,196.6,20.2,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.335,199.3,20.2,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.355,201.7,20.2,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.375,203.9,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.395,205.8,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.415,207.5,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.435,209.3,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.455,210.9,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.475,212.4,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.495,213.9,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.515,215.3,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.535,216.6,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.555,217.9,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.575,219,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.595,220.1,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.615,221,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.635,222.1,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.655,223.1,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
1.675,224,20.3,"H2-702-3",50.706,26.42,18.31,-5.4,7,195.465,224.16
