"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
0.82,198,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.84,200.3,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.86,202.6,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.88,204.6,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.9,206.5,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.92,208.3,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.94,210,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.96,211.5,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
0.98,213.1,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1,214.4,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.02,215.7,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.04,216.9,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.06,218,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.08,219.1,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.1,220.2,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.12,221.2,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.14,222.2,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.16,223.1,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
1.18,224,21.8,"SAC-2",51.33,27.5,25,-4.4,7,195.66,224.24
