"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.282,197.9,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.302,200.5,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.322,203,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.342,205.1,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.362,207,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.382,208.8,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.402,210.5,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.422,212.2,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.442,213.7,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.462,215.1,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.482,216.5,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.502,217.8,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.522,219.1,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.542,220.2,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.562,221.3,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.582,222.4,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
1.602,223.4,21.7,"T8-714-3",49.997,27.06,15.24,-4.4,7,195.66,224.24
