"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.293,197.6,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.313,200.3,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.333,202.7,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.353,204.8,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.373,206.7,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.393,208.5,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.413,210.2,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.433,211.9,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.453,213.4,21.5,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.473,214.8,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.493,216.2,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.513,217.5,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.533,218.8,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.553,219.9,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.573,221,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.593,222,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.613,223.1,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
1.633,224,21.6,"T8-714-2",50.407,27.06,15.25,-4.4,7,195.66,224.24
