"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2845,197.7,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.3045,200.3,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.3245,202.7,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.3445,204.8,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.3645,206.7,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.3845,208.5,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.4045,210.2,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.4245,211.9,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.4445,213.4,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.4645,214.9,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.4845,216.3,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.5045,217.5,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.5245,218.8,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.5445,219.9,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.5645,221,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.5845,222,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.6045,223,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
1.6245,224,21,"T6-702-3",50.169,26.87,16.81,-4.4,7,195.66,224.24
