"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.272,197.8,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.292,200.4,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.312,202.8,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.332,205,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.352,206.9,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.372,208.7,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.392,210.5,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.412,212.1,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.432,213.6,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.452,215,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.472,216.4,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.492,217.7,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.512,218.9,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.532,220.1,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.552,221.1,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.572,222.2,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.592,223.3,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
1.612,224.2,21.7,"T16-719-3",50.117,27.34,16,-4.4,7,195.66,224.24
