"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2575,197.9,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.2775,200.6,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.2975,202.9,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.3175,205.2,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.3375,207.1,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.3575,208.9,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.3775,210.7,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.3975,212.3,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.4175,213.9,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.4375,215.3,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.4575,216.7,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.4775,218,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.4975,219.3,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.5175,220.4,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.5375,221.6,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.5575,222.6,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
1.5775,223.7,21.9,"BaySTD2-2",50.555,30.34,14.11,-4.4,7,195.66,224.24
