"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.292,197.7,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.312,200.2,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.332,202.7,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.352,204.8,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.372,206.7,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.392,208.5,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.412,210.2,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.432,211.9,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.452,213.4,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.472,214.8,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.492,216.2,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.512,217.5,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.532,218.7,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.552,219.9,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.572,221,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.592,222,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.612,223,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
1.632,224,21.9,"T21-714-1",50.73,27.05,15.25,-4.4,7,195.66,224.24
