"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.3165,197.5,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.3365,200.1,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.3565,202.5,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.3765,204.7,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.3965,206.5,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.4165,208.3,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.4365,210,21.5,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.4565,211.6,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.4765,213.2,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.4965,214.6,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.5165,216,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.5365,217.3,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.5565,218.6,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.5765,219.6,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.5965,220.7,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.6165,221.8,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.6365,222.8,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
1.6565,223.8,21.6,"H2-702-3",51.182,26.42,18.31,-4.4,7,195.66,224.24
