Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,72,,0.4800,,,,,227.4,,0.0200,,,22.0,,,,0.9,
,76,,0.5000,,,,,228.3,,0.0200,,,22.0,,,,0.9,
,78,,0.5200,,,,,229.2,,0.0200,,,22.0,,,,0.9,
,82,,0.5400,,,,,230.0,,0.0200,,,22.0,,,,0.8,
,85,,0.5600,,,,,230.8,,0.0200,,,22.0,,,,0.8,
,88,,0.5800,,,,,231.5,,0.0200,,,22.0,,,,0.7,
,91,,0.6000,,,,,232.2,,0.0200,,,22.0,,,,0.7,
,94,,0.6200,,,,,233.0,,0.0200,,,22.0,,,,0.8,
,97,,0.6400,,,,,233.7,,0.0200,,,22.0,,,,0.7,
,100,,0.6600,,,,,234.4,,0.0200,,,22.0,,,,0.7,
,103,,0.6800,,,,,235.0,,0.0200,,,22.0,,,,0.6,
,106,,0.7000,,,,,235.7,,0.0200,,,22.0,,,,0.7,
,109,,0.7200,,,,,236.3,,0.0200,,,22.0,,,,0.6,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 4/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/19",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-86.6,,,,,,21.3,,,,,,,
,2,,,,-86.6,,,,,,21.3,,,,0.0,,,
,3,,,,-86.6,,,,,,21.4,,,,0.0,,,
,4,,,,-86.7,,,,,,21.4,,,,-0.1,,,
,5,,,,-86.7,,,,,,21.4,,,,0.0,,,
,6,,,,-86.7,,,,,,21.4,,,,0.0,,,
,7,,,,-86.7,,,,,,21.4,,,,0.0,,,
,8,,,,-86.7,,,,,,21.4,,,,0.0,,,
,9,,,,-86.7,,,,,,21.4,,,,0.0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 4/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/19",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0.0000,,,,-86.9,,,,,,21.4,,,,,,
,1,0.0010,,,,-87.0,,,0.0010,,,21.4,,-0.1,,,,
,2,0.0050,,,,-87.0,,,0.0040,,,21.4,,0.0,,,,
,3,0.0110,,,,-86.8,,,0.0060,,,21.4,,0.2,,,,
,4,0.0195,,,,-86.0,,,0.0085,,,21.4,,0.8,,,,
,5,0.0335,,,,-84.3,,,0.0140,,,21.4,,1.7,,,,
,6,0.0540,,,,-81.2,,,0.0205,,,21.4,,3.1,,,,
,7,0.0780,,,,-76.8,,,0.0240,,,21.4,,4.4,,,,
,8,0.1115,,,,-69.2,,,0.0335,,,21.4,,7.6,,,,
,9,0.1530,,,,-58.6,,,0.0415,,,21.4,,10.6,,,,
,10,0.2045,,,,-45.3,,,0.0515,,,21.4,,13.3,,,,
,11,0.2665,,,,-27.6,,,0.0620,,,21.4,,17.7,,,,
,12,0.3410,,,,-2.7,,,0.0745,,,21.4,,24.9,,,,
,13,0.4175,,,,28.3,,,0.0765,,,21.4,,31.0,,,,
,14,0.5165,,,,55.1,,,0.0990,,,21.4,,26.8,,,,
,15,0.6125,,,,109.0,,,0.0960,,,21.4,,53.9,,,,
,16,0.6125,,,,148.5,,,0.0000,,,21.4,,39.5,,,,
,17,0.6125,,,,161.7,,,0.0000,,,21.4,,13.2,,,,
,18,0.6125,,,,165.6,,,0.0000,,,21.4,,3.9,,,,
,19,0.6145,,,,166.5,,,0.0020,,,21.4,,0.9,,,,
,20,0.6175,,,,167.3,,,0.0030,,,21.4,,0.8,,,,
,21,0.6220,,,,168.6,,,0.0045,,,21.4,,1.3,,,,
,22,0.6280,,,,170.1,,,0.0060,,,21.4,,1.5,,,,
,23,0.6350,,,,172.2,,,0.0070,,,21.4,,2.1,,,,
,24,0.6385,,,,174.1,,,0.0035,,,21.4,,1.9,,,,
,25,0.6405,,,,175.0,,,0.0020,,,21.4,,0.9,,,,
,26,0.6430,,,,175.8,,,0.0025,,,21.4,,0.8,,,,
,27,0.6465,,,,176.6,,,0.0035,,,21.4,,0.8,,,,
,28,0.6500,,,,177.4,,,0.0035,,,21.4,,0.8,,,,
,29,0.6530,,,,178.2,,,0.0030,,,21.4,,0.8,,,,
,30,0.6555,,,,178.9,,,0.0025,,,21.4,,0.7,,,,
,31,0.6580,,,,179.6,,,0.0025,,,21.4,,0.7,,,,
,32,0.6600,,,,180.1,,,0.0020,,,21.4,,0.5,,,,
,33,0.6625,,,,180.7,,,0.0025,,,21.4,,0.6,,,,
,34,0.6650,,,,181.2,,,0.0025,,,21.4,,0.5,,,,
,35,0.6665,,,,181.7,,,0.0015,,,21.4,,0.5,,,,
,36,0.6690,,,,182.1,,,0.0025,,,21.4,,0.4,,,,
,37,0.6700,,,,182.5,,,0.0010,,,21.4,,0.4,,,,
,38,0.6705,,,,182.8,,,0.0005,,,21.4,,0.3,,,,
,39,0.6715,,,,182.9,,,0.0010,,,21.4,,0.1,,,,
,40,0.6745,,,,183.2,,,0.0030,,,21.4,,0.3,,,,
,41,0.6750,,,,183.5,,,0.0005,,,21.4,,0.3,,,,
,42,0.6755,,,,183.7,,,0.0005,,,21.4,,0.2,,,,
,43,0.6775,,,,183.7,,,0.0020,,,21.4,,0.0,,,,
,,0.6790,,,,184.0,,,,,,,,,,,,EP
,44,0.6800,,,,184.2,,,0.0025,,,21.4,,0.5,,,,
,45,0.6800,,,,184.4,,,0.0000,,,21.4,,0.2,,,,
,46,0.6800,,,,184.5,,,0.0000,,,21.4,,0.1,,,,
,47,0.6800,,,,184.6,,,0.0000,,,21.4,,0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/19",,,,,,,,,,,,,,
,Time,,V,,,,,Meas. value,,dV,,,Temp.,,,,dE,
,[s],,[mL],,,,,[mV],,[mL],,,[°C],,,,[mV],
,0,,0.0000,,,,,167.8,,,,,21.8,,,,,
,3,,0.0200,,,,,173.8,,0.0200,,,21.8,,,,6.0,
,6,,0.0400,,,,,179.5,,0.0200,,,21.8,,,,5.7,
,9,,0.0600,,,,,184.5,,0.0200,,,21.8,,,,5.0,
,12,,0.0800,,,,,188.5,,0.0200,,,21.8,,,,4.0,
,15,,0.1000,,,,,192.2,,0.0200,,,21.8,,,,3.7,
,18,,0.1200,,,,,195.3,,0.0200,,,21.8,,,,3.1,
,21,,0.1400,,,,,198.0,,0.0200,,,21.8,,,,2.7,
,24,,0.1600,,,,,200.3,,0.0200,,,21.8,,,,2.3,
,27,,0.1800,,,,,202.6,,0.0200,,,21.8,,,,2.3,
,30,,0.2000,,,,,204.6,,0.0200,,,21.8,,,,2.0,
,33,,0.2200,,,,,206.5,,0.0200,,,21.8,,,,1.9,
,36,,0.2400,,,,,208.3,,0.0200,,,21.8,,,,1.8,
,39,,0.2600,,,,,210.0,,0.0200,,,21.8,,,,1.7,
,42,,0.2800,,,,,211.5,,0.0200,,,21.8,,,,1.5,
,45,,0.3000,,,,,213.1,,0.0200,,,21.8,,,,1.6,
,48,,0.3200,,,,,214.4,,0.0200,,,21.8,,,,1.3,
,51,,0.3400,,,,,215.7,,0.0200,,,21.8,,,,1.3,
,54,,0.3600,,,,,216.9,,0.0200,,,21.8,,,,1.2,
,57,,0.3800,,,,,218.0,,0.0200,,,21.8,,,,1.1,
,60,,0.4000,,,,,219.1,,0.0200,,,21.8,,,,1.1,
,63,,0.4200,,,,,220.2,,0.0200,,,21.8,,,,1.1,
,66,,0.4400,,,,,221.2,,0.0200,,,21.8,,,,1.0,
,70,,0.4600,,,,,222.2,,0.0200,,,21.8,,,,1.0,
,72,,0.4800,,,,,223.1,,0.0200,,,21.8,,,,0.9,
,76,,0.5000,,,,,224.0,,0.0200,,,21.8,,,,0.9,
,79,,0.5200,,,,,224.9,,0.0200,,,21.8,,,,0.9,
,82,,0.5400,,,,,225.7,,0.0200,,,21.8,,,,0.8,
,85,,0.5600,,,,,226.6,,0.0200,,,21.9,,,,0.9,
,88,,0.5800,,,,,227.3,,0.0200,,,21.9,,,,0.7,
,91,,0.6000,,,,,228.0,,0.0200,,,21.9,,,,0.7,
,94,,0.6200,,,,,228.8,,0.0200,,,21.9,,,,0.8,
,97,,0.6400,,,,,229.5,,0.0200,,,21.9,,,,0.7,
,100,,0.6600,,,,,230.2,,0.0200,,,21.9,,,,0.7,
,103,,0.6800,,,,,230.9,,0.0200,,,21.9,,,,0.7,
,106,,0.7000,,,,,231.6,,0.0200,,,21.9,,,,0.7,
,109,,0.7200,,,,,232.2,,0.0200,,,21.9,,,,0.6,
,112,,0.7400,,,,,232.8,,0.0200,,,21.9,,,,0.6,
,115,,0.7600,,,,,233.4,,0.0200,,,21.9,,,,0.6,
,118,,0.7800,,,,,233.9,,0.0200,,,21.9,,,,0.5,
,121,,0.8000,,,,,233.8,,0.0200,,,21.9,,,,-0.1,
,124,,0.8200,,,,,233.9,,0.0200,,,21.9,,,,0.1,
,127,,0.8400,,,,,234.5,,0.0200,,,21.9,,,,0.6,
,130,,0.8600,,,,,235.1,,0.0200,,,21.9,,,,0.6,
,133,,0.8800,,,,,235.7,,0.0200,,,21.9,,,,0.6,
,136,,0.9000,,,,,236.3,,0.0200,,,21.9,,,,0.6,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/19",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-59.0,,,,,,21.8,,,,,,,
,2,,,,-59.0,,,,,,21.8,,,,0.0,,,
,3,,,,-59.0,,,,,,21.8,,,,0.0,,,
,4,,,,-59.0,,,,,,21.8,,,,0.0,,,
,5,,,,-59.0,,,,,,21.8,,,,0.0,,,
,6,,,,-59.0,,,,,,21.8,,,,0.0,,,
,7,,,,-59.1,,,,,,21.8,,,,-0.1,,,
,8,,,,-59.1,,,,,,21.8,,,,0.0,,,
,9,,,,-59.1,,,,,,21.8,,,,0.0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/19",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0.0000,,,,-59.1,,,,,,21.8,,,,,,
,1,0.0010,,,,-59.2,,,0.0010,,,21.8,,-0.1,,,,
,2,0.0050,,,,-59.1,,,0.0040,,,21.8,,0.1,,,,
,3,0.0110,,,,-58.8,,,0.0060,,,21.8,,0.3,,,,
,4,0.0195,,,,-58.1,,,0.0085,,,21.8,,0.7,,,,
,5,0.0335,,,,-56.5,,,0.0140,,,21.8,,1.6,,,,
,6,0.0540,,,,-53.9,,,0.0205,,,21.8,,2.6,,,,
,7,0.0780,,,,-49.6,,,0.0240,,,21.8,,4.3,,,,
,8,0.1115,,,,-42.9,,,0.0335,,,21.8,,6.7,,,,
,9,0.1530,,,,-34.3,,,0.0415,,,21.8,,8.6,,,,
,10,0.2045,,,,-23.1,,,0.0515,,,21.8,,11.2,,,,
,11,0.2665,,,,-11.9,,,0.0620,,,21.8,,11.2,,,,
,12,0.3410,,,,-1.1,,,0.0745,,,21.8,,10.8,,,,
,13,0.4175,,,,5.9,,,0.0765,,,21.8,,7.0,,,,
,14,0.5165,,,,15.3,,,0.0990,,,21.8,,9.4,,,,
,15,0.6280,,,,28.7,,,0.1115,,,21.8,,13.4,,,,
,16,0.7535,,,,42.7,,,0.1255,,,21.8,,14.0,,,,
,17,0.8905,,,,62.2,,,0.1370,,,21.8,,19.5,,,,
,18,1.0245,,,,82.1,,,0.1340,,,21.8,,19.9,,,,
,19,1.0930,,,,111.7,,,0.0685,,,21.8,,29.6,,,,
,20,1.0940,,,,111.3,,,0.0010,,,21.8,,-0.4,,,,
,21,1.0970,,,,110.2,,,0.0030,,,21.8,,-1.1,,,,
,22,1.1020,,,,111.7,,,0.0050,,,21.8,,1.5,,,,
,23,1.1095,,,,114.2,,,0.0075,,,21.8,,2.5,,,,
,24,1.1195,,,,117.2,,,0.0100,,,21.8,,3.0,,,,
,25,1.1315,,,,121.7,,,0.0120,,,21.8,,4.5,,,,
,26,1.1475,,,,127.9,,,0.0160,,,21.8,,6.2,,,,
,27,1.1635,,,,134.1,,,0.0160,,,21.8,,6.2,,,,
,28,1.1795,,,,140.4,,,0.0160,,,21.8,,6.3,,,,
,29,1.1910,,,,146.3,,,0.0115,,,21.8,,5.9,,,,
,30,1.1960,,,,149.8,,,0.0050,,,21.8,,3.5,,,,
,31,1.2020,,,,152.9,,,0.0060,,,21.8,,3.1,,,,
,32,1.2085,,,,155.8,,,0.0065,,,21.8,,2.9,,,,
,33,1.2160,,,,159.1,,,0.0075,,,21.8,,3.3,,,,
,34,1.2230,,,,162.2,,,0.0070,,,21.8,,3.1,,,,
,35,1.2285,,,,164.7,,,0.0055,,,21.8,,2.5,,,,
,36,1.2330,,,,166.7,,,0.0045,,,21.8,,2.0,,,,
,37,1.2370,,,,168.4,,,0.0040,,,21.8,,1.7,,,,
,38,1.2410,,,,169.9,,,0.0040,,,21.8,,1.5,,,,
,39,1.2460,,,,171.6,,,0.0050,,,21.8,,1.7,,,,
,40,1.2500,,,,173.0,,,0.0040,,,21.8,,1.4,,,,
,41,1.2535,,,,174.4,,,0.0035,,,21.8,,1.4,,,,
,42,1.2565,,,,175.3,,,0.0030,,,21.8,,0.9,,,,
,43,1.2595,,,,176.2,,,0.0030,,,21.8,,0.9,,,,
,44,1.2625,,,,177.0,,,0.0030,,,21.8,,0.8,,,,
,45,1.2655,,,,177.8,,,0.0030,,,21.8,,0.8,,,,
,46,1.2685,,,,178.7,,,0.0030,,,21.9,,0.9,,,,
,47,1.2710,,,,179.4,,,0.0025,,,21.9,,0.7,,,,
,48,1.2730,,,,180.0,,,0.0020,,,21.9,,0.6,,,,
,49,1.2755,,,,180.6,,,0.0025,,,21.9,,0.6,,,,
,50,1.2780,,,,181.2,,,0.0025,,,21.9,,0.6,,,,
,51,1.2795,,,,181.9,,,0.0015,,,21.9,,0.7,,,,
,52,1.2795,,,,182.2,,,0.0000,,,21.9,,0.3,,,,
,53,1.2820,,,,182.4,,,0.0025,,,21.9,,0.2,,,,
,54,1.2835,,,,182.9,,,0.0015,,,21.9,,0.5,,,,
,55,1.2835,,,,183.2,,,0.0000,,,21.9,,0.3,,,,
,56,1.2845,,,,183.3,,,0.0010,,,21.9,,0.1,,,,
,57,1.2865,,,,183.5,,,0.0020,,,21.9,,0.2,,,,
,58,1.2870,,,,183.9,,,0.0005,,,21.9,,0.4,,,,
,59,1.2875,,,,184.0,,,0.0005,,,21.9,,0.1,,,,
,60,1.2875,,,,184.2,,,0.0000,,,21.9,,0.2,,,,
,61,1.2875,,,,184.3,,,0.0000,,,21.9,,0.1,,,,
,62,1.2875,,,,184.3,,,0.0000,,,21.9,,0.0,,,,
,,1.2875,,,,184.0,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 5/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/19",,,,,,,,,,,,,,
,Time,,V,,,,,Meas. value,,dV,,,Temp.,,,,dE,
,[s],,[mL],,,,,[mV],,[mL],,,[°C],,,,[mV],
,0,,0.0000,,,,,183.9,,,,,22.2,,,,,
,3,,0.0200,,,,,187.6,,0.0200,,,22.2,,,,3.7,
,6,,0.0400,,,,,191.2,,0.0200,,,22.2,,,,3.6,
,9,,0.0600,,,,,194.5,,0.0200,,,22.2,,,,3.3,
,12,,0.0800,,,,,197.4,,0.0200,,,22.2,,,,2.9,
,15,,0.1000,,,,,200.0,,0.0200,,,22.2,,,,2.6,
,18,,0.1200,,,,,202.4,,0.0200,,,22.2,,,,2.4,
,21,,0.1400,,,,,204.6,,0.0200,,,22.2,,,,2.2,
,24,,0.1600,,,,,206.4,,0.0200,,,22.2,,,,1.8,
,27,,0.1800,,,,,208.3,,0.0200,,,22.2,,,,1.9,
,30,,0.2000,,,,,210.0,,0.0200,,,22.2,,,,1.7,
,33,,0.2200,,,,,211.7,,0.0200,,,22.2,,,,1.7,
,36,,0.2400,,,,,213.2,,0.0200,,,22.2,,,,1.5,
,39,,0.2600,,,,,214.6,,0.0200,,,22.2,,,,1.4,
,42,,0.2800,,,,,216.0,,0.0200,,,22.2,,,,1.4,
,45,,0.3000,,,,,217.4,,0.0200,,,22.2,,,,1.4,
,48,,0.3200,,,,,218.6,,0.0200,,,22.2,,,,1.2,
,51,,0.3400,,,,,219.3,,0.0200,,,22.2,,,,0.7,
,54,,0.3600,,,,,219.3,,0.0200,,,22.2,,,,0.0,
,57,,0.3800,,,,,219.8,,0.0200,,,22.2,,,,0.5,
,60,,0.4000,,,,,220.9,,0.0200,,,22.2,,,,1.1,
,63,,0.4200,,,,,221.9,,0.0200,,,22.2,,,,1.0,
,66,,0.4400,,,,,222.9,,0.0200,,,22.2,,,,1.0,
,70,,0.4600,,,,,223.9,,0.0200,,,22.2,,,,1.0,
,72,,0.4800,,,,,224.9,,0.0200,,,22.2,,,,1.0,
,76,,0.5000,,,,,225.9,,0.0200,,,22.2,,,,1.0,
,78,,0.5200,,,,,226.8,,0.0200,,,22.2,,,,0.9,
,82,,0.5400,,,,,227.6,,0.0200,,,22.2,,,,0.8,
,85,,0.5600,,,,,228.5,,0.0200,,,22.2,,,,0.9,
,88,,0.5800,,,,,229.2,,0.0200,,,22.2,,,,0.7,
,90,,0.6000,,,,,230.0,,0.0200,,,22.2,,,,0.8,
,94,,0.6200,,,,,230.7,,0.0200,,,22.2,,,,0.7,
,97,,0.6400,,,,,231.5,,0.0200,,,22.2,,,,0.8,
,100,,0.6600,,,,,232.2,,0.0200,,,22.2,,,,0.7,
,103,,0.6800,,,,,232.9,,0.0200,,,22.2,,,,0.7,
,106,,0.7000,,,,,233.6,,0.0200,,,22.2,,,,0.7,
,109,,0.7200,,,,,234.3,,0.0200,,,22.2,,,,0.7,
,112,,0.7400,,,,,234.9,,0.0200,,,22.2,,,,0.6,
,115,,0.7600,,,,,235.5,,0.0200,,,22.2,,,,0.6,
,118,,0.7800,,,,,236.1,,0.0200,,,22.2,,,,0.6,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 6/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/19",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-59.8,,,,,,21.8,,,,,,,
,2,,,,-59.8,,,,,,21.8,,,,0.0,,,
,3,,,,-59.8,,,,,,21.8,,,,0.0,,,
,4,,,,-59.8,,,,,,21.8,,,,0.0,,,
,5,,,,-59.8,,,,,,21.8,,,,0.0,,,
,6,,,,-59.8,,,,,,21.8,,,,0.0,,,
,7,,,,-59.8,,,,,,21.8,,,,0.0,,,
,8,,,,-59.8,,,,,,21.8,,,,0.0,,,
,9,,,,-59.8,,,,,,21.8,,,,0.0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 6/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/19",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0.0000,,,,-59.8,,,,,,21.8,,,,,,
,1,0.0010,,,,-59.8,,,0.0010,,,21.8,,0.0,,,,
,2,0.0050,,,,-59.8,,,0.0040,,,21.8,,0.0,,,,
,3,0.0110,,,,-59.6,,,0.0060,,,21.8,,0.2,,,,
,4,0.0200,,,,-58.7,,,0.0090,,,21.8,,0.9,,,,
,5,0.0340,,,,-57.2,,,0.0140,,,21.8,,1.5,,,,
,6,0.0555,,,,-54.4,,,0.0215,,,21.8,,2.8,,,,
,7,0.0800,,,,-50.7,,,0.0245,,,21.8,,3.7,,,,
,8,0.1145,,,,-45.0,,,0.0345,,,21.8,,5.7,,,,
,9,0.1570,,,,-36.5,,,0.0425,,,21.8,,8.5,,,,
,10,0.2095,,,,-25.8,,,0.0525,,,21.8,,10.7,,,,
,11,0.2725,,,,-14.9,,,0.0630,,,21.8,,10.9,,,,
,12,0.3480,,,,-4.0,,,0.0755,,,21.8,,10.9,,,,
,13,0.4265,,,,5.1,,,0.0785,,,21.8,,9.1,,,,
,14,0.5260,,,,16.4,,,0.0995,,,21.8,,11.3,,,,
,15,0.6395,,,,32.1,,,0.1135,,,21.8,,15.7,,,,
,16,0.7660,,,,49.4,,,0.1265,,,21.8,,17.3,,,,
,17,0.9035,,,,69.7,,,0.1375,,,21.8,,20.3,,,,
,18,1.0350,,,,93.3,,,0.1315,,,21.8,,23.6,,,,
,19,1.0375,,,,107.2,,,0.0025,,,21.8,,13.9,,,,
,20,1.0400,,,,107.1,,,0.0025,,,21.8,,-0.1,,,,
,21,1.0435,,,,108.4,,,0.0035,,,21.8,,1.3,,,,
,22,1.0495,,,,110.8,,,0.0060,,,21.8,,2.4,,,,
,23,1.0585,,,,114.3,,,0.0090,,,21.8,,3.5,,,,
,24,1.0685,,,,117.7,,,0.0100,,,21.8,,3.4,,,,
,25,1.0830,,,,122.3,,,0.0145,,,21.8,,4.6,,,,
,26,1.0990,,,,129.0,,,0.0160,,,21.8,,6.7,,,,
,27,1.1155,,,,135.4,,,0.0165,,,21.9,,6.4,,,,
,28,1.1280,,,,142.0,,,0.0125,,,21.9,,6.6,,,,
,29,1.1360,,,,147.2,,,0.0080,,,21.9,,5.2,,,,
,30,1.1415,,,,150.6,,,0.0055,,,21.9,,3.4,,,,
,31,1.1465,,,,153.4,,,0.0050,,,21.9,,2.8,,,,
,32,1.1530,,,,156.2,,,0.0065,,,21.9,,2.8,,,,
,33,1.1610,,,,159.4,,,0.0080,,,21.9,,3.2,,,,
,34,1.1685,,,,162.1,,,0.0075,,,21.9,,2.7,,,,
,35,1.1755,,,,164.5,,,0.0070,,,21.9,,2.4,,,,
,36,1.1820,,,,167.0,,,0.0065,,,21.9,,2.5,,,,
,37,1.1855,,,,169.2,,,0.0035,,,21.9,,2.2,,,,
,38,1.1885,,,,170.6,,,0.0030,,,21.9,,1.4,,,,
,39,1.1915,,,,171.7,,,0.0030,,,21.9,,1.1,,,,
,40,1.1950,,,,172.7,,,0.0035,,,21.9,,1.0,,,,
,41,1.2000,,,,173.8,,,0.0050,,,21.9,,1.1,,,,
,42,1.2050,,,,175.0,,,0.0050,,,21.9,,1.2,,,,
,43,1.2085,,,,176.5,,,0.0035,,,21.9,,1.5,,,,
,44,1.2110,,,,177.6,,,0.0025,,,21.9,,1.1,,,,
,45,1.2135,,,,178.3,,,0.0025,,,21.9,,0.7,,,,
,46,1.2160,,,,178.9,,,0.0025,,,21.9,,0.6,,,,
,47,1.2185,,,,179.7,,,0.0025,,,21.9,,0.8,,,,
,48,1.2205,,,,180.3,,,0.0020,,,21.9,,0.6,,,,
,49,1.2230,,,,180.9,,,0.0025,,,21.9,,0.6,,,,
,50,1.2255,,,,181.5,,,0.0025,,,21.9,,0.6,,,,
,51,1.2265,,,,182.1,,,0.0010,,,21.9,,0.6,,,,
,52,1.2275,,,,182.3,,,0.0010,,,21.9,,0.2,,,,
,53,1.2300,,,,182.7,,,0.0025,,,21.9,,0.4,,,,
,54,1.2305,,,,183.0,,,0.0005,,,21.9,,0.3,,,,
,55,1.2305,,,,183.3,,,0.0000,,,21.9,,0.3,,,,
,56,1.2325,,,,183.5,,,0.0020,,,21.9,,0.2,,,,
,57,1.2335,,,,183.8,,,0.0010,,,21.9,,0.3,,,,
,58,1.2340,,,,184.0,,,0.0005,,,21.9,,0.2,,,,
,,1.2340,,,,184.0,,,,,,,,,,,,EP
,59,1.2350,,,,184.1,,,0.0010,,,21.9,,0.1,,,,
,60,1.2350,,,,184.3,,,0.0000,,,21.9,,0.2,,,,
,61,1.2350,,,,184.3,,,0.0000,,,21.9,,0.0,,,,
,62,1.2350,,,,184.4,,,0.0000,,,21.9,,0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 6/19",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/19",,,,,,,,,,,,,,
,Time,,V,,,,,Meas. value,,dV,,,Temp.,,,,dE,
,[s],,[mL],,,,,[mV],,[mL],,,[°C],,,,[mV],
,0,,0.0000,,,,,184.3,,,,,22.1,,,,,
,3,,0.0200,,,,,188.0,,0.0200,,,22.1,,,,3.7,
,6,,0.0400,,,,,191.5,,0.0200,,,22.1,,,,3.5,
,9,,0.0600,,,,,194.8,,0.0200,,,22.1,,,,3.3,
,12,,0.0800,,,,,197.7,,0.0200,,,22.1,,,,2.9,
,15,,0.1000,,,,,200.2,,0.0200,,,22.1,,,,2.5,
,18,,0.1200,,,,,202.6,,0.0200,,,22.1,,,,2.4,
,21,,0.1400,,,,,204.8,,0.0200,,,22.1,,,,2.2,
,24,,0.1600,,,,,206.7,,0.0200,,,22.1,,,,1.9,
,27,,0.1800,,,,,208.5,,0.0200,,,22.1,,,,1.8,
,30,,0.2000,,,,,210.2,,0.0200,,,22.1,,,,1.7,
,33,,0.2200,,,,,211.9,,0.0200,,,22.1,,,,1.7,
,36,,0.2400,,,,,213.3,,0.0200,,,22.1,,,,1.4,
,39,,0.2600,,,,,214.8,,0.0200,,,22.1,,,,1.5,
,42,,0.2800,,,,,216.1,,0.0200,,,22.1,,,,1.3,
,45,,0.3000,,,,,217.5,,0.0200,,,22.1,,,,1.4,
,48,,0.3200,,,,,218.7,,0.0200,,,22.1,,,,1.2,
,51,,0.3400,,,,,219.9,,0.0200,,,22.1,,,,1.2,
,54,,0.3600,,,,,221.0,,0.0200,,,22.1,,,,1.1,
,57,,0.3800,,,,,222.0,,0.0200,,,22.1,,,,1.0,
,60,,0.4000,,,,,223.0,,0.0200,,,22.1,,,,1.0,
,64,,0.4200,,,,,224.0,,0.0200,,,22.1,,,,1.0,
,66,,0.4400,,,,,225.1,,0.0200,,,22.1,,,,1.1,
,70,,0.4600,,,,,226.0,,0.0200,,,22.1,,,,0.9,
,72,,0.4800,,,,,226.9,,0.0200,,,22.1,,,,0.9,
,76,,0.5000,,,,,227.7,,0.0200,,,22.1,,,,0.8,
,78,,0.5200,,,,,228.5,,0.0200,,,22.1,,,,0.8,
,82,,0.5400,,,,,229.3,,0.0200,,,22.1,,,,0.8,
,84,,0.5600,,,,,230.1,,0.0200,,,22.1,,,,0.8,
,88,,0.5800,,,,,230.8,,0.0200,,,22.1,,,,0.7,
,91,,0.6000,,,,,231.5,,0.0200,,,22.1,,,,0.7,
,94,,0.6200,,,,,232.3,,0.0200,,,22.1,,,,0.8,
,97,,0.6400,,,,,232.9,,0.0200,,,22.1,,,,0.6,
,100,,0.6600,,,,,233.6,,0.0200,,,22.1,,,,0.7,
,103,,0.6800,,,,,234.3,,0.0200,,,22.1,,,,0.7,
,106,,0.7000,,,,,235.0,,0.0200,,,22.1,,,,0.7,
,109,,0.7200,,,,,235.5,,0.0200,,,22.1,,,,0.5,
,112,,0.7400,,,,,236.2,,0.0200,,,22.1,,,,0.7,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 7/19",,,,,,,,,,,
