"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2865,197.9,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.3065,200.5,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.3265,202.9,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.3465,205,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.3665,207,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.3865,208.7,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.4065,210.4,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.4265,212.1,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.4465,213.6,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.4665,215,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.4865,216.4,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.5065,217.7,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.5265,218.9,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.5465,220.1,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.5665,221.2,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.5865,222.2,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
1.6065,223.3,21.8,"T21-714-3",50.459,27.04,15.26,-4.4,7,195.66,224.24
