"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2020-12-11 04:05:51.64",2075365,13.45017,10.24624,59.38501,764.8799,0,229.8909,0.8612564,0.004306281,0,0,0
"2020-12-11 04:11:51.64",2075437,13.4557,9.991478,60.04753,764.8801,0,255.6737,0,0,0,0,0
"2020-12-11 04:17:51.63",2075509,13.4557,10.38219,59.18123,764.9271,0,235.4878,0,0,0,0,0
"2020-12-11 04:23:51.63",2075581,13.4557,10.77288,57.56751,764.9271,0,243.6674,0.8612582,0.004306289,0,0,0
"2020-12-11 04:29:51.63",2075653,13.4557,11.48631,56.65023,764.8802,0,277.0078,0,0,0,0,0
"2020-12-11 04:35:51.64",2075725,13.46123,11.77509,55.78392,764.8802,0,208.294,0.8613194,0.004306595,0,0,0
"2020-12-11 04:41:51.64",2075797,13.4557,11.53798,56.05647,764.9315,0,184.8339,0,0,0,0,0
"2020-12-11 04:47:51.64",2075869,13.4557,11.38463,56.82036,764.9285,0,208.582,0,0,0,0,0
"2020-12-11 04:53:51.63",2075941,13.4557,11.75821,60.79509,765.0215,1.4,334.6966,0,0,0,0,0
"2020-12-11 04:59:51.63",2076013,13.4557,11.36746,58.97745,765.115,0,320.7047,0.8612608,0.004306303,0,0,0
"2020-12-11 05:05:51.63",2076085,13.4557,11.89402,56.37848,764.8804,0,247.1834,0,0,0,0,0
"2020-12-11 05:11:51.63",2076157,13.45017,12.09785,57.29575,764.8804,2,338.6423,0,0,0,0,0
"2020-12-11 05:17:51.64",2076229,13.45017,11.50332,58.73961,764.8804,0,238.4536,0,0,0,0,0
"2020-12-11 05:23:51.64",2076301,13.45017,10.85783,61.72925,764.8334,0,235.0334,0,0,0,0,0
"2020-12-11 05:29:51.63",2076373,13.45017,10.41618,64.41312,764.8804,0,201.2864,0.8612728,0.004306362,0,0,0
"2020-12-11 05:35:51.63",2076445,13.46123,10.21234,66.07781,764.8804,0,221.7594,0.861269,0.004306343,0,0,0
"2020-12-11 05:41:51.63",2076517,13.46123,10.31426,65.36438,764.9741,0,225.8971,0.8612493,0.004306245,0,0,0
"2020-12-11 05:47:51.63",2076589,13.45017,10.16138,66.50248,765.0211,0,245.9157,0,0,0,0,0
"2020-12-11 05:53:51.62",2076661,13.46676,10.11042,66.99509,765.0211,0,256.6306,0.8612406,0.004306201,0,0,0
"2020-12-11 05:59:51.64",2076733,13.46676,9.583839,67.92935,765.1148,0,242.2564,0.8612838,0.004306418,0,0,0
"2020-12-11 06:05:51.63",2076805,13.46676,10.2633,66.53645,765.0679,0,234.2442,0,0,0,0,0
"2020-12-11 06:11:51.63",2076877,13.46676,9.515892,68.54087,765.0211,0,231.2545,0,0,0,0,0
"2020-12-11 06:17:51.63",2076949,13.4723,9.687817,67.76229,765.2216,0,200.051,0,0,0,0,0
"2020-12-11 06:23:51.63",2077021,13.47259,9.670994,70.97312,765.082,0.5,164.6527,0.8613638,0.004306817,0,0,0
"2020-12-11 06:29:51.68",2077093,13.47295,10.35039,69.24028,765.2689,0,290.7249,0.8613698,0.004306847,0,0,0
"2020-12-11 06:35:51.62",2077165,13.47316,10.02942,69.7354,765.1865,0,233.3058,0,0,0,0,0
"2020-12-11 06:41:51.62",2077237,13.47364,10.36906,71.50198,765.2794,0,141.6001,0.8613877,0.004306937,0,0,0
"2020-12-11 06:47:51.63",2077309,13.4742,10.42212,72.13353,765.3864,0,236.305,0,0,0,0,0
"2020-12-11 06:53:51.63",2077381,13.4795,10.03238,73.54504,765.4865,1.25,236.3814,0,0,0,0,0
"2020-12-11 06:59:51.63",2077453,13.47973,9.59021,74.46177,765.5773,1.55,228.677,0.8613657,0.004306827,0,0,0
"2020-12-11 07:05:51.64",2077525,13.47996,9.540451,74.65046,765.6788,1.4,256.7415,0,0,0,0,0
"2020-12-11 07:11:51.64",2077597,13.48559,9.676426,75.8398,765.726,1.25,239.3276,0,0,0,0,0
"2020-12-11 07:17:51.65",2077669,13.4801,9.405048,76.11231,765.7289,0.95,235.6698,0,0,0,0,0
"2020-12-11 07:23:51.65",2077741,13.48564,9.694061,75.41605,765.7302,1.85,219.3565,0,0,0,0,0
"2020-12-11 07:29:51.66",2077813,13.48565,9.864033,74.80454,765.7307,0,263.9459,0,0,0,0,0
"2020-12-11 07:35:51.67",2077885,13.48565,9.881054,74.17598,765.684,0,273.8972,0.8613876,0.004306937,0,0,0
"2020-12-11 07:41:51.67",2077957,13.48602,9.269436,74.51577,765.684,1.7,226.3659,0,0,0,0,0
"2020-12-11 07:47:51.69",2078029,13.4858,9.201477,76.7244,765.6371,2.3,226.6051,0.8613932,0.004306965,0,0,0
"2020-12-11 07:53:51.7",2078101,13.48572,9.099541,77.03021,765.5433,0.5,243.8044,0,0,0,0,0
"2020-12-11 07:59:51.7",2078173,13.49121,9.372047,76.92933,765.5007,1.85,249.9795,0,0,0,0,0
"2020-12-11 08:05:51.79",2078245,13.48567,9.423412,76.16541,765.4564,0,232.1599,0.8614402,0.004307199,0,0,0
"2020-12-11 08:11:51.61",2078317,13.48641,9.186035,76.23411,765.5532,0,123.4371,0.8614591,0.004307294,0,0,0
"2020-12-11 08:17:51.61",2078389,13.49232,9.45697,76.33465,765.5005,0,273.6856,0.8614647,0.004307322,0,0,0
"2020-12-11 08:23:51.61",2078461,13.49166,8.964565,75.63853,765.4556,0,212.4718,0,0,0,0,0
"2020-12-11 08:29:51.6",2078533,13.4979,9.27037,76.92973,765.5962,0,106.6425,0.8614739,0.004307367,0,0,0
"2020-12-11 08:35:51.6",2078605,13.49787,9.000328,76.08303,765.7015,0,213.1972,0.8614675,0.004307336,0,0,0
"2020-12-11 08:41:51.6",2078677,13.49809,8.761402,75.7076,765.7416,0,270.5575,0,0,0,0,0
"2020-12-11 08:47:51.59",2078749,13.50388,8.577595,76.40904,765.6678,0,250.6225,0.8614835,0.004307416,0,0,0
"2020-12-11 08:53:51.61",2078821,13.50428,8.493778,77.10748,765.7221,0,308.4767,0.8614953,0.004307475,0,0,0
"2020-12-11 08:59:51.6",2078893,13.50444,8.919991,77.05875,765.6844,0,0.04784949,0.8614947,0.004307472,0,0,0
"2020-12-11 09:05:51.6",2078965,13.49897,9.005543,76.22707,765.6882,0,277.5304,0,0,0,0,0
"2020-12-11 09:11:51.6",2079037,13.51007,9.09185,76.00826,765.7438,0,277.6815,0.8614994,0.004307495,0,0,0
"2020-12-11 09:17:51.6",2079109,13.51008,9.16053,76.00935,765.6545,0,286.5143,0.861519,0.004307593,0,0,0
"2020-12-11 09:23:51.59",2079181,13.50508,9.329487,75.97387,765.5544,1.55,258.3961,0.8615324,0.004307661,0,0,0
"2020-12-11 09:29:51.59",2079253,13.49969,9.380905,75.27784,765.6042,1.1,237.7265,0.861522,0.004307609,0,0,0
"2020-12-11 09:35:51.65",2079325,13.49376,9.294609,74.54514,765.5957,0,225.6618,0,0,0,0,0
"2020-12-11 09:41:51.6",2079397,13.51573,9.498642,74.57932,765.5965,0,136.5411,0,0,0,0,0
"2020-12-11 09:47:51.6",2079469,13.5046,8.834904,75.58025,765.5898,0.65,185.2488,0.8614807,0.004307402,0,0,0
"2020-12-11 09:53:51.6",2079541,13.50457,8.920528,76.44788,765.5472,0,220.5407,0.8614886,0.004307441,0,0,0
"2020-12-11 09:59:51.59",2079613,13.50456,8.699902,76.05749,765.6896,0,235.5669,0.8614951,0.004307474,0,0,0
"2020-12-11 10:05:51.59",2079685,13.50456,9.005875,75.98969,765.6904,0,253.0329,0,0,0,0,0
"2020-12-11 10:11:51.59",2079757,13.51009,8.785553,75.87164,765.788,1.55,239.0155,0,0,0,0,0
"2020-12-11 10:17:51.58",2079829,13.51009,8.580883,76.48218,765.783,1.1,233.6765,0,0,0,0,0
"2020-12-11 10:23:51.6",2079901,13.50455,8.495548,76.70249,765.6868,1.25,241.0197,0,0,0,0,0
"2020-12-11 10:29:51.6",2079973,13.50455,8.648849,76.4482,765.783,1.4,242.1938,0,0,0,0,0
"2020-12-11 10:35:51.59",2080045,13.50455,8.733967,75.81972,765.6901,0,237.1942,0,0,0,0,0
"2020-12-11 10:41:51.59",2080117,13.50455,8.852978,76.21065,765.8312,0,245.9033,0,0,0,0,0
"2020-12-11 10:47:51.59",2080189,13.50455,8.394867,76.60255,765.9764,0,243.8014,0,0,0,0,0
"2020-12-11 10:53:51.58",2080261,13.50455,8.615395,76.78887,766.0209,0,237.2918,0.8614908,0.004307452,0,0,0
"2020-12-11 10:59:51.58",2080333,13.50455,8.717854,76.89162,766.0711,0,255.2863,0,0,0,0,0
"2020-12-11 11:05:51.59",2080405,13.51009,8.683411,76.75496,765.9743,0,257.8918,0,0,0,0,0
"2020-12-11 11:11:51.58",2080477,13.51009,8.836155,77.51933,765.9731,0,238.0567,0,0,0,0,0
"2020-12-11 11:17:51.59",2080549,13.50455,8.666157,78.23289,766.0665,0,261.6466,0,0,0,0,0
"2020-12-11 11:23:51.59",2080621,13.51009,8.734753,78.40382,765.9767,0,249.0891,0,0,0,0,0
"2020-12-11 11:29:51.58",2080693,13.51032,8.736271,78.47423,766.0803,0,243.2827,0,0,0,0,0
"2020-12-11 11:35:51.58",2080765,13.50465,8.70224,79.28983,765.9863,0,256.6334,0.8615099,0.004307548,0,0,0
"2020-12-11 11:41:51.58",2080837,13.50459,8.802925,79.86551,766.0718,0,271.7477,0,0,0,0,0
"2020-12-11 11:47:51.59",2080909,13.51047,8.785942,80.66418,766.0718,0,268.8049,0,0,0,0,0
"2020-12-11 11:53:51.59",2080981,13.51024,8.700985,80.74915,766.1188,0,256.244,0,0,0,0,0
"2020-12-11 11:59:51.59",2081053,13.51015,8.564518,81.08813,766.1154,0,225.4492,0.861495,0.004307473,0,0,0
"2020-12-11 12:05:51.58",2081125,13.51011,8.615803,81.6494,766.1643,1.1,276.4839,0,0,0,0,0
"2020-12-11 12:11:51.6",2081197,13.5101,8.768341,81.39385,766.1617,0.95,294.9041,0.8615028,0.004307513,0,0,0
"2020-12-11 12:17:51.59",2081269,13.50456,8.649757,81.13957,766.1641,0,287.9201,0,0,0,0,0
"2020-12-11 12:23:51.59",2081341,13.51038,8.547424,81.24089,766.0678,0,291.6502,0,0,0,0,0
"2020-12-11 12:29:51.6",2081413,13.51037,8.53059,81.49605,766.1157,0,291.8426,0,0,0,0,0
"2020-12-11 12:35:51.6",2081485,13.5102,8.633541,81.70163,766.1692,0,301.6343,0,0,0,0,0
"2020-12-11 12:41:51.65",2081557,13.51059,8.633533,81.63364,766.3098,0,286.0584,0,0,0,0,0
"2020-12-11 12:47:51.59",2081629,13.51029,8.718086,81.48002,766.3071,0,299.598,0,0,0,0,0
"2020-12-11 12:53:51.61",2081701,13.50464,8.532082,81.39659,766.2662,0,293.2632,0,0,0,0,0
"2020-12-11 12:59:51.6",2081773,13.49905,8.565353,81.49735,766.1677,0,284.191,0,0,0,0,0
"2020-12-11 13:05:51.6",2081845,13.49903,8.649609,81.95496,766.1631,0,286.5315,0,0,0,0,0
"2020-12-11 13:11:51.63",2081917,13.49902,8.581345,81.8865,766.0205,0,275.1414,0,0,0,0,0
"2020-12-11 13:17:51.66",2081989,13.49902,8.955055,81.61441,766.0667,0,345.2896,0,0,0,0,0
