"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2021-02-17 03:59:44.53",3250331,13.40916,11.22281,68.95379,765.5768,0.65,335.0216,0.8611283,0.00430564,0,0,0
"2021-02-17 04:05:44.53",3250403,13.40916,11.15488,69.49728,765.5768,0,300.1565,0,0,0,0,0
"2021-02-17 04:11:44.56",3250475,13.40916,10.88314,71.33151,765.6237,1.55,283.7282,0,0,0,0,0
"2021-02-17 04:17:44.6",3250547,13.41469,10.71331,72.18069,765.6237,0,259.9826,0,0,0,0,0
"2021-02-17 04:23:44.44",3250619,13.41469,10.78124,73.53939,765.7643,0,301.113,0,0,0,0,0
"2021-02-17 04:29:44.44",3250691,13.42022,10.4076,73.36955,765.7175,0,239.2739,0,0,0,0,0
"2021-02-17 04:35:44.44",3250763,13.42022,10.2038,74.55841,765.6237,0,337.3174,0,0,0,0,0
"2021-02-17 04:41:44.43",3250835,13.42599,9.93206,74.62635,765.6706,0,260.3652,0,0,0,0,0
"2021-02-17 04:47:44.43",3250907,13.43692,9.96743,75.47765,765.6794,0,225.5063,0,0,0,0,0
"2021-02-17 04:53:44.43",3250979,13.43761,9.867207,75.88783,765.737,0,277.4563,0,0,0,0,0
"2021-02-17 04:59:44.43",3251051,13.43751,10.03816,76.73876,765.7909,0,268.2311,0,0,0,0,0
"2021-02-17 05:05:44.42",3251123,13.44398,9.801682,76.97859,765.7054,0,239.7068,0,0,0,0,0
"2021-02-17 05:11:44.44",3251195,13.44437,9.973305,77.42295,765.7165,0,272.3135,0,0,0,0,0
"2021-02-17 05:17:44.43",3251267,13.44455,9.906174,77.35627,765.7217,0.95,271.6483,0,0,0,0,0
"2021-02-17 05:23:44.42",3251339,13.45013,9.838463,76.74512,765.7233,0,239.6008,0,0,0,0,0
"2021-02-17 05:29:44.41",3251411,13.45015,9.804588,77.22089,765.7238,0,252.8752,0,0,0,0,0
"2021-02-17 05:35:44.41",3251483,13.45016,9.8386,77.11903,765.7241,0,287.1008,0,0,0,0,0
"2021-02-17 05:41:44.41",3251555,13.45017,9.770672,77.05111,765.818,0,268.9956,0,0,0,0,0
"2021-02-17 05:47:44.4",3251627,13.45017,9.736698,77.35687,765.818,0,243.4043,0,0,0,0,0
"2021-02-17 05:53:44.4",3251699,13.4557,9.770672,77.22098,765.8649,0,261.9879,0,0,0,0,0
"2021-02-17 05:59:44.47",3251771,13.4557,9.872589,76.37165,765.818,0,280.9063,0,0,0,0,0
"2021-02-17 06:05:44.42",3251843,13.4557,9.940536,75.52232,765.818,0,275.0945,0,0,0,0,0
"2021-02-17 06:11:44.41",3251915,13.4723,9.685738,75.43739,765.7711,0,245.8678,0,0,0,0,0
"2021-02-17 06:17:44.41",3251987,13.45017,9.583817,75.60725,765.8649,0,303.8668,0,0,0,0,0
"2021-02-17 06:23:44.41",3252059,13.46123,9.840935,75.66173,765.8326,0,280.5606,0,0,0,0,0
"2021-02-17 06:29:44.4",3252131,13.46123,9.873547,74.84429,765.824,0,317.1229,0,0,0,0,0
"2021-02-17 06:35:44.4",3252203,13.46123,9.872982,74.60564,765.8674,0,285.405,0,0,0,0,0
"2021-02-17 06:41:44.41",3252275,13.46147,9.941139,74.57197,765.8218,1.7,276.4372,0,0,0,0,0
"2021-02-17 06:47:44.41",3252347,13.46179,9.771896,74.70881,765.8726,0,248.9114,0,0,0,0,0
"2021-02-17 06:53:44.41",3252419,13.46146,9.738049,74.91284,765.9203,0.35,279.4071,0,0,0,0,0
"2021-02-17 06:59:44.41",3252491,13.46715,9.637157,75.32209,765.9269,1.1,276.0405,0,0,0,0,0
"2021-02-17 07:05:44.4",3252563,13.46738,9.670574,75.15137,765.9233,0.65,251.0909,0,0,0,0,0
"2021-02-17 07:11:44.4",3252635,13.46784,9.365112,75.66147,765.9253,0.8,248.605,0,0,0,0,0
"2021-02-17 07:17:44.4",3252707,13.4734,9.349361,75.81625,765.8394,0,338.0672,0,0,0,0,0
"2021-02-17 07:23:44.4",3252779,13.47387,9.28371,76.46535,765.9011,0,246.7332,0,0,0,0,0
"2021-02-17 07:29:44.39",3252851,13.47382,9.250134,76.05824,765.8567,0,235.3731,0,0,0,0,0
"2021-02-17 07:35:44.41",3252923,13.47428,9.285496,76.29823,765.8187,0,251.4306,0,0,0,0,0
"2021-02-17 07:41:44.4",3252995,13.4797,9.183285,75.85609,765.8638,0,242.7938,0,0,0,0,0
"2021-02-17 07:47:44.48",3253067,13.47958,8.793255,76.62172,765.9154,0,241.697,0,0,0,0,0
"2021-02-17 07:53:44.52",3253139,13.4799,8.743404,76.98026,765.7819,0,237.2771,0,0,0,0,0
"2021-02-17 07:59:44.57",3253211,13.48602,8.591213,77.50809,765.6928,0,234.7688,0,0,0,0,0
"2021-02-17 08:05:44.4",3253283,13.4858,8.625065,78.73116,765.8795,0,260.3405,0,0,0,0,0
