"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.0215,197.4,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.0415,199.7,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.0615,201.8,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.0815,203.9,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.1015,205.8,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.1215,207.5,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.1415,209.1,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.1615,210.7,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.1815,212.1,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.2015,213.4,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.2215,214.6,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.2415,215.7,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.2615,216.9,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.2815,218,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.3015,219.1,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.3215,220.1,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.3415,221.1,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.3615,222,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.3815,223,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
1.4015,223.8,22,"SAC-3",51.261,25,25,-4.8,7,195.54,224.16
