"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2735,197.4,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.2935,200,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.3135,202.5,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.3335,204.6,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.3535,206.5,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.3735,208.2,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.3935,209.9,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.4135,211.6,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.4335,213.1,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.4535,214.6,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.4735,215.9,21.7,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.4935,217.2,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.5135,218.5,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.5335,219.6,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.5535,220.7,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.5735,221.7,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.5935,222.7,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
1.6135,223.7,21.8,"T20-708-2",50.83,25.2,18.56,-4.8,7,195.54,224.16
