"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2695,197.6,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.2895,200.3,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.3095,202.7,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.3295,204.9,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.3495,206.7,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.3695,208.5,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.3895,210.2,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.4095,211.8,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.4295,213.4,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.4495,214.8,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.4695,216.1,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.4895,217.5,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.5095,218.7,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.5295,219.9,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.5495,221,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.5695,221.9,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.5895,223,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
1.6095,224,21.5,"T16-719-2",49.996,27.33,16,-4.8,7,195.54,224.16
