"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.201,197.6,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.221,199.9,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.241,202.1,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.261,204.1,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.281,205.9,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.301,207.6,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.321,209.2,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.341,210.7,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.361,212.1,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.381,213.4,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.401,214.5,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.421,215.7,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.441,216.8,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.461,217.9,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.481,219,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.501,219.9,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.521,220.9,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.541,221.8,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.561,222.7,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
1.581,223.5,20.3,"SAC-1",51.534,30,25,-4.8,7,195.54,224.16
