"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.272,197.5,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.292,200.2,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.312,202.5,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.332,204.7,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.352,206.6,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.372,208.4,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.392,210,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.412,211.6,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.432,213.2,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.452,214.6,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.472,215.9,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.492,217.3,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.512,218.5,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.532,219.6,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.552,220.7,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.572,221.7,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.592,222.8,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
1.612,223.8,21.8,"T12-708-2",50.612,27.23,16.81,-4.8,7,195.54,224.16
