"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.285,197.2,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.305,200,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.325,202.3,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.345,204.5,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.365,206.3,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.385,208.1,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.405,209.8,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.425,211.4,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.445,213,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.465,214.4,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.485,215.7,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.505,217.1,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.525,218.3,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.545,219.5,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.565,220,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.585,220.1,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.605,220.1,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.625,220.8,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.645,221.8,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.665,222.9,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
1.685,223.9,21.3,"T16-719-1",50.331,27.34,16,-4.8,7,195.54,224.16
