"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2635,197.4,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.2835,200.1,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.3035,202.4,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.3235,204.7,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.3435,206.5,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.3635,208.2,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.3835,210,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.4035,211.6,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.4235,213.1,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.4435,214.6,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.4635,216,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.4835,217.3,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.5035,218.6,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.5235,219.8,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.5435,220.8,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.5635,221.8,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.5835,222.8,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
1.6035,223.8,20.8,"BaySTD2-2",50.598,30.34,14.11,-4.8,7,195.54,224.16
