"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2685,197.3,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.2885,200.1,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.3085,202.4,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.3285,204.5,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.3485,206.4,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.3685,208.1,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.3885,209.8,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.4085,211.5,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.4285,212.9,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.4485,214.4,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.4685,215.8,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.4885,217.2,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.5085,218.4,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.5285,219.6,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.5485,220.6,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.5685,221.6,20.6,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.5885,222.6,20.7,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
1.6085,223.7,20.7,"BaySTD2-1",50.166,30.34,14.11,-4.8,7,195.54,224.16
