"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2775,197.8,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.2975,200.5,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.3175,203,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.3375,205.3,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.3575,207.1,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.3775,208.9,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.3975,210.6,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.4175,212.3,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.4375,213.9,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.4575,215.3,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.4775,216.7,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.4975,218.1,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.5175,219.4,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.5375,220.5,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.5575,221.6,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.5775,222.6,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.5975,223.6,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
1.6175,224.6,23.2,"H3-719-1",50.037,27.3,15.94,-5.1,7,196.01,224.74
