"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.297,198,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.317,200.6,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.337,203.1,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.357,205.2,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.377,207.2,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.397,208.9,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.417,210.7,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.437,212.3,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.457,213.9,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.477,215.3,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.497,216.7,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.517,218.1,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.537,219.3,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.557,220.5,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.577,221.6,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.597,222.6,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.617,223.6,24.3,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
1.637,224.6,24.4,"T3-702-2",50.922,27.16,16.25,-5.1,7,196.01,224.74
