"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2975,197.4,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.3175,200.1,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.3375,202.4,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.3575,204.6,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.3775,206.5,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.3975,208.2,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.4175,209.9,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.4375,211.5,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.4575,213.1,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.4775,214.5,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.4975,215.9,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.5175,217.2,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.5375,218.5,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.5575,219.6,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.5775,220.7,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.5975,221.7,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.6175,222.7,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.6375,223.7,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
1.6575,224.6,22.4,"BaySTD2-1",51.628,30.34,14.11,-5.1,7,196.01,224.74
