"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2985,197.7,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.3185,200.4,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.3385,202.8,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.3585,205,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.3785,206.8,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.3985,208.6,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.4185,210.3,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.4385,212,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.4585,213.5,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.4785,214.9,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.4985,216.3,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.5185,217.7,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.5385,218.9,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.5585,220.1,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.5785,221.2,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.5985,222.1,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.6185,223.2,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
1.6385,224.2,23.6,"T44-702-1",51.257,27.19,17.31,-5.1,7,196.01,224.74
