"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2265,198.2,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.2465,200.5,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.2665,202.6,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.2865,204.6,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.3065,206.5,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.3265,208.3,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.3465,209.9,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.3665,211.4,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.3865,212.8,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.4065,214.1,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.4265,215.3,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.4465,216.5,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.4665,217.7,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.4865,218.8,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.5065,219.8,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.5265,220.8,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.5465,221.8,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.5665,222.8,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.5865,223.7,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
1.6065,224.5,22.8,"SAC-2",51.269,27,25,-5.1,7,196.01,224.74
