Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-76.9,,,,,,21.3,,,,,,,
,2,,,,-76.9,,,,,,21.3,,,,0,,,
,3,,,,-76.9,,,,,,21.3,,,,0,,,
,4,,,,-76.9,,,,,,21.3,,,,0,,,
,5,,,,-77,,,,,,21.3,,,,-0.1,,,
,6,,,,-77,,,,,,21.3,,,,0,,,
,7,,,,-77,,,,,,21.3,,,,0,,,
,8,,,,-77.1,,,,,,21.3,,,,-0.1,,,
,9,,,,-77.1,,,,,,21.3,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,53,1.1875,,,,182,,,0.002,,,22.2,,0.5,,,,
,54,1.1885,,,,182.3,,,0.001,,,22.2,,0.3,,,,
,55,1.1895,,,,182.6,,,0.001,,,22.2,,0.3,,,,
,56,1.191,,,,182.9,,,0.0015,,,22.2,,0.3,,,,
,57,1.192,,,,183.1,,,0.001,,,22.3,,0.2,,,,
,58,1.193,,,,183.3,,,0.001,,,22.2,,0.2,,,,
,59,1.1945,,,,183.6,,,0.0015,,,22.3,,0.3,,,,
,60,1.1955,,,,183.8,,,0.001,,,22.3,,0.2,,,,
,,1.195833,,,,184,,,,,,,,,,,,EP
,61,1.196,,,,184.1,,,0.0005,,,22.3,,0.3,,,,
,62,1.196,,,,184.3,,,0,,,22.3,,0.2,,,,
,63,1.196,,,,184.3,,,0,,,22.3,,0,,,,
,64,1.196,,,,184.4,,,0,,,22.3,,0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.5,,,,,,22.6,,,,,,
,3,0.02,,,,188,,0.02,,,,22.6,,,,3.5,,
,6,0.04,,,,191.5,,0.02,,,,22.6,,,,3.5,,
,9,0.06,,,,194.8,,0.02,,,,22.6,,,,3.3,,
,12,0.08,,,,197.6,,0.02,,,,22.6,,,,2.8,,
,15,0.1,,,,200.3,,0.02,,,,22.6,,,,2.7,,
,18,0.12,,,,202.7,,0.02,,,,22.6,,,,2.4,,
,21,0.14,,,,204.9,,0.02,,,,22.6,,,,2.2,,
,24,0.16,,,,206.7,,0.02,,,,22.6,,,,1.8,,
,27,0.18,,,,208.5,,0.02,,,,22.6,,,,1.8,,
,30,0.2,,,,210.2,,0.02,,,,22.6,,,,1.7,,
,33,0.22,,,,211.9,,0.02,,,,22.6,,,,1.7,,
,36,0.24,,,,213.4,,0.02,,,,22.6,,,,1.5,,
,39,0.26,,,,214.8,,0.02,,,,22.7,,,,1.4,,
,42,0.28,,,,216.1,,0.02,,,,22.7,,,,1.3,,
,45,0.3,,,,217.5,,0.02,,,,22.7,,,,1.4,,
,48,0.32,,,,218.7,,0.02,,,,22.7,,,,1.2,,
,51,0.34,,,,219.9,,0.02,,,,22.7,,,,1.2,,
,54,0.36,,,,221,,0.02,,,,22.7,,,,1.1,,
,57,0.38,,,,222,,0.02,,,,22.7,,,,1,,
,60,0.4,,,,223,,0.02,,,,22.7,,,,1,,
,63,0.42,,,,224.1,,0.02,,,,22.7,,,,1.1,,
,66,0.44,,,,225,,0.02,,,,22.7,,,,0.9,,
,70,0.46,,,,226,,0.02,,,,22.7,,,,1,,
,72,0.48,,,,226.9,,0.02,,,,22.7,,,,0.9,,
,76,0.5,,,,227.8,,0.02,,,,22.7,,,,0.9,,
,78,0.52,,,,228.7,,0.02,,,,22.7,,,,0.9,,
,82,0.54,,,,229.4,,0.02,,,,22.7,,,,0.7,,
,84,0.56,,,,230.2,,0.02,,,,22.7,,,,0.8,,
,88,0.58,,,,230.9,,0.02,,,,22.7,,,,0.7,,
,91,0.6,,,,231.6,,0.02,,,,22.7,,,,0.7,,
,94,0.62,,,,232.3,,0.02,,,,22.7,,,,0.7,,
,97,0.64,,,,233,,0.02,,,,22.7,,,,0.7,,
,100,0.66,,,,233.7,,0.02,,,,22.7,,,,0.7,,
,103,0.68,,,,234.4,,0.02,,,,22.7,,,,0.7,,
,106,0.7,,,,235,,0.02,,,,22.7,,,,0.6,,
,109,0.72,,,,235.7,,0.02,,,,22.7,,,,0.7,,
,112,0.74,,,,236.3,,0.02,,,,22.7,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-76.6,,,,,,22.2,,,,,,,
,2,,,,-76.6,,,,,,22.2,,,,0,,,
,3,,,,-76.6,,,,,,22.2,,,,0,,,
,4,,,,-76.6,,,,,,22.2,,,,0,,,
,5,,,,-76.6,,,,,,22.2,,,,0,,,
,6,,,,-76.6,,,,,,22.2,,,,0,,,
,7,,,,-76.6,,,,,,22.2,,,,0,,,
,8,,,,-76.7,,,,,,22.2,,,,-0.1,,,
,9,,,,-76.7,,,,,,22.2,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-76.8,,,,,,22.2,,,,,,
,1,0.001,,,,-76.9,,,0.001,,,22.2,,-0.1,,,,
,2,0.005,,,,-76.7,,,0.004,,,22.2,,0.2,,,,
,3,0.011,,,,-76.6,,,0.006,,,22.2,,0.1,,,,
,4,0.02,,,,-75.7,,,0.009,,,22.2,,0.9,,,,
,5,0.0345,,,,-74,,,0.0145,,,22.3,,1.7,,,,
,6,0.053,,,,-71.5,,,0.0185,,,22.3,,2.5,,,,
,7,0.0805,,,,-67.3,,,0.0275,,,22.3,,4.2,,,,
,8,0.1145,,,,-60.7,,,0.034,,,22.3,,6.6,,,,
,9,0.157,,,,-51.9,,,0.0425,,,22.3,,8.8,,,,
,10,0.2095,,,,-40.9,,,0.0525,,,22.3,,11,,,,
,11,0.2725,,,,-29.6,,,0.063,,,22.3,,11.3,,,,
,12,0.34,,,,-19.1,,,0.0675,,,22.3,,10.5,,,,
,13,0.4265,,,,-5.1,,,0.0865,,,22.3,,14,,,,
,14,0.5265,,,,11.1,,,0.1,,,22.3,,16.2,,,,
,15,0.639,,,,30.7,,,0.1125,,,22.3,,19.6,,,,
,16,0.764,,,,61.3,,,0.125,,,22.3,,30.6,,,,
,17,0.884,,,,103.6,,,0.12,,,22.3,,42.3,,,,
,18,0.886,,,,123.4,,,0.002,,,22.3,,19.8,,,,
,19,0.8875,,,,124.4,,,0.0015,,,22.3,,1,,,,
,20,0.891,,,,125.5,,,0.0035,,,22.3,,1.1,,,,
,21,0.8965,,,,128.1,,,0.0055,,,22.3,,2.6,,,,
,22,0.9045,,,,132.2,,,0.008,,,22.3,,4.1,,,,
,23,0.914,,,,137,,,0.0095,,,22.3,,4.8,,,,
,24,0.924,,,,142.5,,,0.01,,,22.3,,5.5,,,,
,25,0.9325,,,,147.1,,,0.0085,,,22.3,,4.6,,,,
,26,0.9395,,,,151.7,,,0.007,,,22.3,,4.6,,,,
,27,0.945,,,,154.7,,,0.0055,,,22.3,,3,,,,
,28,0.9515,,,,157.3,,,0.0065,,,22.3,,2.6,,,,
,29,0.9585,,,,160.1,,,0.007,,,22.3,,2.8,,,,
,30,0.965,,,,162.7,,,0.0065,,,22.3,,2.6,,,,
,31,0.9715,,,,165.2,,,0.0065,,,22.3,,2.5,,,,
,32,0.9775,,,,167.3,,,0.006,,,22.3,,2.1,,,,
,33,0.983,,,,168.8,,,0.0055,,,22.3,,1.5,,,,
,34,0.989,,,,170.5,,,0.006,,,22.3,,1.7,,,,
,35,0.995,,,,172,,,0.006,,,22.3,,1.5,,,,
,36,0.9995,,,,173.5,,,0.0045,,,22.3,,1.5,,,,
,37,1.0035,,,,174.8,,,0.004,,,22.3,,1.3,,,,
,38,1.006,,,,175.6,,,0.0025,,,22.3,,0.8,,,,
,39,1.009,,,,176.3,,,0.003,,,22.3,,0.7,,,,
,40,1.013,,,,177.1,,,0.004,,,22.3,,0.8,,,,
,41,1.017,,,,178.3,,,0.004,,,22.3,,1.2,,,,
,42,1.0195,,,,178.9,,,0.0025,,,22.3,,0.6,,,,
,43,1.022,,,,179.4,,,0.0025,,,22.3,,0.5,,,,
,44,1.0245,,,,180,,,0.0025,,,22.3,,0.6,,,,
,45,1.027,,,,180.5,,,0.0025,,,22.3,,0.5,,,,
,46,1.029,,,,181.1,,,0.002,,,22.3,,0.6,,,,
,47,1.0315,,,,181.5,,,0.0025,,,22.3,,0.4,,,,
,48,1.034,,,,181.8,,,0.0025,,,22.3,,0.3,,,,
,49,1.035,,,,182.4,,,0.001,,,22.3,,0.6,,,,
,50,1.0365,,,,182.5,,,0.0015,,,22.3,,0.1,,,,
,51,1.0385,,,,182.7,,,0.002,,,22.3,,0.2,,,,
,52,1.041,,,,183.1,,,0.0025,,,22.3,,0.4,,,,
,53,1.041,,,,183.3,,,0,,,22.3,,0.2,,,,
,54,1.042,,,,183.5,,,0.001,,,22.3,,0.2,,,,
,55,1.0445,,,,183.6,,,0.0025,,,22.3,,0.1,,,,
,56,1.046,,,,184,,,0.0015,,,22.3,,0.4,,,,
,,1.046,,,,184,,,,,,,,,,,,EP
,57,1.0465,,,,184.2,,,0.0005,,,22.3,,0.2,,,,
,58,1.0465,,,,184.2,,,0,,,22.3,,0,,,,
,59,1.0465,,,,184.3,,,0,,,22.3,,0.1,,,,
,59,1.0465,,,,184.2,,,0,,,22.3,,-0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,152.7,,,,,,22.7,,,,,,
,3,0.02,,,,161.5,,0.02,,,,22.7,,,,8.8,,
,6,0.04,,,,169.6,,0.02,,,,22.7,,,,8.1,,
,9,0.06,,,,176.1,,0.02,,,,22.7,,,,6.5,,
,12,0.08,,,,181.3,,0.02,,,,22.7,,,,5.2,,
,15,0.1,,,,185.9,,0.02,,,,22.7,,,,4.6,,
,18,0.12,,,,189.7,,0.02,,,,22.8,,,,3.8,,
,21,0.14,,,,193,,0.02,,,,22.8,,,,3.3,,
,24,0.16,,,,195.7,,0.02,,,,22.8,,,,2.7,,
,27,0.18,,,,198.2,,0.02,,,,22.8,,,,2.5,,
,30,0.2,,,,200.5,,0.02,,,,22.8,,,,2.3,,
,33,0.22,,,,202.6,,0.02,,,,22.8,,,,2.1,,
,36,0.24,,,,204.6,,0.02,,,,22.8,,,,2,,
,39,0.26,,,,206.5,,0.02,,,,22.8,,,,1.9,,
,42,0.28,,,,208.3,,0.02,,,,22.8,,,,1.8,,
,45,0.3,,,,209.9,,0.02,,,,22.8,,,,1.6,,
,48,0.32,,,,211.4,,0.02,,,,22.8,,,,1.5,,
,51,0.34,,,,212.8,,0.02,,,,22.8,,,,1.4,,
,54,0.36,,,,214.1,,0.02,,,,22.8,,,,1.3,,
,57,0.38,,,,215.3,,0.02,,,,22.8,,,,1.2,,
,60,0.4,,,,216.5,,0.02,,,,22.8,,,,1.2,,
,63,0.42,,,,217.7,,0.02,,,,22.8,,,,1.2,,
,66,0.44,,,,218.8,,0.02,,,,22.8,,,,1.1,,
,70,0.46,,,,219.8,,0.02,,,,22.8,,,,1,,
,72,0.48,,,,220.8,,0.02,,,,22.8,,,,1,,
,76,0.5,,,,221.8,,0.02,,,,22.8,,,,1,,
,78,0.52,,,,222.8,,0.02,,,,22.8,,,,1,,
,82,0.54,,,,223.7,,0.02,,,,22.8,,,,0.9,,
,84,0.56,,,,224.5,,0.02,,,,22.8,,,,0.8,,
,88,0.58,,,,225.3,,0.02,,,,22.8,,,,0.8,,
,91,0.6,,,,226.1,,0.02,,,,22.8,,,,0.8,,
,94,0.62,,,,226.9,,0.02,,,,22.8,,,,0.8,,
,97,0.64,,,,227.6,,0.02,,,,22.8,,,,0.7,,
,100,0.66,,,,228.4,,0.02,,,,22.8,,,,0.8,,
,103,0.68,,,,229.1,,0.02,,,,22.8,,,,0.7,,
,106,0.7,,,,229.8,,0.02,,,,22.8,,,,0.7,,
,109,0.72,,,,230.1,,0.02,,,,22.8,,,,0.3,,
,112,0.74,,,,230.4,,0.02,,,,22.8,,,,0.3,,
,115,0.76,,,,231,,0.02,,,,22.8,,,,0.6,,
,118,0.78,,,,231.6,,0.02,,,,22.8,,,,0.6,,
,121,0.8,,,,232.2,,0.02,,,,22.8,,,,0.6,,
,124,0.82,,,,232.8,,0.02,,,,22.8,,,,0.6,,
,127,0.84,,,,233.4,,0.02,,,,22.8,,,,0.6,,
,130,0.86,,,,234,,0.02,,,,22.8,,,,0.6,,
,133,0.88,,,,234.6,,0.02,,,,22.8,,,,0.6,,
,136,0.9,,,,235.2,,0.02,,,,22.8,,,,0.6,,
,139,0.92,,,,235.8,,0.02,,,,22.8,,,,0.6,,
,142,0.94,,,,236.3,,0.02,,,,22.8,,,,0.5,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-56.4,,,,,,22.7,,,,,,,
,2,,,,-56.4,,,,,,22.7,,,,0,,,
,3,,,,-56.4,,,,,,22.7,,,,0,,,
,4,,,,-56.4,,,,,,22.7,,,,0,,,
,5,,,,-56.4,,,,,,22.7,,,,0,,,
,6,,,,-56.4,,,,,,22.7,,,,0,,,
,7,,,,-56.4,,,,,,22.7,,,,0,,,
,8,,,,-56.4,,,,,,22.7,,,,0,,,
,9,,,,-56.5,,,,,,22.7,,,,-0.1,,,
,10,,,,-56.5,,,,,,22.7,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-56.5,,,,,,22.7,,,,,,
,1,0.001,,,,-56.6,,,0.001,,,22.7,,-0.1,,,,
,2,0.005,,,,-56.5,,,0.004,,,22.7,,0.1,,,,
,3,0.011,,,,-56.1,,,0.006,,,22.7,,0.4,,,,
,4,0.0195,,,,-55.3,,,0.0085,,,22.7,,0.8,,,,
,5,0.0335,,,,-53.7,,,0.014,,,22.7,,1.6,,,,
,6,0.054,,,,-51,,,0.0205,,,22.7,,2.7,,,,
,7,0.078,,,,-47.2,,,0.024,,,22.7,,3.8,,,,
,8,0.1115,,,,-40.9,,,0.0335,,,22.7,,6.3,,,,
,9,0.153,,,,-31.9,,,0.0415,,,22.7,,9,,,,
,10,0.2045,,,,-21.5,,,0.0515,,,22.7,,10.4,,,,
,11,0.267,,,,-11.1,,,0.0625,,,22.7,,10.4,,,,
,12,0.341,,,,0,,,0.074,,,22.7,,11.1,,,,
,13,0.418,,,,9.7,,,0.077,,,22.7,,9.7,,,,
,14,0.5165,,,,20.3,,,0.0985,,,22.7,,10.6,,,,
,15,0.628,,,,34.7,,,0.1115,,,22.7,,14.4,,,,
,16,0.7525,,,,51.8,,,0.1245,,,22.7,,17.1,,,,
,17,0.8895,,,,76.2,,,0.137,,,22.8,,24.4,,,,
,18,0.976,,,,103,,,0.0865,,,22.8,,26.8,,,,
,19,0.977,,,,103.9,,,0.001,,,22.8,,0.9,,,,
,20,0.98,,,,103,,,0.003,,,22.8,,-0.9,,,,
,21,0.985,,,,104.1,,,0.005,,,22.8,,1.1,,,,
,22,0.992,,,,106,,,0.007,,,22.8,,1.9,,,,
,23,1.0025,,,,108.8,,,0.0105,,,22.8,,2.8,,,,
,24,1.0165,,,,112.6,,,0.014,,,22.8,,3.8,,,,
,25,1.032,,,,117.9,,,0.0155,,,22.8,,5.3,,,,
,26,1.0515,,,,124.2,,,0.0195,,,22.8,,6.3,,,,
,27,1.0715,,,,132.4,,,0.02,,,22.8,,8.2,,,,
,28,1.0835,,,,138.4,,,0.012,,,22.8,,6,,,,
,29,1.092,,,,143.3,,,0.0085,,,22.8,,4.9,,,,
,30,1.101,,,,146.7,,,0.009,,,22.8,,3.4,,,,
,31,1.1095,,,,151.2,,,0.0085,,,22.8,,4.5,,,,
,32,1.1175,,,,155.4,,,0.008,,,22.8,,4.2,,,,
,33,1.122,,,,159.1,,,0.0045,,,22.8,,3.7,,,,
,34,1.125,,,,160.8,,,0.003,,,22.8,,1.7,,,,
,35,1.129,,,,162.5,,,0.004,,,22.8,,1.7,,,,
,36,1.134,,,,164.2,,,0.005,,,22.8,,1.7,,,,
,37,1.1395,,,,166.1,,,0.0055,,,22.8,,1.9,,,,
,38,1.146,,,,168.3,,,0.0065,,,22.8,,2.2,,,,
,39,1.1515,,,,170.7,,,0.0055,,,22.8,,2.4,,,,
,40,1.154,,,,172.3,,,0.0025,,,22.8,,1.6,,,,
,41,1.1565,,,,173.1,,,0.0025,,,22.8,,0.8,,,,
,42,1.1595,,,,173.9,,,0.003,,,22.8,,0.8,,,,
,43,1.163,,,,174.8,,,0.0035,,,22.8,,0.9,,,,
,44,1.168,,,,176,,,0.005,,,22.8,,1.2,,,,
,45,1.1715,,,,177.1,,,0.0035,,,22.8,,1.1,,,,
,46,1.174,,,,177.9,,,0.0025,,,22.8,,0.8,,,,
,47,1.1765,,,,178.6,,,0.0025,,,22.8,,0.7,,,,
,48,1.179,,,,179.1,,,0.0025,,,22.8,,0.5,,,,
,49,1.181,,,,179.7,,,0.002,,,22.8,,0.6,,,,
,50,1.1835,,,,180.4,,,0.0025,,,22.8,,0.7,,,,
,51,1.186,,,,181,,,0.0025,,,22.8,,0.6,,,,
,52,1.1885,,,,181.6,,,0.0025,,,22.8,,0.6,,,,
,53,1.19,,,,182.1,,,0.0015,,,22.8,,0.5,,,,
,54,1.19,,,,182.4,,,0,,,22.8,,0.3,,,,
,55,1.191,,,,182.6,,,0.001,,,22.8,,0.2,,,,
,56,1.1935,,,,182.9,,,0.0025,,,22.8,,0.3,,,,
,57,1.194,,,,183.3,,,0.0005,,,22.8,,0.4,,,,
,58,1.1945,,,,183.4,,,0.0005,,,22.8,,0.1,,,,
,59,1.197,,,,183.7,,,0.0025,,,22.8,,0.3,,,,
,60,1.1975,,,,184,,,0.0005,,,22.8,,0.3,,,,
,61,1.1975,,,,184.2,,,0,,,22.8,,0.2,,,,
,62,1.1975,,,,184.3,,,0,,,22.8,,0.1,,,,
,63,1.1975,,,,184.3,,,0,,,22.8,,0,,,,
,,1.1975,,,,184,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.1,,,,,,23.2,,,,,,
,3,0.02,,,,187.8,,0.02,,,,23.2,,,,3.7,,
,6,0.04,,,,191.5,,0.02,,,,23.2,,,,3.7,,
,9,0.06,,,,194.9,,0.02,,,,23.2,,,,3.4,,
,12,0.08,,,,197.8,,0.02,,,,23.2,,,,2.9,,
,15,0.1,,,,200.5,,0.02,,,,23.2,,,,2.7,,
,18,0.12,,,,203,,0.02,,,,23.2,,,,2.5,,
,21,0.14,,,,205.3,,0.02,,,,23.2,,,,2.3,,
,24,0.16,,,,207.1,,0.02,,,,23.2,,,,1.8,,
,27,0.18,,,,208.9,,0.02,,,,23.2,,,,1.8,,
,30,0.2,,,,210.6,,0.02,,,,23.2,,,,1.7,,
,33,0.22,,,,212.3,,0.02,,,,23.2,,,,1.7,,
,36,0.24,,,,213.9,,0.02,,,,23.2,,,,1.6,,
,39,0.26,,,,215.3,,0.02,,,,23.2,,,,1.4,,
,42,0.28,,,,216.7,,0.02,,,,23.2,,,,1.4,,
,45,0.3,,,,218.1,,0.02,,,,23.2,,,,1.4,,
,48,0.32,,,,219.4,,0.02,,,,23.2,,,,1.3,,
,51,0.34,,,,220.5,,0.02,,,,23.2,,,,1.1,,
,54,0.36,,,,221.6,,0.02,,,,23.2,,,,1.1,,
,57,0.38,,,,222.6,,0.02,,,,23.2,,,,1,,
,60,0.4,,,,223.6,,0.02,,,,23.2,,,,1,,
,64,0.42,,,,224.6,,0.02,,,,23.2,,,,1,,
,66,0.44,,,,225.6,,0.02,,,,23.2,,,,1,,
,70,0.46,,,,226.6,,0.02,,,,23.2,,,,1,,
,72,0.48,,,,227.5,,0.02,,,,23.2,,,,0.9,,
,76,0.5,,,,228.3,,0.02,,,,23.2,,,,0.8,,
,78,0.52,,,,229.2,,0.02,,,,23.2,,,,0.9,,
,82,0.54,,,,230,,0.02,,,,23.2,,,,0.8,,
,84,0.56,,,,230.8,,0.02,,,,23.2,,,,0.8,,
,88,0.58,,,,231.5,,0.02,,,,23.2,,,,0.7,,
,91,0.6,,,,232.2,,0.02,,,,23.2,,,,0.7,,
,94,0.62,,,,232.9,,0.02,,,,23.2,,,,0.7,,
,97,0.64,,,,233.6,,0.02,,,,23.2,,,,0.7,,
,100,0.66,,,,234.3,,0.02,,,,23.2,,,,0.7,,
,103,0.68,,,,234.9,,0.02,,,,23.2,,,,0.6,,
,106,0.7,,,,235.7,,0.02,,,,23.2,,,,0.8,,
,109,0.72,,,,236.3,,0.02,,,,23.2,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-57.8,,,,,,23,,,,,,,
,2,,,,-57.8,,,,,,23,,,,0,,,
,3,,,,-57.8,,,,,,23,,,,0,,,
,4,,,,-57.8,,,,,,23,,,,0,,,
,5,,,,-57.8,,,,,,23,,,,0,,,
,6,,,,-57.8,,,,,,23,,,,0,,,
,7,,,,-57.9,,,,,,23,,,,-0.1,,,
,8,,,,-57.8,,,,,,23,,,,0.1,,,
,9,,,,-57.9,,,,,,23,,,,-0.1,,,
,10,,,,-57.9,,,,,,23,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-57.9,,,,,,23,,,,,,
,1,0.001,,,,-57.9,,,0.001,,,23,,0,,,,
,2,0.005,,,,-57.8,,,0.004,,,23,,0.1,,,,
,3,0.011,,,,-57.5,,,0.006,,,23,,0.3,,,,
,4,0.0195,,,,-56.8,,,0.0085,,,23,,0.7,,,,
,5,0.0335,,,,-55,,,0.014,,,23,,1.8,,,,
,6,0.054,,,,-52.4,,,0.0205,,,23,,2.6,,,,
,7,0.078,,,,-48.8,,,0.024,,,23,,3.6,,,,
,8,0.1115,,,,-42.8,,,0.0335,,,23,,6,,,,
,9,0.153,,,,-34.2,,,0.0415,,,23,,8.6,,,,
,10,0.204,,,,-23.7,,,0.051,,,23,,10.5,,,,
,11,0.266,,,,-13.2,,,0.062,,,23,,10.5,,,,
,12,0.3405,,,,-3.1,,,0.0745,,,23,,10.1,,,,
,13,0.4175,,,,6.3,,,0.077,,,23,,9.4,,,,
,14,0.5165,,,,19.5,,,0.099,,,23,,13.2,,,,
,15,0.6275,,,,34.8,,,0.111,,,23,,15.3,,,,
,16,0.7525,,,,52.7,,,0.125,,,23,,17.9,,,,
,17,0.89,,,,73.1,,,0.1375,,,23,,20.4,,,,
,18,1.006,,,,97.9,,,0.116,,,23,,24.8,,,,
,19,1.0065,,,,105.6,,,0.0005,,,23,,7.7,,,,
,20,1.0095,,,,103.3,,,0.003,,,23,,-2.3,,,,
,21,1.0135,,,,103.9,,,0.004,,,23,,0.6,,,,
,22,1.02,,,,105.8,,,0.0065,,,23,,1.9,,,,
,23,1.0295,,,,108.3,,,0.0095,,,23,,2.5,,,,
,24,1.042,,,,111.4,,,0.0125,,,23,,3.1,,,,
,25,1.057,,,,116.5,,,0.015,,,23,,5.1,,,,
,26,1.0755,,,,123.3,,,0.0185,,,23,,6.8,,,,
,27,1.095,,,,130.4,,,0.0195,,,23,,7.1,,,,
,28,1.1115,,,,137.9,,,0.0165,,,23,,7.5,,,,
,29,1.121,,,,143.1,,,0.0095,,,23,,5.2,,,,
,30,1.128,,,,146.5,,,0.007,,,23,,3.4,,,,
,31,1.135,,,,149.6,,,0.007,,,23,,3.1,,,,
,32,1.144,,,,153.1,,,0.009,,,23,,3.5,,,,
,33,1.1535,,,,157.5,,,0.0095,,,23,,4.4,,,,
,34,1.16,,,,160.7,,,0.0065,,,23,,3.2,,,,
,35,1.164,,,,162.9,,,0.004,,,23,,2.2,,,,
,36,1.168,,,,164.2,,,0.004,,,23,,1.3,,,,
,37,1.1735,,,,166,,,0.0055,,,23,,1.8,,,,
,38,1.18,,,,167.9,,,0.0065,,,23,,1.9,,,,
,39,1.1865,,,,170.3,,,0.0065,,,23,,2.4,,,,
,40,1.19,,,,171.7,,,0.0035,,,23,,1.4,,,,
,41,1.193,,,,172.8,,,0.003,,,23,,1.1,,,,
,42,1.1955,,,,173.7,,,0.0025,,,23,,0.9,,,,
,43,1.1995,,,,174.5,,,0.004,,,23,,0.8,,,,
,44,1.204,,,,175.8,,,0.0045,,,23,,1.3,,,,
,45,1.2075,,,,177,,,0.0035,,,23,,1.2,,,,
,46,1.21,,,,177.8,,,0.0025,,,23,,0.8,,,,
,47,1.2125,,,,178.5,,,0.0025,,,23.1,,0.7,,,,
,48,1.2145,,,,179.1,,,0.002,,,23.1,,0.6,,,,
,49,1.217,,,,179.8,,,0.0025,,,23.1,,0.7,,,,
,50,1.2195,,,,180.5,,,0.0025,,,23.1,,0.7,,,,
,51,1.222,,,,181,,,0.0025,,,23.1,,0.5,,,,
,52,1.224,,,,181.6,,,0.002,,,23.1,,0.6,,,,
,53,1.225,,,,182,,,0.001,,,23.1,,0.4,,,,
,54,1.226,,,,182.3,,,0.001,,,23.1,,0.3,,,,
,55,1.228,,,,182.7,,,0.002,,,23.1,,0.4,,,,
,56,1.2285,,,,183.1,,,0.0005,,,23.1,,0.4,,,,
,57,1.229,,,,183.2,,,0.0005,,,23.1,,0.1,,,,
,58,1.231,,,,183.4,,,0.002,,,23.1,,0.2,,,,
,59,1.232,,,,183.8,,,0.001,,,23.1,,0.4,,,,
