"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.29,197.8,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.31,200.5,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.33,203,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.35,205.1,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.37,207,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.39,208.8,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.41,210.6,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.43,212.2,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.45,213.7,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.47,215.2,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.49,216.6,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.51,217.9,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.53,218.8,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.55,219.4,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.57,220.5,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.59,221.5,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.61,222.6,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.63,223.7,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
1.65,224.6,23.7,"T44-702-2",50.687,27.21,17.31,-5.1,7,196.01,224.74
