"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.266,198.1,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.286,200.7,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.306,203.2,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.326,205.4,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.346,207.4,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.366,209.1,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.386,210.9,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.406,212.6,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.426,214.1,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.446,215.6,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.466,217,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.486,218.4,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.506,219.6,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.526,220.8,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.546,221.9,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.566,222.9,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
1.586,223.9,24,"T4-702-2",49.898,27.01,16.62,-5.1,7,196.01,224.74
