"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
0.918,196.1,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
0.938,198.5,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
0.958,200.7,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
0.978,202.9,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
0.998,204.8,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.018,206.6,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.038,208.3,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.058,209.9,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.078,211.4,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.098,212.8,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.118,214.1,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.138,215.3,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.158,216.4,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.178,217.5,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.198,218.6,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.218,219.6,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.238,220.7,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.258,221.6,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.278,222.5,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
1.298,223.4,21.4,"SAC-3",51.263,25,25,-4.7,7,194.975,223.5
