"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.28,196.8,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.3,199.5,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.32,201.9,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.34,204.1,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.36,206,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.38,207.8,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.4,209.5,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.42,211.2,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.44,212.7,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.46,214.2,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.48,215.6,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.5,216.9,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.52,218.1,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.54,219.3,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.56,220.4,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.58,221.4,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.6,222.4,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
1.62,223.5,20.3,"T8-714-2",49.953,27.06,15.25,-4.7,7,194.975,223.5
