"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.258,196.7,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.278,199.5,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.298,201.9,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.318,204.1,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.338,206,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.358,207.9,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.378,209.6,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.398,211.2,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.418,212.8,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.438,214.3,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.458,215.6,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.478,216.9,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.498,218.2,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.518,219.3,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.538,220.4,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.558,221.5,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
1.578,222.5,21.7,"T21-708-1",50.507,25.12,18.36,-4.7,7,194.975,223.5
