"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
0.9735,195.3,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
0.9935,197.7,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.0135,200,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.0335,202.1,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.0535,204.1,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.0735,206,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.0935,207.7,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.1135,209.3,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.1335,210.9,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.1535,212.3,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.1735,213.6,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.1935,214.8,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.2135,215.9,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.2335,217.1,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.2535,218.2,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.2735,219.2,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.2935,220.2,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.3135,221.2,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.3335,222.2,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
1.3535,223.1,19.6,"SAC-2",51.389,27.5,25,-4.7,7,194.975,223.5
