"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.288,196.8,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.308,199.5,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.328,201.8,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.348,204,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.368,206,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.388,207.8,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.408,209.5,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.428,211.1,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.448,212.6,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.468,214,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.488,215.4,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.508,216.8,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.528,218,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.548,219.1,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.568,220.3,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.588,221.3,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.608,222.3,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
1.628,223.3,21,"T38-714-1",50.872,27.06,15.26,-4.7,7,194.975,223.5
