"datetime","pH_int_v","pH_ext_v","abs_v_diff","pH_int","pH_ext","abs_pH_diff","pH_temp","ctd_sal","ctd_temp"
2020-09-05 04:00:00,-0.930878515,-0.878740545,0.05214438,8.1016985,8.1494105,0.0478174999999998,20.3941,30.2658,20.4788
2020-09-05 05:00:00,-0.93087911,-0.8786793,0.05219579,8.1011365,8.1494895,0.0482844999999994,20.4578,30.2686,20.5329
2020-09-05 06:00:00,-0.93089759,-0.878697185,0.05219832,8.100579,8.148812,0.0481904999999996,20.485,30.2728,20.5472
2020-09-05 07:00:00,-0.93088746,-0.878690625,0.052199065,8.1008085,8.1490735,0.0483015,20.4794,30.2768,20.5303
2020-09-05 08:00:00,-0.93085989,-0.87867692,0.05218133,8.10156,8.149882,0.0482915000000004,20.4467,30.2816,20.4872
2020-09-05 09:00:00,-0.93081742,-0.878693305,0.0521194950000001,8.102799,8.1505555,0.0476925000000001,20.38895,30.2856,20.4212
2020-09-05 10:00:00,-0.93079641,-0.878717445,0.05207971,8.1038615,8.151506,0.0476539999999996,20.308,30.2906,20.3323
2020-09-05 11:00:00,-0.930733975,-0.87870016,0.05203143,8.1057615,8.153357,0.0475525000000001,20.21285,30.295,20.234
2020-09-05 12:00:00,-0.930683165,-0.87870508,0.05197734,8.107556,8.1550185,0.0474304999999999,20.1075,30.2999,20.1263
2020-09-05 13:00:00,-0.930681075,-0.87875023,0.05193174,8.108545,8.1560165,0.0474889999999997,19.99815,30.3049,20.0163
2020-09-05 14:00:00,-0.930617895,-0.878726385,0.051888675,8.110547,8.1581525,0.047542,19.89335,30.3092,19.9126
2020-09-05 15:00:00,-0.930603885,-0.87874531,0.05185664,8.1116435,8.159427,0.0477604999999999,19.79525,30.3146,19.8181
2020-09-05 16:00:00,-0.93067124,-0.878821455,0.051855595,8.1110485,8.159199,0.0482505000000009,19.7303,30.3184,19.7674
2020-09-05 17:00:00,-0.930656635,-0.87876975,0.05188793,8.111414,8.1603515,0.0489524999999995,19.71695,30.3218,19.7743
2020-09-05 18:00:00,-0.93068957,-0.878731005,0.051950215,8.1103935,8.160222,0.0496870000000005,19.76905,30.3245,19.8484
2020-09-05 19:00:00,-0.9307678,-0.878785245,0.051982555,8.1081645,8.157725,0.0495589999999995,19.87065,30.3267,19.9659
2020-09-05 20:00:00,-0.930856905,-0.878829355,0.05202338,8.1053625,8.154705,0.0492690000000007,20.016,30.3292,20.1248
2020-09-05 21:00:00,-0.93088701,-0.87887838,0.052007135,8.104235,8.1528035,0.0485495000000009,20.08615,30.3326,20.1677
2020-09-05 22:00:00,-0.930919045,-0.8788754,0.0520409650000001,8.1029435,8.151552,0.0485599999999993,20.17135,30.3355,20.2607
2020-09-05 23:00:00,-0.93095943,-0.87889179,0.0520651049999999,8.1014215,8.149814,0.0483434999999997,20.26665,30.3386,20.3571
2020-09-06 00:00:00,-0.930991765,-0.87887838,0.052112635,8.099873,8.1482615,0.0483785000000001,20.38085,30.3406,20.4784
2020-09-06 01:00:00,-0.931026335,-0.87886035,0.052162705,8.0981935,8.1466115,0.0483739999999999,20.5064,30.3421,20.607
2020-09-06 02:00:00,-0.931095625,-0.878904605,0.052194895,8.0959925,8.144069,0.0481414999999998,20.62185,30.3445,20.7164
2020-09-06 03:00:00,-0.931117085,-0.878875695,0.0522399,8.0948225,8.1431315,0.0482839999999998,20.7143,30.347,20.8001
2020-09-06 04:00:00,-0.931148525,-0.878897305,0.052251365,8.0938275,8.1419685,0.0481445000000003,20.7669,30.3497,20.8391
2020-09-06 05:00:00,-0.93111753,-0.87885439,0.052265675,8.094197,8.1424435,0.0482950000000004,20.7863,30.3526,20.8483
2020-09-06 06:00:00,-0.93112409,-0.87884932,0.05227909,8.094081,8.1425945,0.048578,20.78595,30.3565,20.8441
2020-09-06 07:00:00,-0.931255365,-0.878907285,0.05234018,8.0913645,8.140783,0.0492815000000002,20.8402,30.3594,20.9168
2020-09-06 08:00:00,-0.93128055,-0.8789131,0.052370725,8.0903155,8.1395805,0.0493349999999992,20.91235,30.3623,20.9924
2020-09-06 09:00:00,-0.93137085,-0.878964805,0.052408875,8.0881835,8.137698,0.0495580000000002,20.97905,30.366,21.0552
2020-09-06 10:00:00,-0.93140706,-0.87897568,0.052428245,8.087146,8.136782,0.0495850000000004,21.02825,30.369,21.0966
2020-09-06 11:00:00,-0.931415405,-0.878968385,0.05245224,8.086786,8.136562,0.0498664999999994,21.0534,30.3727,21.1143
2020-09-06 12:00:00,-0.9314537,-0.878989845,0.052458945,8.0860435,8.1361015,0.0499720000000003,21.063,30.3773,21.1184
2020-09-06 13:00:00,-0.931483055,-0.87902441,0.052459695,8.085602,8.135679,0.0500894999999995,21.05635,30.3818,21.1068
2020-09-06 14:00:00,-0.93147456,-0.879023815,0.05244702,8.0858855,8.1360085,0.0500585000000004,21.03995,30.3869,21.0848
2020-09-06 15:00:00,-0.93147024,-0.87902426,0.05244747,8.0861155,8.1363385,0.0502580000000004,21.0224,30.3915,21.0691
2020-09-06 16:00:00,-0.931514795,-0.87904006,0.052475785,8.0853055,8.136051,0.0507600000000004,21.02695,30.3955,21.0837
2020-09-06 17:00:00,-0.931535955,-0.87902441,0.05251661,8.0846115,8.1357605,0.0512314999999992,21.06635,30.3993,21.1355
2020-09-06 18:00:00,-0.931600775,-0.87911188,0.052486805,8.0834005,8.1341535,0.0507089999999994,21.07775,30.4046,21.1264
2020-09-06 19:00:00,-0.931501085,-0.879030075,0.05247369,8.085351,8.136059,0.0507514999999996,21.04865,30.4089,21.0939
2020-09-06 20:00:00,-0.93153789,-0.87905064,0.0524905349999999,8.0846745,8.1356995,0.0510784999999991,21.05405,30.4146,21.1119
2020-09-06 21:00:00,-0.931599435,-0.879090125,0.052514375,8.083331,8.134529,0.0512930000000003,21.0883,30.418,21.1555
2020-09-06 22:00:00,-0.931662765,-0.87912529,0.05253345,8.0816305,8.1328395,0.0511434999999993,21.15985,30.4207,21.2409
2020-09-06 23:00:00,-0.93167409,-0.879109495,0.052564,8.0807415,8.131886,0.0511309999999998,21.24075,30.4237,21.3191
2020-09-07 00:00:00,-0.931676625,-0.87909087,0.0525809799999999,8.080196,8.1312975,0.0510325000000007,21.2996,30.4262,21.3738
2020-09-07 01:00:00,-0.931681985,-0.87909102,0.052595435,8.079757,8.130717,0.0510339999999996,21.3388,30.4289,21.4059
2020-09-07 02:00:00,-0.93165606,-0.879037375,0.052624785,8.079878,8.131063,0.0513020000000006,21.37735,30.4313,21.4484
2020-09-07 03:00:00,-0.93164384,-0.879013085,0.052637605,8.079551,8.130542,0.0510989999999998,21.43945,30.4333,21.515
2020-09-07 04:00:00,-0.93169838,-0.87903216,0.052666965,8.0781245,8.129338,0.0512245000000009,21.4966,30.436,21.5668
2020-09-07 05:00:00,-0.9316647,-0.87898805,0.0526715800000001,8.078536,8.1298325,0.0512174999999999,21.5159,30.4394,21.5762
2020-09-07 06:00:00,-0.931659185,-0.87901115,0.05264566,8.078782,8.129782,0.050961,21.4982,30.4443,21.5452
2020-09-07 07:00:00,-0.93156948,-0.87895825,0.052611675,8.080624,8.131319,0.0507119999999999,21.462,30.4493,21.5034
2020-09-07 08:00:00,-0.9316118,-0.879007275,0.052601845,8.080198,8.1310955,0.0508519999999999,21.42775,30.4541,21.4709
2020-09-07 09:00:00,-0.93155622,-0.878977325,0.05257741,8.081478,8.1322445,0.0507515000000005,21.3897,30.4577,21.4312
2020-09-07 10:00:00,-0.931551155,-0.87899446,0.05254954,8.0819635,8.132771,0.0506894999999998,21.3431,30.4633,21.3834
2020-09-07 11:00:00,-0.93159735,-0.878985075,0.052612725,8.081006,8.132685,0.0516800000000002,21.36265,30.4678,21.4257
2020-09-07 12:00:00,-0.93160256,-0.879028285,0.052568905,8.0812245,8.1325795,0.0512649999999999,21.3265,30.4731,21.3677
2020-09-07 13:00:00,-0.93156516,-0.8789739,0.052597225,8.081861,8.1335685,0.0518130000000001,21.3269,30.4781,21.3816
2020-09-07 14:00:00,-0.931581405,-0.878973,0.05260274,8.0814185,8.1333525,0.0518334999999999,21.34605,30.4829,21.4048
2020-09-07 15:00:00,-0.931626255,-0.879005185,0.052619275,8.080474,8.1325325,0.0520334999999994,21.36665,30.4873,21.4261
2020-09-07 16:00:00,-0.931666635,-0.87902039,0.052647435,8.0794575,8.1317335,0.0523005000000003,21.4049,30.4915,21.4728
2020-09-07 17:00:00,-0.931677515,-0.879060025,0.052621065,8.0791285,8.130852,0.0517854999999994,21.42085,30.4958,21.4725
2020-09-07 18:00:00,-0.931662615,-0.87906196,0.05259752,8.079629,8.131322,0.0516430000000003,21.3931,30.5001,21.4381
2020-09-07 19:00:00,-0.93162089,-0.879022475,0.052593205,8.0805245,8.1324055,0.0517894999999999,21.37105,30.5049,21.4198
2020-09-07 20:00:00,-0.931661865,-0.879061215,0.052600355,8.0797655,8.131715,0.0519405000000006,21.37775,30.5103,21.4355
2020-09-07 21:00:00,-0.93162596,-0.87901383,0.052612575,8.0800085,8.1318915,0.0518929999999989,21.42185,30.5151,21.4924
2020-09-07 22:00:00,-0.931711045,-0.87906971,0.052641335,8.0778895,8.129762,0.0518815000000004,21.4986,30.5181,21.5786
2020-09-07 23:00:00,-0.93164771,-0.878991185,0.0526574300000001,8.0784445,8.1301905,0.0517579999999995,21.55965,30.5212,21.6316
2020-09-08 00:00:00,-0.93162864,-0.87896689,0.052662495,8.078604,8.1303355,0.0517489999999992,21.5793,30.5245,21.6391
2020-09-08 01:00:00,-0.931621635,-0.878968385,0.052659505,8.0787605,8.1304355,0.0517735000000004,21.57485,30.528,21.6319
2020-09-08 02:00:00,-0.93161478,-0.878928595,0.0526845500000001,8.0784835,8.130424,0.0519265000000004,21.62105,30.5315,21.6931
2020-09-08 03:00:00,-0.93162089,-0.878909075,0.05271226,8.0779765,8.1300765,0.0521095000000003,21.66815,30.5358,21.7379
2020-09-08 04:00:00,-0.931618655,-0.87888687,0.052728355,8.077855,8.1302345,0.0523170000000004,21.687,30.5406,21.7451
2020-09-08 05:00:00,-0.931530145,-0.87883457,0.05270034,8.079511,8.1314515,0.0520265000000002,21.66965,30.5451,21.7159
2020-09-08 06:00:00,-0.931481565,-0.878822055,0.052659515,8.080772,8.132508,0.0517424999999996,21.61985,30.5498,21.6561
2020-09-08 07:00:00,-0.93140378,-0.878787185,0.05260929,8.0826765,8.134242,0.0514399999999995,21.55235,30.5552,21.582
2020-09-08 08:00:00,-0.931347605,-0.878738605,0.052609145,8.0839775,8.1357545,0.0517794999999994,21.51345,30.56,21.5586
2020-09-08 09:00:00,-0.931347755,-0.87870031,0.052644465,8.083968,8.136461,0.0524420000000001,21.51435,30.5641,21.5682
2020-09-08 10:00:00,-0.9313479,-0.878717595,0.0526308999999999,8.0839585,8.1361985,0.0522550000000006,21.5163,30.5689,21.5699
2020-09-08 11:00:00,-0.931264155,-0.87863445,0.052629705,8.085479,8.137856,0.0523819999999997,21.5047,30.5734,21.5514
2020-09-08 12:00:00,-0.93123376,-0.87864026,0.052592755,8.0862945,8.1383555,0.0520550000000011,21.47055,30.578,21.5106
2020-09-08 13:00:00,-0.93122437,-0.87867438,0.052549095,8.0868835,8.138619,0.0517235000000005,21.4211,30.5826,21.4564
2020-09-08 14:00:00,-0.93118533,-0.87867766,0.052509755,8.088045,8.1395535,0.0515355000000008,21.36305,30.5883,21.3952
2020-09-08 15:00:00,-0.93115538,-0.87868809,0.05246848,8.089119,8.1404565,0.0513579999999996,21.29875,30.5931,21.3299
2020-09-08 16:00:00,-0.931078485,-0.8786267,0.052452085,8.090896,8.142424,0.0515290000000004,21.24495,30.5981,21.2812
2020-09-08 17:00:00,-0.93110397,-0.87863728,0.05245775,8.0907405,8.1428,0.0519045000000009,21.2126,30.6016,21.2569
2020-09-08 18:00:00,-0.93109637,-0.878628635,0.05246952,8.0909095,8.1430845,0.0522084999999999,21.20815,30.6067,21.2615
2020-09-08 19:00:00,-0.931107695,-0.878617015,0.05249247,8.0904585,8.1428505,0.0524249999999995,21.23815,30.6098,21.3054
2020-09-08 20:00:00,-0.93110859,-0.878598835,0.052509455,8.089777,8.1419865,0.0522045000000002,21.3155,30.6129,21.3991
2020-09-08 21:00:00,-0.931012325,-0.87854325,0.05246401,8.0913375,8.142856,0.0514325000000007,21.3249,30.6179,21.384
2020-09-08 22:00:00,-0.93102887,-0.878589,0.052438235,8.0910355,8.1421175,0.051053500000001,21.32735,30.6242,21.374
2020-09-08 23:00:00,-0.930971345,-0.878535055,0.0524424,8.0920325,8.1431235,0.0512014999999995,21.3256,30.6285,21.3806
2020-09-09 00:00:00,-0.93097239,-0.878523435,0.05243957,8.091982,8.1433215,0.0511799999999996,21.3302,30.6336,21.3864
2020-09-09 01:00:00,-0.930940655,-0.878518965,0.05242303,8.092562,8.143534,0.0509970000000006,21.32635,30.6389,21.3784
2020-09-09 02:00:00,-0.93090623,-0.87850183,0.05240709,8.0932865,8.144162,0.0509024999999994,21.30975,30.6433,21.3579
2020-09-09 03:00:00,-0.930881945,-0.878499745,0.05238041,8.0940015,8.14481,0.0507695000000004,21.2754,30.6489,21.3161
2020-09-09 04:00:00,-0.93085229,-0.87846234,0.052398,8.094536,8.145566,0.0511560000000006,21.2715,30.6537,21.3302
2020-09-09 05:00:00,-0.93091532,-0.878475605,0.0524376349999999,8.0931595,8.144844,0.0516455000000002,21.3062,30.6579,21.3737
2020-09-09 06:00:00,-0.93090355,-0.87847441,0.052428995,8.0931295,8.1444765,0.0513599999999999,21.33395,30.6622,21.3969
2020-09-09 07:00:00,-0.930857055,-0.878418975,0.052435245,8.093866,8.1453965,0.0514780000000004,21.3401,30.6665,21.3953
2020-09-09 08:00:00,-0.930834705,-0.878396775,0.052431965,8.0944105,8.1461335,0.0516234999999998,21.32115,30.6716,21.3665
2020-09-09 09:00:00,-0.930771075,-0.87837144,0.052394425,8.0958345,8.1472545,0.0513334999999993,21.2823,30.6769,21.3211
2020-09-09 10:00:00,-0.930721755,-0.878377105,0.05234614,8.097126,8.1480445,0.0509414999999995,21.2309,30.6821,21.2653
2020-09-09 11:00:00,-0.930669455,-0.878359815,0.05231515,8.0985425,8.149349,0.0509075000000001,21.17115,30.6868,21.2044
2020-09-09 12:00:00,-0.930607765,-0.87834283,0.05226702,8.1001665,8.1507395,0.0506159999999998,21.10585,30.6918,21.1362
2020-09-09 13:00:00,-0.930589135,-0.878345815,0.052238255,8.101123,8.1519135,0.0507,21.03195,30.6954,21.0616
2020-09-09 14:00:00,-0.93053221,-0.87832957,0.052203535,8.1027785,8.1534885,0.0507314999999995,20.95415,30.7005,20.9832
2020-09-09 15:00:00,-0.93046799,-0.87829351,0.05217433,8.104533,8.155351,0.0508324999999994,20.8785,30.7052,20.9084
2020-09-09 16:00:00,-0.93047872,-0.878324655,0.05215734,8.1049525,8.156002,0.0511010000000001,20.8088,30.7102,20.8414
2020-09-09 17:00:00,-0.930441465,-0.87830528,0.0521360300000001,8.1060915,8.1573065,0.0512105000000007,20.75115,30.7149,20.7874
2020-09-09 18:00:00,-0.93044519,-0.878321075,0.052117105,8.1064585,8.157872,0.0512945,20.70135,30.7196,20.7402
2020-09-09 19:00:00,-0.93039691,-0.878295745,0.05210206,8.1076685,8.159053,0.0514070000000002,20.65885,30.724,20.7012
2020-09-09 20:00:00,-0.930362785,-0.87828725,0.052081495,8.108552,8.1598105,0.0513645,20.623,30.7281,20.6675
2020-09-09 21:00:00,-0.93037113,-0.87831169,0.05206287,8.108667,8.1599055,0.0513045000000005,20.59345,30.732,20.6405
2020-09-09 22:00:00,-0.930337755,-0.878285015,0.05205036,8.1094095,8.1607345,0.0512844999999995,20.5743,30.7362,20.6246
2020-09-09 23:00:00,-0.93036383,-0.87832257,0.0520366449999999,8.109029,8.1602795,0.0511654999999998,20.56615,30.7408,20.6202
2020-09-10 00:00:00,-0.930315695,-0.878293955,0.0520283,8.109892,8.160889,0.051113,20.5626,30.7451,20.6169
2020-09-10 01:00:00,-0.930311375,-0.87829858,0.052007735,8.1100005,8.1609025,0.0508234999999999,20.55835,30.7478,20.6141
2020-09-10 02:00:00,-0.930282615,-0.878288595,0.051994175,8.1105795,8.161291,0.0507109999999997,20.5492,30.7523,20.601
2020-09-10 03:00:00,-0.93030124,-0.878320185,0.0519768900000001,8.1104105,8.161044,0.0505715000000011,20.53285,30.7553,20.584
2020-09-10 04:00:00,-0.930287385,-0.878345365,0.051947535,8.1108345,8.161013,0.0502789999999997,20.51065,30.7592,20.5598
2020-09-10 05:00:00,-0.930280235,-0.878356095,0.051918175,8.1111865,8.1613075,0.0500134999999995,20.48485,30.7636,20.5322
2020-09-10 06:00:00,-0.93022048,-0.87832167,0.0518933,8.1124725,8.1624125,0.0498590000000005,20.45465,30.7677,20.5009
2020-09-10 07:00:00,-0.93023523,-0.878357135,0.051876305,8.1125145,8.162401,0.0498675000000004,20.4203,30.7713,20.466
2020-09-10 08:00:00,-0.930201405,-0.87835103,0.051852315,8.113384,8.1630915,0.049748000000001,20.38725,30.7761,20.4313
2020-09-10 09:00:00,-0.93016922,-0.87834149,0.051826235,8.1142325,8.163854,0.0495874999999995,20.35285,30.7795,20.3979
2020-09-10 10:00:00,-0.9302026,-0.87839305,0.0518093999999999,8.113961,8.1635505,0.0495919999999996,20.3197,30.7837,20.3647
2020-09-10 11:00:00,-0.930162515,-0.87837651,0.05179301,8.1149205,8.1644025,0.0495940000000008,20.28735,30.7877,20.3332
2020-09-10 12:00:00,-0.930144335,-0.87836697,0.05177572,8.1155235,8.1651265,0.0495730000000005,20.2551,30.7912,20.3012
2020-09-10 13:00:00,-0.93016788,-0.878407055,0.05175978,8.115393,8.16498,0.0495654999999999,20.2241,30.7949,20.271
2020-09-10 14:00:00,-0.930160725,-0.878414505,0.05174175,8.115772,8.165383,0.0495419999999998,20.19375,30.7992,20.2412
2020-09-10 15:00:00,-0.93017816,-0.87844595,0.05173623,8.1157035,8.165277,0.0496585000000005,20.16895,30.8029,20.2169
2020-09-10 16:00:00,-0.93019351,-0.878462045,0.051731765,8.115631,8.16543,0.0497909999999999,20.14605,30.8064,20.1949
2020-09-10 17:00:00,-0.930263395,-0.87853148,0.05172908,8.1145855,8.164553,0.0499234999999993,20.12845,30.8103,20.1803
2020-09-10 18:00:00,-0.930242685,-0.87851047,0.051738025,8.115004,8.1650795,0.0501689999999995,20.121,30.8135,20.1776
2020-09-10 19:00:00,-0.93028679,-0.87854653,0.0517320700000001,8.1142015,8.164434,0.0500984999999998,20.1258,30.8176,20.1856
2020-09-10 20:00:00,-0.93029305,-0.8785513,0.0517432350000001,8.1139235,8.164066,0.0501835000000002,20.14605,30.8204,20.2122
2020-09-10 21:00:00,-0.930320465,-0.878590045,0.051732955,8.1131105,8.1628515,0.0497794999999996,20.1846,30.8243,20.2563
2020-09-10 22:00:00,-0.930373515,-0.87863683,0.05173683,8.1117305,8.161218,0.0494974999999993,20.23925,30.8272,20.3166
2020-09-10 23:00:00,-0.93040168,-0.878654565,0.0517565050000001,8.1106525,8.159879,0.0493894999999993,20.3068,30.8296,20.3883
2020-09-11 00:00:00,-0.930425225,-0.87865069,0.05176723,8.1096045,8.1588195,0.0490965000000001,20.3806,30.8329,20.4628
2020-09-11 01:00:00,-0.930503455,-0.87872892,0.05177945,8.107691,8.156506,0.0489010000000007,20.4449,30.8363,20.522
2020-09-11 02:00:00,-0.93052536,-0.87872236,0.051798375,8.1069215,8.155937,0.0489480000000002,20.4908,30.8397,20.5607
2020-09-11 03:00:00,-0.9305033,-0.87872713,0.05178258,8.107143,8.155618,0.0485840000000008,20.5096,30.8434,20.5694
2020-09-11 04:00:00,-0.930477675,-0.87869718,0.051779895,8.107717,8.156452,0.0487130000000002,20.493,30.8474,20.5393
2020-09-11 05:00:00,-0.930469625,-0.878742925,0.05172998,8.108258,8.156442,0.0482445,20.4465,30.8518,20.4836
2020-09-11 06:00:00,-0.930442805,-0.87875947,0.0516896,8.109319,8.1573015,0.048089,20.37835,30.8558,20.4095
2020-09-11 07:00:00,-0.93039944,-0.87873071,0.051660985,8.1107765,8.159162,0.0482539999999991,20.296,30.8613,20.3213
2020-09-11 08:00:00,-0.930402275,-0.87879568,0.05161479,8.1115315,8.159558,0.0481629999999988,20.20425,30.8654,20.2283
2020-09-11 09:00:00,-0.930405105,-0.878834425,0.051563385,8.1123005,8.160423,0.0480095,20.11065,30.87,20.1332
2020-09-11 10:00:00,-0.93033969,-0.878808495,0.051528805,8.114292,8.1625045,0.0481759999999998,20.01205,30.8748,20.0334
2020-09-11 11:00:00,-0.930318975,-0.8788307,0.05148023,8.115514,8.1637445,0.0480969999999994,19.9122,30.8789,19.9341
2020-09-11 12:00:00,-0.93031883,-0.878868545,0.05145013,8.116408,8.164767,0.0483715,19.8113,30.8847,19.8323
2020-09-11 13:00:00,-0.930340135,-0.87892934,0.051412135,8.1169325,8.1654,0.0484914999999999,19.7096,30.8887,19.7302
2020-09-11 14:00:00,-0.930313015,-0.878943645,0.05137369,8.1182935,8.166854,0.0486180000000003,19.60715,30.8937,19.6258
2020-09-11 15:00:00,-0.930310035,-0.878957355,0.051348355,8.1191785,8.168132,0.0488844999999998,19.51335,30.8969,19.5411
2020-09-11 16:00:00,-0.930356975,-0.879011,0.0513447850000001,8.1189345,8.168272,0.0493204999999994,19.4488,30.9004,19.4877
2020-09-11 17:00:00,-0.930354445,-0.879010105,0.051346725,8.119279,8.1688675,0.0496385000000004,19.41485,30.9036,19.4633
2020-09-11 18:00:00,-0.93040615,-0.879049595,0.05136877,8.118406,8.168307,0.0500835000000004,19.41215,30.9073,19.4732
2020-09-11 19:00:00,-0.9304513,-0.879046615,0.051398275,8.117261,8.1677015,0.0503294999999992,19.4541,30.9095,19.5321
2020-09-11 20:00:00,-0.93048855,-0.87907746,0.051410795,8.1158015,8.1657315,0.0499264999999998,19.5478,30.912,19.643
2020-09-11 21:00:00,-0.93052223,-0.879087145,0.05144015,8.114024,8.1633975,0.0494690000000002,19.68375,30.912,19.7961
2020-09-11 22:00:00,-0.93058869,-0.879104725,0.05148366,8.1113465,8.1603335,0.0489885000000001,19.8589,30.9122,19.9885
2020-09-11 23:00:00,-0.930572145,-0.879095195,0.051474875,8.1104115,8.1583855,0.0479459999999996,19.99805,30.9188,20.0959
2020-09-12 00:00:00,-0.930684055,-0.87912231,0.05155549,8.1072215,8.155587,0.0482730000000009,20.14395,30.9169,20.2563
2020-09-12 01:00:00,-0.930687035,-0.879114565,0.051573365,8.106387,8.154378,0.0479924999999994,20.23335,30.9205,20.3318
2020-09-12 02:00:00,-0.930778675,-0.879153455,0.051624925,8.1036515,8.151567,0.0479139999999996,20.3669,30.9196,20.4804
2020-09-12 03:00:00,-0.93078315,-0.879109795,0.0516757350000001,8.1024715,8.150408,0.0479719999999997,20.4934,30.9254,20.5958
2020-09-12 04:00:00,-0.930847375,-0.87912663,0.05172342,8.1005575,8.1486865,0.0481845000000005,20.58725,30.93,20.6747
2020-09-12 05:00:00,-0.930872255,-0.8791387,0.0517331,8.099617,8.1476045,0.0479759999999994,20.6461,30.9335,20.7193
2020-09-12 06:00:00,-0.930860485,-0.87912142,0.051728785,8.0996455,8.147614,0.047803,20.6666,30.9368,20.7244
2020-09-12 07:00:00,-0.93083709,-0.879098615,0.0517390600000001,8.1001905,8.1483295,0.0481569999999998,20.6498,30.9407,20.6964
2020-09-12 08:00:00,-0.930844835,-0.87912991,0.05171373,8.1004345,8.1485465,0.0480879999999999,20.6059,30.9452,20.6425
2020-09-12 09:00:00,-0.930826805,-0.8791612,0.05166858,8.101336,8.149126,0.0478494999999999,20.53815,30.9491,20.5676
2020-09-12 10:00:00,-0.930782105,-0.879148535,0.0516334199999999,8.102841,8.150755,0.0479075,20.453,30.954,20.4758
2020-09-12 11:00:00,-0.93075603,-0.8791615,0.051595425,8.104155,8.152164,0.0480234999999993,20.35345,30.9582,20.3727
2020-09-12 12:00:00,-0.930735315,-0.879184445,0.051551165,8.105467,8.1535635,0.0481034999999999,20.24365,30.9629,20.2602
2020-09-12 13:00:00,-0.93069508,-0.879181025,0.051514055,8.10717,8.1555115,0.0483444999999998,20.1278,30.9671,20.1443
2020-09-12 14:00:00,-0.930706255,-0.87922796,0.05147651,8.1080045,8.1566675,0.0486184999999999,20.0095,30.9734,20.0233
2020-09-12 15:00:00,-0.93066349,-0.879223785,0.051446555,8.1097575,8.158605,0.0489740000000003,19.8934,30.9772,19.9087
2020-09-12 16:00:00,-0.93064859,-0.879224685,0.05142525,8.1108805,8.1601955,0.0493484999999998,19.7959,30.9806,19.8215
2020-09-12 17:00:00,-0.930684355,-0.87926074,0.0514222699999999,8.1108145,8.160642,0.0498084999999993,19.73125,30.9851,19.7688
2020-09-12 18:00:00,-0.930697315,-0.87925881,0.05143627,8.110787,8.161057,0.0502415000000003,19.7108,30.9884,19.7629
2020-09-12 19:00:00,-0.93075424,-0.879276245,0.05148381,8.1095715,8.1603745,0.0509089999999999,19.73635,30.9912,19.8056
2020-09-12 20:00:00,-0.93077063,-0.879284285,0.05148813,8.1086205,8.1590915,0.0504949999999997,19.81295,30.9943,19.9002
2020-09-12 21:00:00,-0.930823675,-0.879290695,0.051532385,8.106594,8.156886,0.0502929999999999,19.9411,30.9902,20.0549
2020-09-12 22:00:00,-0.93091428,-0.879342255,0.05156994,8.103646,8.1535635,0.0498819999999993,20.1004,30.9959,20.2165
2020-09-12 23:00:00,-0.930902655,-0.879313195,0.0515902049999999,8.103019,8.1525565,0.049563,20.19555,30.9963,20.2996
2020-09-13 00:00:00,-0.9309566,-0.8793953,0.0515604000000001,8.101387,8.149997,0.048584,20.27535,31.003,20.3552
2020-09-13 01:00:00,-0.930958235,-0.879355665,0.05160287,8.1009985,8.1500665,0.0490710000000005,20.3174,31.0071,20.3881
2020-09-13 02:00:00,-0.931001595,-0.879348365,0.051650405,8.0994455,8.1487275,0.0492330000000001,20.4111,31.0087,20.5063
2020-09-13 03:00:00,-0.93108147,-0.879386065,0.05169898,8.097118,8.1463825,0.0493274999999995,20.5204,31.0113,20.6151
2020-09-13 04:00:00,-0.93110829,-0.879382635,0.051725505,8.0959245,8.1451685,0.0492339999999993,20.605,31.0151,20.6881
2020-09-13 05:00:00,-0.93113571,-0.87939858,0.05173385,8.095024,8.144135,0.049061,20.6552,31.0181,20.7255
2020-09-13 06:00:00,-0.931086835,-0.87933629,0.05174771,8.095709,8.1449805,0.04922,20.67255,31.022,20.7308
2020-09-13 07:00:00,-0.93109056,-0.87935924,0.05174488,8.095804,8.1449245,0.0493535000000005,20.65485,31.0259,20.7
2020-09-13 08:00:00,-0.93104317,-0.87934434,0.051699875,8.0970345,8.146008,0.0489759999999997,20.6053,31.0292,20.6404
2020-09-13 09:00:00,-0.931011135,-0.87935164,0.051655475,8.098242,8.147138,0.0488185000000003,20.5298,31.0342,20.5569
2020-09-13 10:00:00,-0.930998765,-0.87939172,0.0516064449999999,8.0992765,8.1480085,0.0487280000000005,20.4355,31.04,20.4558
2020-09-13 11:00:00,-0.93097433,-0.87940752,0.051569045,8.1006345,8.149502,0.0489094999999997,20.3276,31.0444,20.3445
2020-09-13 12:00:00,-0.930932755,-0.87941348,0.05151823,8.1023945,8.151362,0.0489495,20.2077,31.0491,20.2215
2020-09-13 13:00:00,-0.93084558,-0.8793655,0.05147725,8.1049655,8.1542155,0.0491975000000009,20.0836,31.0547,20.0958
2020-09-13 14:00:00,-0.930782255,-0.87935298,0.05142987,8.107172,8.156495,0.0493435,19.9561,31.059,19.9685
2020-09-13 15:00:00,-0.930774205,-0.87938293,0.051387105,8.10842,8.158084,0.0495950000000001,19.82925,31.0658,19.8409
2020-09-13 16:00:00,-0.930736955,-0.87936192,0.0513719050000001,8.110022,8.16025,0.0501594999999995,19.7195,31.0699,19.7389
