Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-76.4,,,,,,21.1,,,,,,,
,100,0.66,,,,233.9,,0.02,,,,22,,,,0.7,,
,103,0.68,,,,234.5,,0.02,,,,22,,,,0.6,,
,106,0.7,,,,235.2,,0.02,,,,22,,,,0.7,,
,109,0.72,,,,235.9,,0.02,,,,22,,,,0.7,,
,112,0.74,,,,236.5,,0.02,,,,22,,,,0.6,,
,115,0.76,,,,237.1,,0.02,,,,22,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-74.4,,,,,,21.6,,,,,,,
,2,,,,-74.4,,,,,,21.6,,,,0,,,
,3,,,,-74.5,,,,,,21.6,,,,-0.1,,,
,4,,,,-74.5,,,,,,21.6,,,,0,,,
,5,,,,-74.5,,,,,,21.6,,,,0,,,
,6,,,,-74.5,,,,,,21.6,,,,0,,,
,7,,,,-74.5,,,,,,21.6,,,,0,,,
,8,,,,-74.5,,,,,,21.6,,,,0,,,
,9,,,,-74.5,,,,,,21.6,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-74.7,,,,,,21.6,,,,,,
,1,0.001,,,,-74.7,,,0.001,,,21.6,,0,,,,
,2,0.005,,,,-74.8,,,0.004,,,21.6,,-0.1,,,,
,3,0.011,,,,-74.6,,,0.006,,,21.6,,0.2,,,,
,4,0.02,,,,-73.9,,,0.009,,,21.6,,0.7,,,,
,5,0.034,,,,-72.3,,,0.014,,,21.6,,1.6,,,,
,6,0.055,,,,-69.5,,,0.021,,,21.6,,2.8,,,,
,7,0.08,,,,-65.1,,,0.025,,,21.6,,4.4,,,,
,8,0.114,,,,-58.4,,,0.034,,,21.6,,6.7,,,,
,9,0.1565,,,,-49,,,0.0425,,,21.6,,9.4,,,,
,10,0.208,,,,-38.6,,,0.0515,,,21.6,,10.4,,,,
,11,0.2705,,,,-27.4,,,0.0625,,,21.6,,11.2,,,,
,12,0.3445,,,,-14.6,,,0.074,,,21.6,,12.8,,,,
,13,0.421,,,,-0.6,,,0.0765,,,21.6,,14,,,,
,14,0.5195,,,,18,,,0.0985,,,21.6,,18.6,,,,
,15,0.631,,,,42.3,,,0.1115,,,21.6,,24.3,,,,
,16,0.7545,,,,70.8,,,0.1235,,,21.6,,28.5,,,,
,17,0.847,,,,106.1,,,0.0925,,,21.6,,35.3,,,,
,18,0.847,,,,118.7,,,0,,,21.6,,12.6,,,,
,19,0.849,,,,119.9,,,0.002,,,21.6,,1.2,,,,
,20,0.8525,,,,121.3,,,0.0035,,,21.6,,1.4,,,,
,21,0.858,,,,123.6,,,0.0055,,,21.6,,2.3,,,,
,22,0.8665,,,,127.3,,,0.0085,,,21.6,,3.7,,,,
,23,0.877,,,,132.9,,,0.0105,,,21.6,,5.6,,,,
,24,0.8885,,,,139.2,,,0.0115,,,21.6,,6.3,,,,
,25,0.897,,,,143.7,,,0.0085,,,21.6,,4.5,,,,
,26,0.906,,,,148.7,,,0.009,,,21.6,,5,,,,
,27,0.9125,,,,153.1,,,0.0065,,,21.6,,4.4,,,,
,28,0.9175,,,,156.5,,,0.005,,,21.6,,3.4,,,,
,29,0.9225,,,,158.6,,,0.005,,,21.6,,2.1,,,,
,30,0.928,,,,161,,,0.0055,,,21.6,,2.4,,,,
,31,0.934,,,,162.9,,,0.006,,,21.6,,1.9,,,,
,32,0.941,,,,165.5,,,0.007,,,21.6,,2.6,,,,
,33,0.947,,,,167.8,,,0.006,,,21.6,,2.3,,,,
,34,0.9515,,,,169.7,,,0.0045,,,21.6,,1.9,,,,
,35,0.955,,,,171,,,0.0035,,,21.6,,1.3,,,,
,36,0.9585,,,,171.9,,,0.0035,,,21.6,,0.9,,,,
,37,0.963,,,,172.8,,,0.0045,,,21.6,,0.9,,,,
,38,0.969,,,,174.2,,,0.006,,,21.6,,1.4,,,,
,39,0.974,,,,175.5,,,0.005,,,21.6,,1.3,,,,
,40,0.977,,,,176.5,,,0.003,,,21.6,,1,,,,
,41,0.9795,,,,177.1,,,0.0025,,,21.6,,0.6,,,,
,42,0.983,,,,177.6,,,0.0035,,,21.6,,0.5,,,,
,43,0.987,,,,178.3,,,0.004,,,21.6,,0.7,,,,
,44,0.992,,,,179.3,,,0.005,,,21.6,,1,,,,
,45,0.9935,,,,180.2,,,0.0015,,,21.6,,0.9,,,,
,46,0.996,,,,180.5,,,0.0025,,,21.6,,0.3,,,,
,47,0.999,,,,181,,,0.003,,,21.6,,0.5,,,,
,48,1.0005,,,,181.5,,,0.0015,,,21.6,,0.5,,,,
,49,1.0025,,,,181.7,,,0.002,,,21.6,,0.2,,,,
,50,1.005,,,,182.1,,,0.0025,,,21.6,,0.4,,,,
,51,1.0065,,,,182.4,,,0.0015,,,21.6,,0.3,,,,
,52,1.007,,,,182.8,,,0.0005,,,21.6,,0.4,,,,
,53,1.009,,,,182.9,,,0.002,,,21.6,,0.1,,,,
,54,1.01,,,,183.1,,,0.001,,,21.6,,0.2,,,,
,55,1.0105,,,,183.2,,,0.0005,,,21.6,,0.1,,,,
,56,1.0135,,,,183.4,,,0.003,,,21.6,,0.2,,,,
,57,1.015,,,,183.8,,,0.0015,,,21.6,,0.4,,,,
,58,1.015,,,,183.9,,,0,,,21.6,,0.1,,,,
,,1.01575,,,,184,,,,,,,,,,,,EP
,59,1.0165,,,,184.1,,,0.0015,,,21.6,,0.2,,,,
,60,1.017,,,,184.2,,,0.0005,,,21.6,,0.1,,,,
,61,1.017,,,,184.1,,,0,,,21.6,,-0.1,,,,
,62,1.017,,,,184.2,,,0,,,21.6,,0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 4/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,147.5,,,,,,21.8,,,,,,
,3,0.02,,,,156.5,,0.02,,,,21.8,,,,9,,
,6,0.04,,,,166,,0.02,,,,21.8,,,,9.5,,
,9,0.06,,,,173.4,,0.02,,,,21.8,,,,7.4,,
,12,0.08,,,,179.4,,0.02,,,,21.8,,,,6,,
,15,0.1,,,,184.1,,0.02,,,,21.8,,,,4.7,,
,18,0.12,,,,188.2,,0.02,,,,21.8,,,,4.1,,
,21,0.14,,,,191.6,,0.02,,,,21.8,,,,3.4,,
,24,0.16,,,,194.5,,0.02,,,,21.8,,,,2.9,,
,27,0.18,,,,196.9,,0.02,,,,21.8,,,,2.4,,
,30,0.2,,,,199.4,,0.02,,,,21.8,,,,2.5,,
,33,0.22,,,,201.6,,0.02,,,,21.8,,,,2.2,,
,36,0.24,,,,203.7,,0.02,,,,21.8,,,,2.1,,
,39,0.26,,,,205.6,,0.02,,,,21.8,,,,1.9,,
,42,0.28,,,,207.4,,0.02,,,,21.8,,,,1.8,,
,45,0.3,,,,209.1,,0.02,,,,21.8,,,,1.7,,
,48,0.32,,,,210.6,,0.02,,,,21.8,,,,1.5,,
,51,0.34,,,,212.1,,0.02,,,,21.8,,,,1.5,,
,54,0.36,,,,213.4,,0.02,,,,21.8,,,,1.3,,
,57,0.38,,,,214.6,,0.02,,,,21.8,,,,1.2,,
,60,0.4,,,,215.7,,0.02,,,,21.8,,,,1.1,,
,64,0.42,,,,216.8,,0.02,,,,21.8,,,,1.1,,
,66,0.44,,,,218,,0.02,,,,21.8,,,,1.2,,
,70,0.46,,,,219,,0.02,,,,21.8,,,,1,,
,73,0.48,,,,220,,0.02,,,,21.8,,,,1,,
,76,0.5,,,,221,,0.02,,,,21.8,,,,1,,
,78,0.52,,,,222,,0.02,,,,21.8,,,,1,,
,82,0.54,,,,223,,0.02,,,,21.8,,,,1,,
,84,0.56,,,,223.8,,0.02,,,,21.8,,,,0.8,,
,88,0.58,,,,224.6,,0.02,,,,21.8,,,,0.8,,
,91,0.6,,,,225.3,,0.02,,,,21.8,,,,0.7,,
,94,0.62,,,,226.1,,0.02,,,,21.8,,,,0.8,,
,97,0.64,,,,226.9,,0.02,,,,21.8,,,,0.8,,
,100,0.66,,,,227.7,,0.02,,,,21.8,,,,0.8,,
,103,0.68,,,,228.4,,0.02,,,,21.8,,,,0.7,,
,106,0.7,,,,229.1,,0.02,,,,21.8,,,,0.7,,
,109,0.72,,,,229.8,,0.02,,,,21.8,,,,0.7,,
,112,0.74,,,,230.5,,0.02,,,,21.8,,,,0.7,,
,115,0.76,,,,231.1,,0.02,,,,21.8,,,,0.6,,
,118,0.78,,,,231.7,,0.02,,,,21.8,,,,0.6,,
,121,0.8,,,,232.2,,0.02,,,,21.8,,,,0.5,,
,124,0.82,,,,232.8,,0.02,,,,21.8,,,,0.6,,
,127,0.84,,,,233.4,,0.02,,,,21.8,,,,0.6,,
,130,0.86,,,,234,,0.02,,,,21.8,,,,0.6,,
,133,0.88,,,,234.6,,0.02,,,,21.8,,,,0.6,,
,136,0.9,,,,235.2,,0.02,,,,21.8,,,,0.6,,
,139,0.92,,,,235.7,,0.02,,,,21.8,,,,0.5,,
,142,0.94,,,,236.2,,0.02,,,,21.8,,,,0.5,,
,145,0.96,,,,236.7,,0.02,,,,21.8,,,,0.5,,
,148,0.98,,,,237.1,,0.02,,,,21.8,,,,0.4,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-70.5,,,,,,21.4,,,,,,,
,2,,,,-70.6,,,,,,21.4,,,,-0.1,,,
,3,,,,-70.6,,,,,,21.4,,,,0,,,
,4,,,,-70.6,,,,,,21.4,,,,0,,,
,5,,,,-70.6,,,,,,21.4,,,,0,,,
,6,,,,-70.6,,,,,,21.4,,,,0,,,
,7,,,,-70.6,,,,,,21.4,,,,0,,,
,8,,,,-70.6,,,,,,21.4,,,,0,,,
,9,,,,-70.6,,,,,,21.4,,,,0,,,
,10,,,,-70.6,,,,,,21.4,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-70.6,,,,,,21.4,,,,,,
,1,0.001,,,,-70.6,,,0.001,,,21.4,,0,,,,
,2,0.005,,,,-70.7,,,0.004,,,21.4,,-0.1,,,,
,3,0.011,,,,-70.5,,,0.006,,,21.4,,0.2,,,,
,4,0.0195,,,,-69.9,,,0.0085,,,21.4,,0.6,,,,
,5,0.0335,,,,-68.7,,,0.014,,,21.4,,1.2,,,,
,6,0.054,,,,-67,,,0.0205,,,21.4,,1.7,,,,
,7,0.078,,,,-63.9,,,0.024,,,21.4,,3.1,,,,
,8,0.112,,,,-59,,,0.034,,,21.4,,4.9,,,,
,9,0.153,,,,-52.5,,,0.041,,,21.4,,6.5,,,,
,10,0.2045,,,,-43.6,,,0.0515,,,21.4,,8.9,,,,
,11,0.2665,,,,-31.2,,,0.062,,,21.4,,12.4,,,,
,12,0.341,,,,-19.1,,,0.0745,,,21.4,,12.1,,,,
,13,0.418,,,,-5.4,,,0.077,,,21.4,,13.7,,,,
,14,0.517,,,,4,,,0.099,,,21.4,,9.4,,,,
,15,0.6285,,,,18.2,,,0.1115,,,21.4,,14.2,,,,
,16,0.7535,,,,37.6,,,0.125,,,21.4,,19.4,,,,
,17,0.8905,,,,60.3,,,0.137,,,21.4,,22.7,,,,
,18,1.039,,,,83,,,0.1485,,,21.4,,22.7,,,,
,19,1.0845,,,,111.1,,,0.0455,,,21.4,,28.1,,,,
,20,1.0855,,,,113.2,,,0.001,,,21.5,,2.1,,,,
,21,1.0885,,,,113.3,,,0.003,,,21.5,,0.1,,,,
,22,1.093,,,,114.9,,,0.0045,,,21.4,,1.6,,,,
,23,1.1,,,,118.4,,,0.007,,,21.4,,3.5,,,,
,24,1.1095,,,,121.4,,,0.0095,,,21.4,,3,,,,
,25,1.1205,,,,126.1,,,0.011,,,21.5,,4.7,,,,
,26,1.135,,,,132,,,0.0145,,,21.4,,5.9,,,,
,27,1.1495,,,,138.3,,,0.0145,,,21.5,,6.3,,,,
,28,1.161,,,,145.3,,,0.0115,,,21.5,,7,,,,
,29,1.1665,,,,149.1,,,0.0055,,,21.4,,3.8,,,,
,30,1.1705,,,,151.1,,,0.004,,,21.5,,2,,,,
,31,1.176,,,,153,,,0.0055,,,21.5,,1.9,,,,
,32,1.184,,,,155.8,,,0.008,,,21.5,,2.8,,,,
,33,1.1935,,,,159.3,,,0.0095,,,21.4,,3.5,,,,
,34,1.2005,,,,162.9,,,0.007,,,21.5,,3.6,,,,
,35,1.2045,,,,165.3,,,0.004,,,21.5,,2.4,,,,
,36,1.207,,,,166.7,,,0.0025,,,21.5,,1.4,,,,
,37,1.2105,,,,168.1,,,0.0035,,,21.5,,1.4,,,,
,38,1.215,,,,169.4,,,0.0045,,,21.5,,1.3,,,,
,39,1.22,,,,170.9,,,0.005,,,21.5,,1.5,,,,
,40,1.2255,,,,172.5,,,0.0055,,,21.5,,1.6,,,,
,41,1.2295,,,,174.3,,,0.004,,,21.5,,1.8,,,,
,42,1.2315,,,,175.1,,,0.002,,,21.5,,0.8,,,,
,43,1.234,,,,176.1,,,0.0025,,,21.4,,1,,,,
,44,1.2375,,,,177,,,0.0035,,,21.5,,0.9,,,,
,45,1.2405,,,,177.8,,,0.003,,,21.5,,0.8,,,,
,46,1.243,,,,178.7,,,0.0025,,,21.5,,0.9,,,,
,47,1.2455,,,,179.4,,,0.0025,,,21.5,,0.7,,,,
,48,1.248,,,,180,,,0.0025,,,21.5,,0.6,,,,
,49,1.25,,,,180.6,,,0.002,,,21.5,,0.6,,,,
,50,1.2525,,,,181.2,,,0.0025,,,21.5,,0.6,,,,
,51,1.254,,,,181.7,,,0.0015,,,21.5,,0.5,,,,
,52,1.255,,,,182.2,,,0.001,,,21.5,,0.5,,,,
,53,1.256,,,,182.5,,,0.001,,,21.5,,0.3,,,,
,54,1.2575,,,,182.7,,,0.0015,,,21.5,,0.2,,,,
,55,1.258,,,,183.1,,,0.0005,,,21.5,,0.4,,,,
,56,1.2585,,,,183.3,,,0.0005,,,21.5,,0.2,,,,
,57,1.261,,,,183.4,,,0.0025,,,21.5,,0.1,,,,
,58,1.262,,,,183.9,,,0.001,,,21.5,,0.5,,,,
,,1.26225,,,,184,,,,,,,,,,,,EP
,59,1.2625,,,,184.1,,,0.0005,,,21.5,,0.2,,,,
,60,1.2625,,,,184.2,,,0,,,21.5,,0.1,,,,
,61,1.2625,,,,184.3,,,0,,,21.5,,0.1,,,,
,62,1.2625,,,,184.3,,,0,,,21.5,,0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 5/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.3,,,,,,21.6,,,,,,
,3,0.02,,,,187.6,,0.02,,,,21.6,,,,3.3,,
,6,0.04,,,,191.3,,0.02,,,,21.6,,,,3.7,,
,9,0.06,,,,194.5,,0.02,,,,21.6,,,,3.2,,
,12,0.08,,,,197.5,,0.02,,,,21.6,,,,3,,
,15,0.1,,,,200.1,,0.02,,,,21.6,,,,2.6,,
,18,0.12,,,,202.6,,0.02,,,,21.6,,,,2.5,,
,21,0.14,,,,204.7,,0.02,,,,21.6,,,,2.1,,
,24,0.16,,,,206.6,,0.02,,,,21.6,,,,1.9,,
,27,0.18,,,,208.4,,0.02,,,,21.6,,,,1.8,,
,30,0.2,,,,210,,0.02,,,,21.6,,,,1.6,,
,33,0.22,,,,211.7,,0.02,,,,21.6,,,,1.7,,
,36,0.24,,,,213.2,,0.02,,,,21.6,,,,1.5,,
,39,0.26,,,,214.6,,0.02,,,,21.6,,,,1.4,,
,42,0.28,,,,216,,0.02,,,,21.6,,,,1.4,,
,45,0.3,,,,217.4,,0.02,,,,21.6,,,,1.4,,
,48,0.32,,,,218.6,,0.02,,,,21.6,,,,1.2,,
,51,0.34,,,,219.8,,0.02,,,,21.6,,,,1.2,,
,54,0.36,,,,220.8,,0.02,,,,21.6,,,,1,,
,57,0.38,,,,221.8,,0.02,,,,21.6,,,,1,,
,60,0.4,,,,222.8,,0.02,,,,21.6,,,,1,,
,64,0.42,,,,223.9,,0.02,,,,21.6,,,,1.1,,
,66,0.44,,,,224.8,,0.02,,,,21.6,,,,0.9,,
,70,0.46,,,,225.7,,0.02,,,,21.6,,,,0.9,,
,73,0.48,,,,226.6,,0.02,,,,21.6,,,,0.9,,
,76,0.5,,,,227.5,,0.02,,,,21.6,,,,0.9,,
,78,0.52,,,,228.4,,0.02,,,,21.6,,,,0.9,,
,82,0.54,,,,229.2,,0.02,,,,21.6,,,,0.8,,
,84,0.56,,,,229.9,,0.02,,,,21.6,,,,0.7,,
,88,0.58,,,,230.7,,0.02,,,,21.6,,,,0.8,,
,91,0.6,,,,231.3,,0.02,,,,21.6,,,,0.6,,
,94,0.62,,,,232.1,,0.02,,,,21.6,,,,0.8,,
,97,0.64,,,,232.8,,0.02,,,,21.6,,,,0.7,,
,100,0.66,,,,233.4,,0.02,,,,21.6,,,,0.6,,
,103,0.68,,,,234.1,,0.02,,,,21.6,,,,0.7,,
,106,0.7,,,,234.8,,0.02,,,,21.6,,,,0.7,,
,109,0.72,,,,235.4,,0.02,,,,21.6,,,,0.6,,
,112,0.74,,,,236.1,,0.02,,,,21.6,,,,0.7,,
,115,0.76,,,,236.6,,0.02,,,,21.6,,,,0.5,,
,118,0.78,,,,237.2,,0.02,,,,21.6,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-71.1,,,,,,21.3,,,,,,,
,2,,,,-71.1,,,,,,21.3,,,,0,,,
,3,,,,-71.1,,,,,,21.3,,,,0,,,
,4,,,,-71.1,,,,,,21.3,,,,0,,,
,5,,,,-71.1,,,,,,21.3,,,,0,,,
,6,,,,-71.1,,,,,,21.3,,,,0,,,
,7,,,,-71.1,,,,,,21.3,,,,0,,,
,8,,,,-71.1,,,,,,21.3,,,,0,,,
,9,,,,-71.1,,,,,,21.3,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-71.2,,,,,,21.3,,,,,,
,1,0.001,,,,-71.2,,,0.001,,,21.3,,0,,,,
,2,0.005,,,,-71.1,,,0.004,,,21.3,,0.1,,,,
,3,0.011,,,,-71,,,0.006,,,21.3,,0.1,,,,
,4,0.0195,,,,-70.5,,,0.0085,,,21.3,,0.5,,,,
,5,0.0335,,,,-69.3,,,0.014,,,21.3,,1.2,,,,
,6,0.054,,,,-67.4,,,0.0205,,,21.3,,1.9,,,,
,7,0.078,,,,-64.7,,,0.024,,,21.3,,2.7,,,,
,8,0.112,,,,-60.1,,,0.034,,,21.3,,4.6,,,,
,9,0.153,,,,-53.1,,,0.041,,,21.3,,7,,,,
,10,0.2045,,,,-44.2,,,0.0515,,,21.3,,8.9,,,,
,11,0.2665,,,,-32.5,,,0.062,,,21.3,,11.7,,,,
,12,0.341,,,,-19,,,0.0745,,,21.3,,13.5,,,,
,13,0.4175,,,,-6.8,,,0.0765,,,21.3,,12.2,,,,
,14,0.516,,,,6.4,,,0.0985,,,21.3,,13.2,,,,
,15,0.6275,,,,21.5,,,0.1115,,,21.3,,15.1,,,,
,16,0.753,,,,40.3,,,0.1255,,,21.3,,18.8,,,,
,17,0.89,,,,63.9,,,0.137,,,21.3,,23.6,,,,
,18,1.0315,,,,98,,,0.1415,,,21.3,,34.1,,,,
,19,1.038,,,,115.8,,,0.0065,,,21.3,,17.8,,,,
,20,1.0395,,,,113.4,,,0.0015,,,21.3,,-2.4,,,,
,21,1.0435,,,,113.3,,,0.004,,,21.3,,-0.1,,,,
,22,1.0495,,,,114.9,,,0.006,,,21.3,,1.6,,,,
,23,1.0585,,,,118.2,,,0.009,,,21.3,,3.3,,,,
,24,1.071,,,,121.9,,,0.0125,,,21.3,,3.7,,,,
,25,1.084,,,,127.4,,,0.013,,,21.3,,5.5,,,,
,26,1.0995,,,,133.3,,,0.0155,,,21.3,,5.9,,,,
,27,1.115,,,,140.5,,,0.0155,,,21.3,,7.2,,,,
,28,1.1235,,,,147.4,,,0.0085,,,21.3,,6.9,,,,
,29,1.126,,,,150.4,,,0.0025,,,21.3,,3,,,,
,30,1.129,,,,152.2,,,0.003,,,21.3,,1.8,,,,
,31,1.133,,,,153.8,,,0.004,,,21.3,,1.6,,,,
,32,1.139,,,,155.9,,,0.006,,,21.3,,2.1,,,,
,33,1.147,,,,159,,,0.008,,,21.3,,3.1,,,,
,34,1.1545,,,,162.1,,,0.0075,,,21.3,,3.1,,,,
,35,1.16,,,,164.8,,,0.0055,,,21.3,,2.7,,,,
,36,1.164,,,,166.9,,,0.004,,,21.3,,2.1,,,,
,37,1.167,,,,168.1,,,0.003,,,21.3,,1.2,,,,
,38,1.172,,,,169.4,,,0.005,,,21.3,,1.3,,,,
,39,1.1775,,,,170.9,,,0.0055,,,21.3,,1.5,,,,
,40,1.1835,,,,172.5,,,0.006,,,21.3,,1.6,,,,
,41,1.1885,,,,174.1,,,0.005,,,21.3,,1.6,,,,
,42,1.191,,,,175.3,,,0.0025,,,21.3,,1.2,,,,
,43,1.193,,,,176,,,0.002,,,21.3,,0.7,,,,
,44,1.1965,,,,176.9,,,0.0035,,,21.3,,0.9,,,,
,45,1.1995,,,,177.6,,,0.003,,,21.3,,0.7,,,,
,46,1.203,,,,178.5,,,0.0035,,,21.3,,0.9,,,,
,47,1.2055,,,,179.4,,,0.0025,,,21.3,,0.9,,,,
,48,1.208,,,,180,,,0.0025,,,21.3,,0.6,,,,
,49,1.21,,,,180.5,,,0.002,,,21.3,,0.5,,,,
,50,1.2125,,,,181.2,,,0.0025,,,21.3,,0.7,,,,
,51,1.2135,,,,181.6,,,0.001,,,21.3,,0.4,,,,
,52,1.2145,,,,182,,,0.001,,,21.3,,0.4,,,,
,53,1.217,,,,182.4,,,0.0025,,,21.3,,0.4,,,,
,54,1.2175,,,,182.8,,,0.0005,,,21.3,,0.4,,,,
,55,1.2175,,,,183.1,,,0,,,21.3,,0.3,,,,
,56,1.219,,,,183.2,,,0.0015,,,21.3,,0.1,,,,
,57,1.2215,,,,183.5,,,0.0025,,,21.3,,0.3,,,,
,58,1.2215,,,,183.9,,,0,,,21.3,,0.4,,,,
,59,1.2215,,,,184,,,0,,,21.3,,0.1,,,,
,,1.2215,,,,184,,,,,,,,,,,,EP
,60,1.222,,,,184.1,,,0.0005,,,21.3,,0.1,,,,
,61,1.222,,,,184.2,,,0,,,21.3,,0.1,,,,
,62,1.222,,,,184.3,,,0,,,21.3,,0.1,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 6/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,dV,,,,Temp.,,,,dE,,
,[s],[mL],,,,[mV],,[mL],,,,[°C],,,,[mV],,
,0,0,,,,184.3,,,,,,21.5,,,,,,
,3,0.02,,,,187.5,,0.02,,,,21.5,,,,3.2,,
,6,0.04,,,,191.2,,0.02,,,,21.5,,,,3.7,,
,9,0.06,,,,194.4,,0.02,,,,21.5,,,,3.2,,
,12,0.08,,,,197.4,,0.02,,,,21.5,,,,3,,
,15,0.1,,,,200,,0.02,,,,21.5,,,,2.6,,
,18,0.12,,,,202.4,,0.02,,,,21.5,,,,2.4,,
,21,0.14,,,,204.5,,0.02,,,,21.5,,,,2.1,,
,24,0.16,,,,206.4,,0.02,,,,21.5,,,,1.9,,
,27,0.18,,,,208.2,,0.02,,,,21.5,,,,1.8,,
,30,0.2,,,,209.8,,0.02,,,,21.5,,,,1.6,,
,33,0.22,,,,211.5,,0.02,,,,21.5,,,,1.7,,
,36,0.24,,,,213,,0.02,,,,21.5,,,,1.5,,
,39,0.26,,,,214.5,,0.02,,,,21.5,,,,1.5,,
,42,0.28,,,,215.8,,0.02,,,,21.5,,,,1.3,,
,45,0.3,,,,217.2,,0.02,,,,21.5,,,,1.4,,
,48,0.32,,,,218.4,,0.02,,,,21.5,,,,1.2,,
,51,0.34,,,,219.6,,0.02,,,,21.5,,,,1.2,,
,54,0.36,,,,220.7,,0.02,,,,21.5,,,,1.1,,
,57,0.38,,,,221.7,,0.02,,,,21.5,,,,1,,
,60,0.4,,,,222.7,,0.02,,,,21.5,,,,1,,
,64,0.42,,,,223.7,,0.02,,,,21.5,,,,1,,
,66,0.44,,,,224.6,,0.02,,,,21.5,,,,0.9,,
,70,0.46,,,,225.5,,0.02,,,,21.5,,,,0.9,,
,72,0.48,,,,226.4,,0.02,,,,21.5,,,,0.9,,
,76,0.5,,,,227.3,,0.02,,,,21.5,,,,0.9,,
,78,0.52,,,,228.2,,0.02,,,,21.5,,,,0.9,,
,82,0.54,,,,229,,0.02,,,,21.5,,,,0.8,,
,84,0.56,,,,229.7,,0.02,,,,21.5,,,,0.7,,
,88,0.58,,,,230.1,,0.02,,,,21.5,,,,0.4,,
,90,0.6,,,,230.8,,0.02,,,,21.5,,,,0.7,,
,94,0.62,,,,231.5,,0.02,,,,21.5,,,,0.7,,
,97,0.64,,,,232.2,,0.02,,,,21.5,,,,0.7,,
,100,0.66,,,,232.9,,0.02,,,,21.5,,,,0.7,,
,103,0.68,,,,233.5,,0.02,,,,21.5,,,,0.6,,
,106,0.7,,,,234.2,,0.02,,,,21.5,,,,0.7,,
,109,0.72,,,,234.9,,0.02,,,,21.5,,,,0.7,,
,112,0.74,,,,235.5,,0.02,,,,21.5,,,,0.6,,
,115,0.76,,,,236.1,,0.02,,,,21.5,,,,0.6,,
,118,0.78,,,,236.6,,0.02,,,,21.5,,,,0.5,,
,121,0.8,,,,237.2,,0.02,,,,21.5,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
