"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2325,196.6,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.2525,199.2,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.2725,201.4,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.2925,203.4,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.3125,205.3,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.3325,207.1,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.3525,208.8,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.3725,210.4,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.3925,211.8,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.4125,213.1,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.4325,214.2,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.4525,215.4,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.4725,216.6,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.4925,217.6,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.5125,218.7,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.5325,219.8,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.5525,220.8,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.5725,221.7,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.5925,222.7,21.5,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.6125,223.5,21.6,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.6325,224.2,21.6,"SAC-1",51.595,30,25,-5,7,196.39,225.16
1.6525,225,21.6,"SAC-1",51.595,30,25,-5,7,196.39,225.16
