"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.197,196.9,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.217,199.4,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.237,201.6,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.257,203.7,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.277,205.6,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.297,207.4,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.317,209.1,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.337,210.6,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.357,212.1,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.377,213.4,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.397,214.6,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.417,215.7,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.437,216.8,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.457,218,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.477,219,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.497,220,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.517,221,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.537,222,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.557,223,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.577,223.8,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
1.597,224.6,21.8,"SAC-2",51.419,27,25,-5,7,196.39,225.16
