"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.275,197.4,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.295,200,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.315,202.4,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.335,204.6,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.355,206.4,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.375,208.2,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.395,209.9,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.415,211.6,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.435,213,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.455,214.6,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.475,215.9,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.495,217.2,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.515,218.4,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.535,219.6,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.555,220.7,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.575,221.7,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.595,222.7,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.615,223.7,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
1.635,224.7,21.4,"T36-719-1",50.424,27.34,16,-5,7,196.39,225.16
