"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.2645,197.6,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.2845,200.2,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.3045,202.6,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.3245,204.7,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.3445,206.6,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.3645,208.4,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.3845,210.1,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.4045,211.8,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.4245,213.3,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.4445,214.7,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.4645,216.1,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.4845,217.4,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.5045,218.7,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.5245,219.8,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.5445,220.9,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.5645,221.9,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.5845,222.9,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.6045,223.9,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
1.6245,224.9,21.9,"T27-719-2",49.984,27.35,16.06,-5,7,196.39,225.16
