"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.286,197.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.306,200.1,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.326,202.4,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.346,204.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.366,206.3,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.386,208.1,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.406,209.8,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.426,211.4,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.446,213,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.466,214.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.486,215.8,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.506,217.1,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.526,218.4,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.546,219.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.566,220.6,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.586,221.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.606,222.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.626,223.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
1.646,224.5,21.2,"T36-719-2",50.814,27.34,16,-5,7,196.39,225.16
