"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.411,198.5,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.431,200.7,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.451,202.8,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.471,204.7,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.491,206.7,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.511,208.4,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.531,210,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.551,211.6,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.571,213,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.591,214.4,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.611,215.7,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.631,216.9,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.651,217.9,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.671,219,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.691,220.1,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.711,221.1,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.731,222.2,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.751,223.1,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
1.771,224.1,20.3,"SAC-2",51.519,30,25,-5.9,7,196.12,224.98
