"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.399,209.8,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.419,211.1,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.439,212.3,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.459,213.6,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.479,214.7,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.499,215.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.519,217,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.539,218.1,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.559,219.1,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.579,220,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.599,220.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.619,221.8,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.639,222.6,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.659,223.4,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.679,224.2,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.699,225,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.719,225.8,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.739,226.5,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.759,227.2,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.779,227.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.799,228.6,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.819,229.3,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.839,229.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.859,230.4,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.879,231.1,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.899,231.7,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.919,232.3,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.939,232.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.959,233.4,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.979,234,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
1.999,234.5,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
2.019,235,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
2.039,235.5,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
2.059,235.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
2.079,236.4,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
2.099,236.9,20,"P-0034-1",51.068,25.968,17.318,8.2,7,208.54,237.16
