"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.424,209.7,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.444,211,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.464,212.3,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.484,213.5,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.504,214.6,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.524,215.8,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.544,216.8,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.564,217.9,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.584,218.9,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.604,219.9,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.624,220.7,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.644,221.6,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.664,222.4,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.684,223.2,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.704,224.1,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.724,224.8,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.744,225.6,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.764,226.4,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.784,227.1,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.804,227.7,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.824,228.4,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.844,229,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.864,229.6,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.884,230.2,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.904,230.8,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.924,231.4,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.944,232,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.964,232.6,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
1.984,233.2,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.004,233.7,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.024,234.3,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.044,234.8,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.064,235.3,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.084,235.7,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.104,236.2,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
2.124,236.7,19.9,"P-0034-3",52.098,25.968,17.318,8.2,7,208.54,237.16
