"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.442,209.6,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.462,210.8,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.482,212,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.502,213.2,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.522,214.4,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.542,215.5,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.562,216.5,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.582,217.6,19.2,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.602,218.6,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.622,219.6,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.642,220.5,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.662,221.3,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.682,222.1,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.702,222.9,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.722,223.6,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.742,224.5,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.762,225.2,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.782,226,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.802,226.7,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.822,227.4,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.842,228,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.862,228.6,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.882,229.2,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.902,229.8,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.922,230.4,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.942,231,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.962,231.6,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
1.982,232.2,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.002,232.8,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.022,233.3,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.042,233.8,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.062,234.3,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.082,234.8,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.102,235.3,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.122,235.7,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.142,236.2,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
2.162,236.7,19.3,"P-0023-3",52.207,27.1,16.4,8.2,7,208.54,237.16
