"volume","E","temperature","sample.id","weight","S","in.situ.temperature","ETris","pHTris","EHigh","ELow"
1.395,208.7,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.415,209.9,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.435,211.1,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.455,212.3,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.475,213.4,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.495,214.5,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.515,215.6,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.535,216.6,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.555,217.6,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.575,218.5,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.595,219.4,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.615,220.3,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.635,221,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.655,221.8,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.675,222.6,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.695,223.4,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.715,224.1,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.735,224.9,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.755,225.6,17.6,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.775,226.3,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.795,226.9,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.815,227.6,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.835,228.1,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.855,228.8,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.875,229.4,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.895,230,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.915,230.6,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.935,231.1,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.955,231.7,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.975,232.2,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
1.995,232.7,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.015,233.2,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.035,233.7,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.055,234.2,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.075,234.6,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.095,235.2,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.115,235.6,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.135,236.1,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.155,236.5,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
2.175,236.9,17.7,"SAC-1",51.619,27,17.6,8.2,7,208.54,237.16
